Name;Latitude;Longitude;Demand
cust_1;927,0;318,0;1
cust_2;319,0;475,0;1
cust_3;471,0;281,0;1
cust_4;894,0;615,0;1
cust_5;712,0;832,0;1
cust_6;677,0;210,0;1
cust_7;336,0;967,0;1
cust_8;490,0;360,0;1
cust_9;367,0;685,0;1
cust_10;153,0;169,0;1
cust_11;799,0;63,0;1
cust_12;247,0;455,0;1
cust_13;492,0;585,0;1
cust_14;131,0;701,0;1
cust_15;309,0;721,0;1
cust_16;210,0;256,0;1
cust_17;511,0;753,0;1
cust_18;447,0;796,0;1
cust_19;394,0;856,0;1
cust_20;131,0;13,0;1
cust_21;181,0;425,0;1
cust_22;892,0;585,0;1
cust_23;161,0;651,0;1
cust_24;964,0;365,0;1
cust_25;82,0;353,0;1
cust_26;706,0;842,0;1
cust_27;793,0;53,0;1
cust_28;364,0;841,0;1
cust_29;126,0;306,0;1
cust_30;86,0;477,0;1
cust_31;51,0;277,0;1
cust_32;192,0;360,0;1
cust_33;52,0;568,0;1
cust_34;682,0;45,0;1
cust_35;778,0;300,0;1
cust_36;10,0;737,0;1
cust_37;928,0;438,0;1
cust_38;95,0;240,0;1
cust_39;391,0;368,0;1
cust_40;586,0;170,0;1
cust_41;645,0;731,0;1
cust_42;381,0;396,0;1
cust_43;387,0;491,0;1
cust_44;388,0;753,0;1
cust_45;429,0;276,0;1
cust_46;547,0;989,0;1
cust_47;840,0;945,0;1
cust_48;88,0;969,0;1
cust_49;331,0;421,0;1
cust_50;55,0;132,0;1
cust_51;904,0;771,0;1
cust_52;63,0;190,0;1
cust_53;731,0;528,0;1
cust_54;320,0;84,0;1
cust_55;308,0;276,0;1
cust_56;891,0;182,0;1
cust_57;836,0;473,0;1
cust_58;209,0;741,0;1
cust_59;864,0;533,0;1
cust_60;852,0;600,0;1
cust_61;180,0;150,0;1
cust_62;544,0;140,0;1
cust_63;956,0;881,0;1
cust_64;432,0;487,0;1
cust_65;129,0;968,0;1
cust_66;597,0;962,0;1
cust_67;51,0;423,0;1
cust_68;827,0;605,0;1
cust_69;776,0;619,0;1
cust_70;354,0;297,0;1
cust_71;311,0;129,0;1
cust_72;552,0;106,0;1
cust_73;24,0;318,0;1
cust_74;148,0;944,0;1
cust_75;502,0;869,0;1
cust_76;396,0;492,0;1
cust_77;815,0;500,0;1
cust_78;425,0;338,0;1
cust_79;178,0;511,0;1
cust_80;168,0;274,0;1
cust_81;775,0;603,0;1
cust_82;481,0;465,0;1
cust_83;281,0;777,0;1
cust_84;216,0;211,0;1
cust_85;784,0;740,0;1
cust_86;127,0;992,0;1
cust_87;544,0;117,0;1
cust_88;92,0;170,0;1
cust_89;846,0;755,0;1
cust_90;614,0;326,0;1
cust_91;180,0;372,0;1
cust_92;720,0;252,0;1
cust_93;262,0;291,0;1
cust_94;171,0;186,0;1
cust_95;868,0;613,0;1
cust_96;291,0;119,0;1
cust_97;427,0;974,0;1
cust_98;481,0;557,0;1
cust_99;403,0;645,0;1
cust_100;819,0;502,0;1
cust_101;915,0;919,0;1
cust_102;581,0;85,0;1
cust_103;527,0;743,0;1
cust_104;953,0;893,0;1
cust_105;955,0;912,0;1
cust_106;269,0;924,0;1
cust_107;216,0;84,0;1
cust_108;601,0;952,0;1
cust_109;441,0;439,0;1
cust_110;170,0;949,0;1
cust_111;614,0;92,0;1
cust_112;439,0;212,0;1
cust_113;413,0;509,0;1
cust_114;545,0;336,0;1
cust_115;50,0;806,0;1
cust_116;166,0;86,0;1
cust_117;658,0;870,0;1
cust_118;122,0;511,0;1
cust_119;178,0;170,0;1
