Name;Latitude;Longitude;Demand
cust_1;-8,0;37,0;2,0
cust_2;-13,0;-40,0;3,0
cust_3;-29,0;-57,0;2,0
cust_4;-30,0;-65,0;1,0
cust_5;-65,0;12,0;1,0
cust_6;4,0;-31,0;1,0
cust_7;-33,0;18,0;5,0
cust_8;-34,0;42,0;1,0
cust_9;-9,0;51,0;5,0
cust_10;25,0;37,0;1,0
cust_11;-39,0;-9,0;1,0
cust_12;-42,0;24,0;5,0
cust_13;67,0;19,0;1,0
cust_14;-43,0;-31,0;5,0
cust_15;-4,0;34,0;3,0
cust_16;-31,0;-59,0;3,0
cust_17;32,0;53,0;3,0
cust_18;-61,0;-34,0;1,0
cust_19;29,0;2,0;1,0
cust_20;60,0;-22,0;4,0
cust_21;-29,0;-29,0;2,0
cust_22;-61,0;10,0;1,0
cust_23;39,0;64,0;1,0
cust_24;-8,0;-42,0;1,0
cust_25;-15,0;24,0;1,0
cust_26;7,0;42,0;4,0
cust_27;-71,0;-2,0;3,0
cust_28;-26,0;15,0;1,0
cust_29;-45,0;55,0;1,0
cust_30;46,0;-30,0;4,0
cust_31;5,0;-27,0;1,0
cust_32;46,0;1,0;4,0
cust_33;-28,0;-28,0;2,0
cust_34;42,0;57,0;1,0
cust_35;35,0;4,0;2,0
cust_36;71,0;11,0;2,0
cust_37;-40,0;53,0;2,0
cust_38;12,0;-58,0;1,0
cust_39;-69,0;-20,0;2,0
cust_40;16,0;28,0;1,0
