Name;Latitude;Longitude;Capacity;Cost;ClearName;Type;is_copy;added_to_guarantee_coverage
facil_1;35,63513908234834;69,46847122434836;80000;0;facil_1;greenfield;False;False
facil_2;36,25263907987834;68,79847122702837;80000;0;facil_2;greenfield;False;False
facil_3;36,05763908065834;68,85847122678837;80000;0;facil_3;greenfield;False;False
facil_4;36,06097241397834;69,09180455918836;80000;0;facil_4;greenfield;False;False
facil_5;36,36597241275834;68,56263789463837;80000;0;facil_5;greenfield;False;False
facil_6;35,84013908152834;68,80763789365837;80000;0;facil_6;greenfield;False;False
facil_7;35,88763908133834;68,53347122808836;80000;0;facil_7;greenfield;False;False
facil_8;36,31763907961834;69,26597122515837;80000;0;facil_8;greenfield;False;False
facil_9;36,11347241376834;68,55513789466836;80000;0;facil_9;greenfield;False;False
facil_10;36,49930574555834;68,63430456101837;80000;0;facil_10;greenfield;False;False
facil_11;36,30430574633834;68,85097122681836;80000;0;facil_11;greenfield;False;False
facil_12;36,51847241214834;68,36763789541837;80000;0;facil_12;greenfield;False;False
facil_13;36,00263908087834;68,62097122773837;80000;0;facil_13;greenfield;False;False
facil_14;35,59597241583834;68,78513789374837;80000;0;facil_14;greenfield;False;False
facil_15;36,23763907993834;69,19347122544836;80000;0;facil_15;greenfield;False;False
facil_16;35,985972414278336;68,72763789397837;80000;0;facil_16;greenfield;False;False
facil_17;36,22597241331834;68,70930456071837;80000;0;facil_17;greenfield;False;False
facil_18;36,167639080218336;68,75430456053837;80000;0;facil_18;greenfield;False;False
facil_19;35,48263908295834;68,27847122910836;80000;0;facil_19;greenfield;False;False
facil_20;35,77680574844834;68,46513789502836;80000;0;facil_20;greenfield;False;False
facil_21;36,22680574664834;69,59597122383836;80000;0;facil_21;greenfield;False;False
facil_22;36,24180574658834;68,55263789467837;80000;0;facil_22;greenfield;False;False
facil_23;36,28513907974834;69,11930455907837;80000;0;facil_23;greenfield;False;False
facil_24;36,19430574677834;69,12513789238837;80000;0;facil_24;greenfield;False;False
facil_25;36,26597241315834;68,73513789394836;80000;0;facil_25;greenfield;False;False
facil_26;35,94430574777834;68,60930456111836;80000;0;facil_26;greenfield;False;False
facil_27;36,37430574605834;68,87513789338837;80000;0;facil_27;greenfield;False;False
facil_28;36,06763908061834;68,58597122787836;80000;0;facil_28;greenfield;False;False
facil_29;36,16513908022834;68,67930456083836;80000;0;facil_29;greenfield;False;False
facil_30;36,24680574656834;68,86763789341836;80000;0;facil_30;greenfield;False;False
facil_31;36,02013908080834;69,00013789288836;80000;0;facil_31;greenfield;False;False
facil_32;36,26597241315834;68,83847122686836;80000;0;facil_32;greenfield;False;False
facil_33;36,34513907950834;69,13930455899836;80000;0;facil_33;greenfield;False;False
facil_34;36,32680574624834;68,72680456064836;80000;0;facil_34;greenfield;False;False
facil_35;36,19180574678834;68,71597122735837;80000;0;facil_35;greenfield;False;False
facil_36;36,21930574667834;68,81847122694836;80000;0;facil_36;greenfield;False;False
facil_37;36,18347241348834;68,61597122775837;80000;0;facil_37;greenfield;False;False
facil_38;36,07013908060834;68,65013789428836;80000;0;facil_38;greenfield;False;False
