Name;Latitude;Longitude;Demand
cust_1;-15,0;-64,0;1,0
cust_2;-11,0;-41,0;1,0
cust_3;-9,0;-53,0;5,0
cust_4;12,0;43,0;1,0
cust_5;32,0;3,0;1,0
cust_6;-50,0;34,0;4,0
cust_7;39,0;-1,0;1,0
cust_8;32,0;-62,0;2,0
cust_9;-8,0;64,0;5,0
cust_10;24,0;-20,0;2,0
cust_11;35,0;-16,0;2,0
cust_12;-48,0;-15,0;1,0
cust_13;-63,0;-23,0;4,0
cust_14;-32,0;33,0;4,0
cust_15;-63,0;-15,0;1,0
cust_16;-21,0;-71,0;1,0
cust_17;-22,0;-31,0;1,0
cust_18;-50,0;-54,0;2,0
cust_19;0,0;52,0;4,0
cust_20;-8,0;59,0;1,0
cust_21;65,0;35,0;5,0
cust_22;22,0;-19,0;1,0
cust_23;60,0;-36,0;4,0
cust_24;55,0;-20,0;5,0
cust_25;23,0;-55,0;1,0
cust_26;-5,0;70,0;5,0
cust_27;38,0;-35,0;4,0
cust_28;-74,0;3,0;4,0
cust_29;17,0;28,0;2,0
cust_30;-74,0;3,0;2,0
cust_31;5,0;74,0;1,0
cust_32;-25,0;-13,0;1,0
cust_33;-33,0;28,0;1,0
cust_34;5,0;-68,0;5,0
cust_35;50,0;-20,0;2,0
cust_36;60,0;4,0;1,0
cust_37;51,0;-7,0;1,0
cust_38;47,0;-54,0;1,0
cust_39;-30,0;32,0;3,0
cust_40;0,0;64,0;1,0
cust_41;-63,0;-26,0;1,0
cust_42;-37,0;40,0;2,0
cust_43;-32,0;-39,0;4,0
cust_44;-60,0;9,0;1,0
cust_45;34,0;-60,0;2,0
cust_46;-57,0;-36,0;3,0
cust_47;10,0;63,0;1,0
cust_48;-28,0;65,0;1,0
cust_49;-29,0;-22,0;1,0
cust_50;-56,0;-21,0;2,0
