Name;Latitude;Longitude;Capacity
facil_1;68,0;-6,0;93,0
facil_2;-24,0;14,0;93,0
facil_3;42,0;-15,0;93,0
facil_4;56,0;-30,0;93,0
facil_5;46,0;-43,0;93,0
facil_6;-34,0;-11,0;93,0
facil_7;-48,0;38,0;93,0
facil_8;12,0;46,0;93,0
facil_9;62,0;11,0;93,0
facil_10;-52,0;-3,0;93,0
facil_11;-12,0;-66,0;93,0
facil_12;-55,0;-8,0;93,0
facil_13;5,0;-61,0;93,0
facil_14;43,0;16,0;93,0
facil_15;26,0;-21,0;93,0
facil_16;-64,0;-7,0;93,0
facil_17;-46,0;-43,0;93,0
facil_18;29,0;-15,0;93,0
facil_19;43,0;45,0;93,0
facil_20;0,0;-32,0;93,0
facil_21;-44,0;-2,0;93,0
facil_22;0,0;47,0;93,0
facil_23;42,0;0,0;93,0
facil_24;-45,0;36,0;93,0
facil_25;-11,0;31,0;93,0
facil_26;-33,0;-25,0;93,0
facil_27;54,0;-10,0;93,0
facil_28;-64,0;-22,0;93,0
facil_29;31,0;56,0;93,0
facil_30;19,0;48,0;93,0
facil_31;-32,0;-32,0;93,0
facil_32;21,0;-39,0;93,0
facil_33;3,0;-40,0;93,0
facil_34;-23,0;-34,0;93,0
facil_35;41,0;19,0;93,0
