Name;Latitude;Longitude;Demand;No. of modeled individuals;Cell ID;Province;District
cust_1;36,20416685785001;69,57916566835003;61,644;132;19_19;Baghlan;Guzargahi Nur
cust_2;36,23750019105001;69,54583233515002;15,877999999999998;34;15_15;Baghlan;Guzargahi Nur
cust_3;36,29583352415001;69,56249900175003;4,67;10;8_17;Baghlan;Guzargahi Nur
cust_4;36,212500191150006;69,57916566835003;58,37499999999999;125;18_19;Baghlan;Guzargahi Nur
cust_5;36,20416685785001;69,57083233505003;101,806;218;19_18;Baghlan;Guzargahi Nur
cust_6;36,22083352445001;69,62083233485002;39,695;85;17_24;Baghlan;Guzargahi Nur
cust_7;36,18750019125001;69,51249900195002;11,674999999999999;25;21_11;Baghlan;Guzargahi Nur
cust_8;36,212500191150006;69,57083233505003;43,431;93;18_18;Baghlan;Guzargahi Nur
cust_9;36,22083352445001;69,58749900165003;11,207999999999998;24;17_20;Baghlan;Guzargahi Nur
cust_10;36,22083352445001;69,62916566815002;27,086;58;17_25;Baghlan;Guzargahi Nur
cust_11;36,20416685785001;69,56249900175003;33,623999999999995;72;19_17;Baghlan;Guzargahi Nur
cust_12;36,27083352425001;69,55416566845003;1,4009999999999998;3;11_16;Baghlan;Guzargahi Nur
cust_13;36,22083352445001;69,60416566825002;31,755999999999997;68;17_22;Baghlan;Guzargahi Nur
cust_14;36,212500191150006;69,53749900185002;13,075999999999999;28;18_14;Baghlan;Guzargahi Nur
cust_15;36,20416685785001;69,53749900185002;8,873;19;19_14;Baghlan;Guzargahi Nur
cust_16;36,254166857650006;69,55416566845003;11,674999999999999;25;13_16;Baghlan;Guzargahi Nur
cust_17;36,22083352445001;69,63749900145002;9,34;20;17_26;Baghlan;Guzargahi Nur
cust_18;36,22083352445001;69,59583233495003;47,634;102;17_21;Baghlan;Guzargahi Nur
cust_19;36,212500191150006;69,58749900165003;45,766;98;18_20;Baghlan;Guzargahi Nur
cust_20;36,22083352445001;69,61249900155002;13,543;29;17_23;Baghlan;Guzargahi Nur
cust_21;36,17916685795001;69,49583233535003;14,01;30;22_9;Baghlan;Guzargahi Nur
cust_22;36,212500191150006;69,52916566855002;11,207999999999998;24;18_13;Baghlan;Guzargahi Nur
cust_23;36,22083352445001;69,53749900185002;20,548;44;17_14;Baghlan;Guzargahi Nur
cust_24;36,20416685785001;69,52916566855002;28,02;60;19_13;Baghlan;Guzargahi Nur
cust_25;36,254166857650006;69,54583233515002;3,2689999999999997;7;13_15;Baghlan;Guzargahi Nur
cust_26;36,212500191150006;69,56249900175003;9,34;20;18_17;Baghlan;Guzargahi Nur
cust_27;36,212500191150006;69,59583233495003;28,02;60;18_21;Baghlan;Guzargahi Nur
cust_28;36,19583352455001;69,52083233525002;28,953999999999997;62;20_12;Baghlan;Guzargahi Nur
cust_29;36,22916685775001;69,62916566815002;11,674999999999999;25;16_25;Baghlan;Guzargahi Nur
cust_30;36,19583352455001;69,52916566855002;9,34;20;20_13;Baghlan;Guzargahi Nur
cust_31;36,18750019125001;69,50416566865003;9,34;20;21_10;Baghlan;Guzargahi Nur
cust_32;36,20416685785001;69,58749900165003;0,9339999999999999;2;19_20;Baghlan;Guzargahi Nur
cust_33;36,18750019125001;69,52083233525002;0,9339999999999999;2;21_12;Baghlan;Guzargahi Nur
cust_34;36,28750019085001;69,55416566845003;1,8679999999999999;4;9_16;Baghlan;Guzargahi Nur
cust_35;36,20416685785001;69,54583233515002;4,67;10;19_15;Baghlan;Guzargahi Nur
cust_36;36,20416685785001;69,61249900155002;1,8679999999999999;4;19_23;Baghlan;Guzargahi Nur
cust_37;36,24583352435001;69,55416566845003;1,8679999999999999;4;14_16;Baghlan;Guzargahi Nur
cust_38;36,22083352445001;69,64583233475003;1,4009999999999998;3;17_27;Baghlan;Guzargahi Nur
cust_39;36,26250019095001;69,55416566845003;3,7359999999999998;8;12_16;Baghlan;Guzargahi Nur
cust_40;36,22916685775001;69,54583233515002;6,071;13;16_15;Baghlan;Guzargahi Nur
cust_41;36,23750019105001;69,55416566845003;3,7359999999999998;8;15_16;Baghlan;Guzargahi Nur
cust_42;36,24583352435001;69,63749900145002;1,4009999999999998;3;14_26;Baghlan;Guzargahi Nur
cust_43;36,212500191150006;69,60416566825002;1,8679999999999999;4;18_22;Baghlan;Guzargahi Nur
cust_44;36,22083352445001;69,52083233525002;2,335;5;17_12;Baghlan;Guzargahi Nur
cust_45;36,17916685795001;69,50416566865003;1,4009999999999998;3;22_10;Baghlan;Guzargahi Nur
cust_46;36,24583352435001;69,54583233515002;1,4009999999999998;3;14_15;Baghlan;Guzargahi Nur
cust_47;36,15416685805001;69,55416566845003;3,2689999999999997;7;25_16;Baghlan;Guzargahi Nur
cust_48;36,18750019125001;69,49583233535003;0,9339999999999999;2;21_9;Baghlan;Guzargahi Nur
cust_49;36,18750019125001;69,53749900185002;2,335;5;21_14;Baghlan;Guzargahi Nur
cust_50;36,23750019105001;69,52083233525002;0,9339999999999999;2;15_12;Baghlan;Guzargahi Nur
cust_51;36,22916685775001;69,53749900185002;3,2689999999999997;7;16_14;Baghlan;Guzargahi Nur
cust_52;36,22083352445001;69,52916566855002;1,4009999999999998;3;17_13;Baghlan;Guzargahi Nur
cust_53;36,22916685775001;69,62083233485002;0,9339999999999999;2;16_24;Baghlan;Guzargahi Nur
cust_54;36,27916685755001;69,55416566845003;3,7359999999999998;8;10_16;Baghlan;Guzargahi Nur
cust_55;36,212500191150006;69,62916566815002;1,4009999999999998;3;18_25;Baghlan;Guzargahi Nur
cust_56;36,23750019105001;69,53749900185002;0,9339999999999999;2;15_14;Baghlan;Guzargahi Nur
cust_57;36,20416685785001;69,55416566845003;0,9339999999999999;2;19_16;Baghlan;Guzargahi Nur
cust_58;36,254166857650006;69,57083233505003;2,335;5;13_18;Baghlan;Guzargahi Nur
cust_59;36,212500191150006;69,54583233515002;0,9339999999999999;2;18_15;Baghlan;Guzargahi Nur
cust_60;36,27916685755001;69,52916566855002;0,9339999999999999;2;10_13;Baghlan;Guzargahi Nur
cust_61;36,22083352445001;69,65416566805003;1,4009999999999998;3;17_28;Baghlan;Guzargahi Nur
cust_62;36,212500191150006;69,55416566845003;1,4009999999999998;3;18_16;Baghlan;Guzargahi Nur
cust_63;36,28750019085001;69,57083233505003;0,9339999999999999;2;9_18;Baghlan;Guzargahi Nur
cust_64;36,19583352455001;69,51249900195002;0,9339999999999999;2;20_11;Baghlan;Guzargahi Nur
cust_65;36,13750019145001;69,54583233515002;0,9339999999999999;2;27_15;Baghlan;Guzargahi Nur
cust_66;36,17916685795001;69,53749900185002;0,9339999999999999;2;22_14;Baghlan;Guzargahi Nur
cust_67;35,96250019215;69,02916567055003;1,4009999999999998;3;29_25;Baghlan;Nahrin
cust_68;35,837500192650005;68,89583233775004;1,4009999999999998;3;44_9;Baghlan;Nahrin
cust_69;36,06250019175;68,96249900415003;0,9339999999999999;2;17_17;Baghlan;Nahrin
cust_70;36,06250019175;69,07916567035004;0,9339999999999999;2;17_31;Baghlan;Nahrin
cust_71;36,05416685845;69,02916567055003;0,9339999999999999;2;18_25;Baghlan;Nahrin
cust_72;36,06250019175;69,09583233695002;4,202999999999999;9;17_33;Baghlan;Nahrin
cust_73;36,03750019185001;69,10416567025003;1,4009999999999998;3;20_34;Baghlan;Nahrin
cust_74;36,05416685845;69,08749900365004;0,9339999999999999;2;18_32;Baghlan;Nahrin
cust_75;36,05416685845;69,02083233725003;1,4009999999999998;3;18_24;Baghlan;Nahrin
cust_76;36,162500191350006;69,02916567055003;0,9339999999999999;2;5_25;Baghlan;Nahrin
