Name;Latitude;Longitude;Capacity
facil_1;149,0;141,0;21
facil_2;1,0;96,0;10
facil_3;228,0;268,0;18
facil_4;781,0;529,0;12
facil_5;867,0;797,0;16
facil_6;109,0;53,0;13
facil_7;13,0;449,0;10
facil_8;133,0;293,0;20
facil_9;259,0;172,0;6
facil_10;908,0;678,0;5
facil_11;930,0;867,0;13
facil_12;903,0;766,0;13
facil_13;143,0;263,0;21
facil_14;735,0;501,0;11
facil_15;259,0;253,0;14
facil_16;59,0;62,0;18
facil_17;737,0;464,0;5
facil_18;925,0;587,0;5
facil_19;16,0;404,0;11
facil_20;893,0;720,0;8
facil_21;131,0;188,0;22
facil_22;226,0;228,0;15
facil_23;285,0;68,0;7
facil_24;113,0;323,0;20
facil_25;67,0;307,0;15
facil_26;797,0;381,0;2
facil_27;804,0;573,0;11
facil_28;892,0;838,0;14
facil_29;307,0;141,0;3
facil_30;40,0;347,0;12
facil_31;933,0;708,0;6
facil_32;906,0;725,0;8
facil_33;242,0;231,0;12
facil_34;310,0;255,0;8
facil_35;183,0;308,0;24
facil_36;57,0;153,0;18
facil_37;122,0;254,0;22
facil_38;1,0;437,0;8
facil_39;83,0;548,0;6
facil_40;872,0;427,0;3
facil_41;118,0;317,0;18
facil_42;100,0;402,0;12
facil_43;54,0;335,0;13
facil_44;180,0;118,0;19
facil_45;875,0;774,0;15
facil_46;792,0;774,0;7
facil_47;92,0;166,0;21
facil_48;890,0;821,0;16
facil_49;184,0;6,0;5
facil_50;189,0;299,0;23
facil_51;230,0;234,0;16
facil_52;61,0;728,0;2
facil_53;147,0;501,0;4
facil_54;180,0;371,0;15
facil_55;756,0;455,0;5
facil_56;121,0;248,0;21
facil_57;747,0;756,0;4
facil_58;890,0;825,0;16
facil_59;275,0;63,0;8
facil_60;67,0;131,0;18
facil_61;96,0;15,0;7
facil_62;709,0;611,0;8
facil_63;893,0;822,0;16
facil_64;121,0;170,0;22
facil_65;770,0;580,0;13
facil_66;122,0;320,0;18
facil_67;695,0;626,0;5
facil_68;712,0;670,0;5
facil_69;101,0;98,0;21
facil_70;824,0;813,0;13
facil_71;256,0;265,0;14
facil_72;726,0;553,0;10
facil_73;248,0;359,0;17
facil_74;864,0;742,0;7
facil_75;149,0;74,0;16
facil_76;872,0;329,0;3
facil_77;847,0;817,0;16
facil_78;864,0;575,0;8
facil_79;976,0;818,0;4
facil_80;193,0;126,0;18
facil_81;79,0;88,0;17
facil_82;97,0;403,0;12
facil_83;284,0;424,0;7
facil_84;907,0;842,0;14
facil_85;808,0;590,0;12
facil_86;146,0;120,0;22
facil_87;66,0;480,0;12
facil_88;824,0;634,0;6
facil_89;9,0;421,0;8
facil_90;152,0;157,0;19
facil_91;318,0;223,0;7
facil_92;853,0;307,0;4
facil_93;184,0;277,0;24
facil_94;268,0;379,0;14
facil_95;183,0;236,0;20
facil_96;93,0;217,0;19
facil_97;207,0;439,0;6
facil_98;280,0;417,0;10
facil_99;80,0;110,0;19
facil_100;20,0;67,0;11
facil_101;142,0;384,0;13
facil_102;165,0;63,0;16
facil_103;62,0;410,0;16
facil_104;176,0;261,0;23
facil_105;223,0;301,0;21
facil_106;830,0;608,0;8
facil_107;7,0;164,0;9
facil_108;188,0;108,0;17
facil_109;770,0;537,0;12
facil_110;168,0;99,0;20
facil_111;641,0;321,0;3
facil_112;174,0;165,0;17
facil_113;886,0;816,0;16
facil_114;53,0;303,0;13
facil_115;216,0;377,0;16
facil_116;214,0;261,0;19
facil_117;104,0;44,0;12
facil_118;393,0;114,0;2
facil_119;222,0;51,0;10
facil_120;261,0;355,0;14
facil_121;894,0;577,0;5
facil_122;35,0;285,0;9
facil_123;93,0;509,0;9
facil_124;127,0;150,0;24
facil_125;873,0;468,0;3
facil_126;60,0;105,0;17
facil_127;133,0;232,0;23
facil_128;147,0;252,0;21
facil_129;778,0;547,0;12
facil_130;227,0;403,0;16
facil_131;46,0;419,0;15
facil_132;82,0;381,0;15
facil_133;83,0;80,0;18
facil_134;43,0;466,0;13
facil_135;246,0;330,0;17
facil_136;337,0;216,0;6
facil_137;83,0;205,0;18
facil_138;9,0;55,0;8
facil_139;127,0;123,0;26
facil_140;121,0;449,0;10
facil_141;72,0;189,0;16
facil_142;771,0;491,0;9
facil_143;73,0;201,0;17
facil_144;181,0;188,0;18
facil_145;727,0;549,0;10
facil_146;26,0;332,0;8
facil_147;221,0;419,0;15
facil_148;17,0;212,0;9
facil_149;59,0;359,0;17
facil_150;798,0;525,0;10
facil_151;714,0;613,0;8
facil_152;91,0;419,0;14
facil_153;229,0;353,0;19
facil_154;875,0;568,0;7
facil_155;241,0;285,0;18
facil_156;236,0;368,0;17
facil_157;45,0;86,0;16
facil_158;446,0;310,0;2
facil_159;128,0;366,0;16
facil_160;163,0;168,0;18
facil_161;322,0;272,0;8
facil_162;958,0;864,0;7
facil_163;754,0;814,0;6
facil_164;136,0;184,0;23
facil_165;111,0;119,0;23
facil_166;120,0;300,0;22
facil_167;686,0;372,0;3
facil_168;32,0;68,0;12
facil_169;224,0;70,0;12
facil_170;113,0;76,0;18
facil_171;228,0;73,0;12
facil_172;216,0;34,0;8
facil_173;218,0;360,0;18
facil_174;157,0;167,0;20
facil_175;58,0;242,0;14
facil_176;84,0;263,0;22
facil_177;330,0;253,0;6
facil_178;903,0;822,0;16
facil_179;900,0;858,0;14
facil_180;270,0;381,0;14
facil_181;15,0;37,0;8
facil_182;79,0;523,0;8
facil_183;207,0;329,0;19
facil_184;130,0;274,0;21
facil_185;870,0;860,0;14
facil_186;791,0;305,0;3
facil_187;13,0;535,0;4
facil_188;800,0;823,0;6
facil_189;224,0;244,0;16
facil_190;580,0;504,0;2
facil_191;88,0;389,0;15
facil_192;3,0;172,0;6
facil_193;62,0;499,0;9
facil_194;791,0;692,0;3
facil_195;186,0;373,0;15
facil_196;300,0;26,0;4
facil_197;52,0;204,0;13
facil_198;163,0;305,0;21
facil_199;135,0;270,0;21
