Name;Latitude;Longitude;Demand
cust_1;-12,0;-73,0;1,0
cust_2;-35,0;64,0;2,0
cust_3;-24,0;21,0;1,0
cust_4;35,0;27,0;4,0
cust_5;-20,0;56,0;1,0
cust_6;0,0;39,0;4,0
cust_7;15,0;65,0;1,0
cust_8;-52,0;20,0;1,0
cust_9;71,0;-17,0;2,0
cust_10;-40,0;-9,0;1,0
cust_11;-47,0;38,0;1,0
cust_12;-7,0;-37,0;3,0
cust_13;-73,0;0,0;2,0
cust_14;19,0;-50,0;3,0
cust_15;2,0;-33,0;4,0
cust_16;15,0;39,0;1,0
cust_17;39,0;36,0;1,0
cust_18;44,0;-32,0;3,0
cust_19;46,0;7,0;1,0
cust_20;11,0;47,0;5,0
cust_21;-34,0;-14,0;1,0
cust_22;-37,0;24,0;5,0
cust_23;53,0;-49,0;1,0
cust_24;-19,0;-57,0;4,0
cust_25;58,0;36,0;1,0
cust_26;-2,0;-71,0;1,0
cust_27;-48,0;-55,0;1,0
cust_28;1,0;73,0;1,0
cust_29;22,0;20,0;1,0
cust_30;-23,0;71,0;1,0
cust_31;-72,0;14,0;2,0
cust_32;-37,0;-32,0;1,0
cust_33;-59,0;1,0;4,0
cust_34;-54,0;7,0;1,0
cust_35;21,0;-69,0;1,0
cust_36;-3,0;71,0;1,0
cust_37;40,0;62,0;1,0
cust_38;-31,0;56,0;4,0
cust_39;-3,0;71,0;1,0
cust_40;-53,0;5,0;4,0
cust_41;21,0;-31,0;1,0
cust_42;29,0;-44,0;1,0
cust_43;7,0;-61,0;1,0
cust_44;63,0;-13,0;5,0
cust_45;-44,0;-34,0;1,0
cust_46;51,0;-38,0;3,0
cust_47;-42,0;59,0;2,0
cust_48;29,0;-29,0;4,0
cust_49;51,0;-13,0;4,0
cust_50;-22,0;49,0;3,0
