Name;Latitude;Longitude;Demand
cust_1;971,0;544,0;1
cust_2;564,0;976,0;1
cust_3;266,0;4,0;1
cust_4;395,0;95,0;1
cust_5;379,0;271,0;1
cust_6;936,0;538,0;1
cust_7;980,0;578,0;1
cust_8;242,0;92,0;1
cust_9;476,0;74,0;1
cust_10;247,0;159,0;1
cust_11;359,0;108,0;1
cust_12;473,0;941,0;1
cust_13;490,0;947,0;1
cust_14;548,0;950,0;1
cust_15;389,0;864,0;1
cust_16;916,0;664,0;1
cust_17;212,0;91,0;1
cust_18;415,0;182,0;1
cust_19;961,0;553,0;1
cust_20;423,0;232,0;1
cust_21;596,0;931,0;1
cust_22;955,0;566,0;1
cust_23;534,0;93,0;1
cust_24;252,0;6,0;1
cust_25;950,0;580,0;1
cust_26;517,0;950,0;1
cust_27;942,0;618,0;1
cust_28;636,0;981,0;1
cust_29;629,0;809,0;1
cust_30;508,0;35,0;1
cust_31;108,0;130,0;1
cust_32;391,0;19,0;1
cust_33;208,0;183,0;1
cust_34;991,0;680,0;1
cust_35;428,0;48,0;1
cust_36;272,0;220,0;1
cust_37;931,0;581,0;1
cust_38;327,0;128,0;1
cust_39;966,0;514,0;1
cust_40;313,0;202,0;1
cust_41;267,0;1,0;1
cust_42;404,0;925,0;1
cust_43;985,0;594,0;1
cust_44;895,0;429,0;1
cust_45;348,0;12,0;1
cust_46;316,0;258,0;1
cust_47;238,0;20,0;1
cust_48;970,0;490,0;1
cust_49;854,0;586,0;1
cust_50;293,0;104,0;1
cust_51;628,0;919,0;1
cust_52;880,0;597,0;1
cust_53;353,0;241,0;1
cust_54;753,0;728,0;1
cust_55;291,0;93,0;1
cust_56;993,0;439,0;1
cust_57;382,0;125,0;1
cust_58;230,0;36,0;1
cust_59;984,0;471,0;1
cust_60;489,0;23,0;1
cust_61;277,0;137,0;1
cust_62;593,0;171,0;1
cust_63;378,0;204,0;1
cust_64;411,0;87,0;1
cust_65;207,0;85,0;1
cust_66;538,0;991,0;1
cust_67;906,0;631,0;1
cust_68;343,0;72,0;1
cust_69;445,0;68,0;1
cust_70;673,0;268,0;1
cust_71;576,0;951,0;1
cust_72;388,0;66,0;1
cust_73;953,0;504,0;1
cust_74;434,0;145,0;1
cust_75;530,0;11,0;1
cust_76;632,0;879,0;1
cust_77;541,0;968,0;1
cust_78;353,0;851,0;1
cust_79;629,0;868,0;1
cust_80;593,0;896,0;1
cust_81;936,0;411,0;1
cust_82;272,0;40,0;1
cust_83;276,0;93,0;1
cust_84;469,0;169,0;1
cust_85;359,0;894,0;1
cust_86;548,0;998,0;1
cust_87;52,0;69,0;1
cust_88;397,0;58,0;1
cust_89;507,0;145,0;1
cust_90;451,0;162,0;1
cust_91;646,0;996,0;1
cust_92;532,0;906,0;1
cust_93;220,0;126,0;1
cust_94;536,0;831,0;1
cust_95;482,0;212,0;1
cust_96;137,0;53,0;1
cust_97;511,0;991,0;1
cust_98;978,0;506,0;1
cust_99;300,0;111,0;1
cust_100;907,0;711,0;1
cust_101;908,0;488,0;1
cust_102;222,0;137,0;1
cust_103;266,0;48,0;1
cust_104;423,0;67,0;1
cust_105;268,0;125,0;1
cust_106;434,0;25,0;1
cust_107;548,0;982,0;1
cust_108;511,0;888,0;1
cust_109;371,0;256,0;1
cust_110;440,0;179,0;1
cust_111;331,0;82,0;1
cust_112;965,0;439,0;1
cust_113;545,0;968,0;1
cust_114;447,0;40,0;1
cust_115;785,0;664,0;1
cust_116;915,0;669,0;1
cust_117;468,0;98,0;1
cust_118;247,0;6,0;1
cust_119;271,0;70,0;1
cust_120;260,0;110,0;1
cust_121;902,0;679,0;1
cust_122;926,0;874,0;1
cust_123;587,0;988,0;1
cust_124;368,0;419,0;1
cust_125;351,0;158,0;1
cust_126;967,0;685,0;1
cust_127;559,0;968,0;1
cust_128;278,0;56,0;1
cust_129;877,0;507,0;1
cust_130;353,0;164,0;1
cust_131;984,0;540,0;1
cust_132;380,0;89,0;1
cust_133;886,0;376,0;1
cust_134;943,0;408,0;1
cust_135;420,0;204,0;1
cust_136;386,0;78,0;1
cust_137;219,0;18,0;1
