Name;Latitude;Longitude;Capacity
facil_1;149,0;141,0;2
facil_2;1,0;96,0;2
facil_3;228,0;268,0;2
facil_4;781,0;529,0;2
facil_5;867,0;797,0;2
facil_6;109,0;53,0;2
facil_7;13,0;449,0;2
facil_8;133,0;293,0;2
facil_9;259,0;172,0;2
facil_10;908,0;678,0;2
facil_11;930,0;867,0;2
facil_12;903,0;766,0;2
facil_13;143,0;263,0;2
facil_14;735,0;501,0;2
facil_15;259,0;253,0;2
facil_16;59,0;62,0;2
facil_17;737,0;464,0;2
facil_18;925,0;587,0;2
facil_19;16,0;404,0;2
facil_20;893,0;720,0;2
facil_21;131,0;188,0;2
facil_22;226,0;228,0;2
facil_23;285,0;68,0;2
facil_24;113,0;323,0;2
facil_25;67,0;307,0;2
facil_26;797,0;381,0;2
facil_27;804,0;573,0;2
facil_28;892,0;838,0;2
facil_29;307,0;141,0;2
facil_30;40,0;347,0;2
facil_31;933,0;708,0;2
facil_32;906,0;725,0;2
facil_33;242,0;231,0;2
facil_34;310,0;255,0;2
facil_35;183,0;308,0;2
facil_36;57,0;153,0;2
facil_37;122,0;254,0;2
facil_38;1,0;437,0;2
facil_39;83,0;548,0;2
facil_40;872,0;427,0;3
facil_41;118,0;317,0;12
facil_42;100,0;402,0;12
facil_43;54,0;335,0;10
facil_44;180,0;118,0;18
facil_45;875,0;774,0;10
facil_46;792,0;774,0;7
facil_47;92,0;166,0;18
facil_48;890,0;821,0;12
facil_49;184,0;6,0;5
facil_50;189,0;299,0;19
facil_51;230,0;234,0;11
facil_52;61,0;728,0;2
facil_53;147,0;501,0;4
facil_54;180,0;371,0;14
facil_55;756,0;455,0;3
facil_56;121,0;248,0;17
facil_57;747,0;756,0;4
facil_58;890,0;825,0;12
facil_59;275,0;63,0;7
facil_60;67,0;131,0;16
facil_61;96,0;15,0;5
facil_62;709,0;611,0;8
facil_63;893,0;822,0;12
facil_64;121,0;170,0;19
facil_65;770,0;580,0;11
facil_66;122,0;320,0;12
facil_67;695,0;626,0;5
facil_68;712,0;670,0;5
facil_69;101,0;98,0;17
