Name;Latitude;Longitude;Capacity
facil_1;59,0;24,0;126,0
facil_2;-55,0;13,0;126,0
facil_3;-28,0;-12,0;126,0
facil_4;-13,0;24,0;126,0
facil_5;63,0;-36,0;126,0
facil_6;12,0;32,0;126,0
facil_7;29,0;57,0;126,0
facil_8;-33,0;-11,0;126,0
facil_9;-13,0;-42,0;126,0
facil_10;53,0;-53,0;126,0
facil_11;6,0;-60,0;126,0
facil_12;-46,0;52,0;126,0
facil_13;27,0;12,0;126,0
facil_14;46,0;40,0;126,0
facil_15;26,0;33,0;126,0
facil_16;-74,0;-1,0;126,0
facil_17;29,0;34,0;126,0
facil_18;30,0;65,0;126,0
facil_19;59,0;-41,0;126,0
facil_20;37,0;25,0;126,0
facil_21;-55,0;-4,0;126,0
facil_22;-30,0;-68,0;126,0
facil_23;52,0;-11,0;126,0
facil_24;-13,0;67,0;126,0
facil_25;-4,0;-29,0;126,0
facil_26;-15,0;-28,0;126,0
facil_27;32,0;-17,0;126,0
facil_28;24,0;66,0;126,0
facil_29;21,0;54,0;126,0
facil_30;40,0;27,0;126,0
facil_31;-6,0;65,0;126,0
facil_32;-42,0;-54,0;126,0
facil_33;-58,0;30,0;126,0
facil_34;-55,0;23,0;126,0
facil_35;-28,0;49,0;126,0
facil_36;-51,0;30,0;126,0
facil_37;62,0;27,0;126,0
facil_38;0,0;-51,0;126,0
facil_39;-33,0;34,0;126,0
facil_40;-46,0;-20,0;126,0
