Name;Latitude;Longitude;Capacity
facil_1;463,0;887,0;2
facil_2;704,0;177,0;2
facil_3;424,0;368,0;2
facil_4;420,0;800,0;2
facil_5;492,0;610,0;2
facil_6;607,0;749,0;2
facil_7;455,0;819,0;2
facil_8;343,0;457,0;2
facil_9;387,0;275,0;2
facil_10;466,0;653,0;2
facil_11;607,0;348,0;2
facil_12;428,0;546,0;2
facil_13;764,0;848,0;2
facil_14;403,0;298,0;2
facil_15;315,0;738,0;2
facil_16;457,0;902,0;2
facil_17;597,0;584,0;2
facil_18;219,0;552,0;2
facil_19;526,0;359,0;2
facil_20;414,0;340,0;2
facil_21;398,0;401,0;2
facil_22;579,0;780,0;2
facil_23;518,0;563,0;2
facil_24;531,0;597,0;2
facil_25;501,0;827,0;2
facil_26;687,0;200,0;2
facil_27;670,0;234,0;2
facil_28;488,0;981,0;2
facil_29;673,0;222,0;2
facil_30;359,0;256,0;2
facil_31;537,0;675,0;2
facil_32;788,0;95,0;2
facil_33;433,0;820,0;2
facil_34;397,0;770,0;2
facil_35;444,0;799,0;2
facil_36;367,0;288,0;2
facil_37;253,0;774,0;3
facil_38;570,0;853,0;10
facil_39;379,0;843,0;15
facil_40;388,0;736,0;9
facil_41;565,0;785,0;14
facil_42;608,0;193,0;5
facil_43;430,0;657,0;10
facil_44;775,0;142,0;9
facil_45;721,0;600,0;3
facil_46;434,0;876,0;20
facil_47;683,0;311,0;6
facil_48;592,0;740,0;10
facil_49;500,0;315,0;9
facil_50;428,0;915,0;17
facil_51;710,0;258,0;11
facil_52;709,0;272,0;11
facil_53;426,0;803,0;15
facil_54;409,0;639,0;9
facil_55;535,0;572,0;10
facil_56;502,0;916,0;9
facil_57;528,0;728,0;10
facil_58;351,0;371,0;5
facil_59;657,0;782,0;6
facil_60;493,0;265,0;5
facil_61;751,0;112,0;9
facil_62;469,0;594,0;12
facil_63;720,0;165,0;12
facil_64;463,0;624,0;11
facil_65;751,0;96,0;6
facil_66;496,0;833,0;15
facil_67;565,0;459,0;7
facil_68;471,0;361,0;14
facil_69;448,0;969,0;7
facil_70;361,0;559,0;3
facil_71;529,0;582,0;9
facil_72;515,0;809,0;18
facil_73;497,0;434,0;10
facil_74;429,0;879,0;17
facil_75;483,0;715,0;9
facil_76;264,0;574,0;2
facil_77;793,0;916,0;2
facil_78;448,0;386,0;14
facil_79;325,0;199,0;2
facil_80;327,0;370,0;4
facil_81;484,0;861,0;17
facil_82;432,0;873,0;19
facil_83;412,0;853,0;17
facil_84;641,0;155,0;6
facil_85;712,0;163,0;14
facil_86;456,0;612,0;12
facil_87;301,0;921,0;4
facil_88;480,0;400,0;13
facil_89;700,0;165,0;13
facil_90;690,0;213,0;13
facil_91;478,0;811,0;17
facil_92;665,0;56,0;5
facil_93;430,0;368,0;12
facil_94;414,0;943,0;12
facil_95;709,0;235,0;12
facil_96;296,0;297,0;3
facil_97;380,0;773,0;11
facil_98;459,0;423,0;13
facil_99;498,0;910,0;12
facil_100;464,0;939,0;14
facil_101;677,0;704,0;6
facil_102;420,0;381,0;13
facil_103;398,0;872,0;15
facil_104;554,0;512,0;7
facil_105;486,0;614,0;13
facil_106;584,0;809,0;11
facil_107;429,0;336,0;11
facil_108;461,0;529,0;7
facil_109;470,0;360,0;14
facil_110;494,0;769,0;15
facil_111;407,0;661,0;10
facil_112;687,0;711,0;6
facil_113;454,0;745,0;13
facil_114;593,0;471,0;4
facil_115;537,0;648,0;9
facil_116;666,0;111,0;7
facil_117;452,0;797,0;17
facil_118;430,0;742,0;15
facil_119;481,0;958,0;9
facil_120;636,0;741,0;10
facil_121;405,0;576,0;7
facil_122;666,0;234,0;10
facil_123;603,0;683,0;9
facil_124;473,0;466,0;10
facil_125;378,0;867,0;14
facil_126;611,0;739,0;9
facil_127;342,0;688,0;7
facil_128;446,0;280,0;7
facil_129;585,0;888,0;5
facil_130;496,0;418,0;10
facil_131;711,0;27,0;4
facil_132;791,0;198,0;5
facil_133;660,0;828,0;4
facil_134;414,0;839,0;17
facil_135;504,0;592,0;11
facil_136;665,0;921,0;2
facil_137;448,0;320,0;12
facil_138;550,0;637,0;11
facil_139;637,0;758,0;11
facil_140;743,0;166,0;13
facil_141;504,0;869,0;15
facil_142;708,0;432,0;2
facil_143;664,0;343,0;3
facil_144;499,0;493,0;9
facil_145;878,0;706,0;2
facil_146;396,0;920,0;14
facil_147;275,0;924,0;3
facil_148;727,0;669,0;5
facil_149;728,0;203,0;13
facil_150;367,0;739,0;8
facil_151;444,0;808,0;21
facil_152;755,0;303,0;5
facil_153;445,0;864,0;20
facil_154;561,0;848,0;12
facil_155;597,0;660,0;7
facil_156;386,0;700,0;11
facil_157;652,0;240,0;9
facil_158;344,0;301,0;5
facil_159;209,0;369,0;3
facil_160;571,0;812,0;9
facil_161;454,0;353,0;13
facil_162;497,0;781,0;14
facil_163;697,0;220,0;13
facil_164;296,0;787,0;3
facil_165;517,0;506,0;8
facil_166;409,0;893,0;16
facil_167;339,0;886,0;8
facil_168;518,0;788,0;15
facil_169;719,0;99,0;12
facil_170;607,0;654,0;7
facil_171;218,0;312,0;3
facil_172;533,0;847,0;15
facil_173;523,0;938,0;7
facil_174;598,0;705,0;10
facil_175;481,0;772,0;15
facil_176;461,0;431,0;13
facil_177;375,0;722,0;9
facil_178;460,0;681,0;11
facil_179;524,0;610,0;11
facil_180;771,0;752,0;2
