Name;Latitude;Longitude;Demand
cust_1;463,0;887,0;1
cust_2;704,0;177,0;1
cust_3;424,0;368,0;1
cust_4;420,0;800,0;1
cust_5;492,0;610,0;1
cust_6;607,0;749,0;1
cust_7;455,0;819,0;1
cust_8;343,0;457,0;1
cust_9;387,0;275,0;1
cust_10;466,0;653,0;1
cust_11;607,0;348,0;1
cust_12;428,0;546,0;1
cust_13;764,0;848,0;1
cust_14;403,0;298,0;1
cust_15;315,0;738,0;1
cust_16;457,0;902,0;1
cust_17;597,0;584,0;1
cust_18;219,0;552,0;1
cust_19;526,0;359,0;1
cust_20;414,0;340,0;1
cust_21;398,0;401,0;1
cust_22;579,0;780,0;1
cust_23;518,0;563,0;1
cust_24;531,0;597,0;1
cust_25;501,0;827,0;1
cust_26;687,0;200,0;1
cust_27;670,0;234,0;1
cust_28;488,0;981,0;1
cust_29;673,0;222,0;1
cust_30;359,0;256,0;1
cust_31;537,0;675,0;1
cust_32;788,0;95,0;1
cust_33;433,0;820,0;1
cust_34;397,0;770,0;1
cust_35;444,0;799,0;1
cust_36;367,0;288,0;1
cust_37;253,0;774,0;1
cust_38;570,0;853,0;1
cust_39;379,0;843,0;1
cust_40;388,0;736,0;1
cust_41;565,0;785,0;1
cust_42;608,0;193,0;1
cust_43;430,0;657,0;1
cust_44;775,0;142,0;1
cust_45;721,0;600,0;1
cust_46;434,0;876,0;1
cust_47;683,0;311,0;1
cust_48;592,0;740,0;1
cust_49;500,0;315,0;1
cust_50;428,0;915,0;1
cust_51;710,0;258,0;1
cust_52;709,0;272,0;1
cust_53;426,0;803,0;1
cust_54;409,0;639,0;1
cust_55;535,0;572,0;1
cust_56;502,0;916,0;1
cust_57;528,0;728,0;1
cust_58;351,0;371,0;1
cust_59;657,0;782,0;1
cust_60;493,0;265,0;1
cust_61;751,0;112,0;1
cust_62;469,0;594,0;1
cust_63;720,0;165,0;1
cust_64;463,0;624,0;1
cust_65;751,0;96,0;1
cust_66;496,0;833,0;1
cust_67;565,0;459,0;1
cust_68;471,0;361,0;1
cust_69;448,0;969,0;1
cust_70;361,0;559,0;1
cust_71;529,0;582,0;1
cust_72;515,0;809,0;1
cust_73;497,0;434,0;1
cust_74;429,0;879,0;1
cust_75;483,0;715,0;1
cust_76;264,0;574,0;1
cust_77;793,0;916,0;1
cust_78;448,0;386,0;1
cust_79;325,0;199,0;1
cust_80;327,0;370,0;1
cust_81;484,0;861,0;1
cust_82;432,0;873,0;1
cust_83;412,0;853,0;1
cust_84;641,0;155,0;1
cust_85;712,0;163,0;1
cust_86;456,0;612,0;1
cust_87;301,0;921,0;1
cust_88;480,0;400,0;1
cust_89;700,0;165,0;1
cust_90;690,0;213,0;1
cust_91;478,0;811,0;1
cust_92;665,0;56,0;1
cust_93;430,0;368,0;1
cust_94;414,0;943,0;1
cust_95;709,0;235,0;1
cust_96;296,0;297,0;1
cust_97;380,0;773,0;1
cust_98;459,0;423,0;1
cust_99;498,0;910,0;1
cust_100;464,0;939,0;1
cust_101;677,0;704,0;1
cust_102;420,0;381,0;1
cust_103;398,0;872,0;1
cust_104;554,0;512,0;1
cust_105;486,0;614,0;1
cust_106;584,0;809,0;1
cust_107;429,0;336,0;1
cust_108;461,0;529,0;1
cust_109;470,0;360,0;1
cust_110;494,0;769,0;1
cust_111;407,0;661,0;1
cust_112;687,0;711,0;1
cust_113;454,0;745,0;1
cust_114;593,0;471,0;1
cust_115;537,0;648,0;1
cust_116;666,0;111,0;1
cust_117;452,0;797,0;1
cust_118;430,0;742,0;1
cust_119;481,0;958,0;1
cust_120;636,0;741,0;1
cust_121;405,0;576,0;1
cust_122;666,0;234,0;1
cust_123;603,0;683,0;1
cust_124;473,0;466,0;1
cust_125;378,0;867,0;1
cust_126;611,0;739,0;1
cust_127;342,0;688,0;1
cust_128;446,0;280,0;1
cust_129;585,0;888,0;1
cust_130;496,0;418,0;1
cust_131;711,0;27,0;1
cust_132;791,0;198,0;1
cust_133;660,0;828,0;1
cust_134;414,0;839,0;1
cust_135;504,0;592,0;1
cust_136;665,0;921,0;1
cust_137;448,0;320,0;1
cust_138;550,0;637,0;1
cust_139;637,0;758,0;1
cust_140;743,0;166,0;1
cust_141;504,0;869,0;1
cust_142;708,0;432,0;1
cust_143;664,0;343,0;1
cust_144;499,0;493,0;1
cust_145;878,0;706,0;1
cust_146;396,0;920,0;1
cust_147;275,0;924,0;1
cust_148;727,0;669,0;1
cust_149;728,0;203,0;1
cust_150;367,0;739,0;1
cust_151;444,0;808,0;1
cust_152;755,0;303,0;1
cust_153;445,0;864,0;1
cust_154;561,0;848,0;1
cust_155;597,0;660,0;1
cust_156;386,0;700,0;1
cust_157;652,0;240,0;1
cust_158;344,0;301,0;1
cust_159;209,0;369,0;1
cust_160;571,0;812,0;1
cust_161;454,0;353,0;1
cust_162;497,0;781,0;1
cust_163;697,0;220,0;1
cust_164;296,0;787,0;1
cust_165;517,0;506,0;1
cust_166;409,0;893,0;1
cust_167;339,0;886,0;1
cust_168;518,0;788,0;1
cust_169;719,0;99,0;1
cust_170;607,0;654,0;1
cust_171;218,0;312,0;1
cust_172;533,0;847,0;1
cust_173;523,0;938,0;1
cust_174;598,0;705,0;1
cust_175;481,0;772,0;1
cust_176;461,0;431,0;1
cust_177;375,0;722,0;1
cust_178;460,0;681,0;1
cust_179;524,0;610,0;1
cust_180;771,0;752,0;1
