Name;Latitude;Longitude;Capacity
facil_1;66,0;15,0;203,0
facil_2;-28,0;-52,0;203,0
facil_3;-44,0;12,0;203,0
facil_4;54,0;9,0;203,0
facil_5;-66,0;29,0;203,0
facil_6;-20,0;-35,0;203,0
facil_7;-1,0;-34,0;203,0
facil_8;-13,0;38,0;203,0
facil_9;39,0;-52,0;203,0
facil_10;13,0;-46,0;203,0
facil_11;9,0;-45,0;203,0
facil_12;31,0;-63,0;203,0
facil_13;-41,0;19,0;203,0
facil_14;9,0;38,0;203,0
facil_15;-15,0;-62,0;203,0
facil_16;-37,0;0,0;203,0
facil_17;24,0;17,0;203,0
facil_18;-7,0;-29,0;203,0
facil_19;61,0;-13,0;203,0
facil_20;-56,0;9,0;203,0
facil_21;-68,0;20,0;203,0
facil_22;22,0;-27,0;203,0
facil_23;20,0;71,0;203,0
facil_24;42,0;-61,0;203,0
facil_25;12,0;-66,0;203,0
facil_26;26,0;69,0;203,0
facil_27;-39,0;14,0;203,0
facil_28;-43,0;-10,0;203,0
facil_29;-61,0;11,0;203,0
facil_30;-32,0;-41,0;203,0
facil_31;-24,0;-55,0;203,0
facil_32;-22,0;20,0;203,0
facil_33;-42,0;59,0;203,0
facil_34;0,0;32,0;203,0
facil_35;38,0;45,0;203,0
facil_36;60,0;-12,0;203,0
facil_37;-25,0;32,0;203,0
facil_38;-20,0;19,0;203,0
facil_39;57,0;3,0;203,0
facil_40;39,0;35,0;203,0
facil_41;-22,0;31,0;203,0
facil_42;5,0;-65,0;203,0
facil_43;-25,0;15,0;203,0
facil_44;45,0;-11,0;203,0
facil_45;-6,0;41,0;203,0
facil_46;-58,0;-32,0;203,0
facil_47;-31,0;63,0;203,0
facil_48;-22,0;-54,0;203,0
facil_49;69,0;-13,0;203,0
facil_50;35,0;-60,0;203,0
