Name;Latitude;Longitude;Capacity;Cost;ClearName;Type;is_copy;added_to_guarantee_coverage
facil_1;36,27597241311834;68,81847122694836;80000;0;facil_1;greenfield;False;False
facil_2;36,213472413368336;68,73013789396836;80000;0;facil_2;greenfield;False;False
facil_3;35,60097241581834;68,67930456083836;80000;0;facil_3;greenfield;False;False
facil_4;36,24263907991834;68,84430456017837;80000;0;facil_4;greenfield;False;False
facil_5;36,19013908012834;69,13680455900837;80000;0;facil_5;greenfield;False;False
facil_6;36,27180574646834;68,78930456039836;80000;0;facil_6;greenfield;False;False
facil_7;36,52097241213834;68,24930456255836;80000;0;facil_7;greenfield;False;False
facil_8;35,62597241571834;68,44847122842836;80000;0;facil_8;greenfield;False;False
facil_9;36,32847241290834;68,85430456013836;80000;0;facil_9;greenfield;False;False
facil_10;36,28430574641834;69,10680455912836;80000;0;facil_10;greenfield;False;False
facil_11;36,34097241285834;69,26513789182837;80000;0;facil_11;greenfield;False;False
facil_12;35,94347241444834;68,61680456108837;80000;0;facil_12;greenfield;False;False
facil_13;36,19597241343834;68,79597122703836;80000;0;facil_13;greenfield;False;False
facil_14;36,13180574702834;68,74180456058836;80000;0;facil_14;greenfield;False;False
facil_15;35,56597241595834;69,45180455774836;80000;0;facil_15;greenfield;False;False
facil_16;36,03680574740834;69,10763789245837;80000;0;facil_16;greenfield;False;False
facil_17;35,83930574819834;68,81347122696836;80000;0;facil_17;greenfield;False;False
facil_18;36,29930574635834;68,73097122729837;80000;0;facil_18;greenfield;False;False
facil_19;36,04763908069834;68,65097122761837;80000;0;facil_19;greenfield;False;False
facil_20;35,27430575045834;68,14180456298837;80000;0;facil_20;greenfield;False;False
facil_21;36,11597241375834;68,54263789471837;80000;0;facil_21;greenfield;False;False
facil_22;35,61347241576834;69,28263789175837;80000;0;facil_22;greenfield;False;False
facil_23;36,38347241268834;69,12430455905837;80000;0;facil_23;greenfield;False;False
facil_24;36,22680574664834;69,59597122383836;80000;0;facil_24;greenfield;False;False
facil_25;36,11180574710834;68,98180455962837;80000;0;facil_25;greenfield;False;False
facil_26;35,85763908145834;68,55597122799837;80000;0;facil_26;greenfield;False;False
facil_27;36,38930574599834;68,51430456149836;80000;0;facil_27;greenfield;False;False
facil_28;36,04263908071834;68,59763789449836;80000;0;facil_28;greenfield;False;False
facil_29;36,16513908022834;68,74930456055837;80000;0;facil_29;greenfield;False;False
facil_30;36,37430574605834;68,73347122728836;80000;0;facil_30;greenfield;False;False
facil_31;35,97763908097834;68,71930456067837;80000;0;facil_31;greenfield;False;False
facil_32;36,50930574551834;68,65430456093837;80000;0;facil_32;greenfield;False;False
facil_33;36,440972412458336;68,88847122666837;80000;0;facil_33;greenfield;False;False
facil_34;35,87597241471834;69,46680455768836;80000;0;facil_34;greenfield;False;False
facil_35;36,05680574732834;68,98263789295837;80000;0;facil_35;greenfield;False;False
facil_36;36,32597241291834;68,28430456241837;80000;0;facil_36;greenfield;False;False
facil_37;36,06930574727834;68,65097122761837;80000;0;facil_37;greenfield;False;False
facil_38;36,22847241330834;68,57680456124837;80000;0;facil_38;greenfield;False;False
facil_39;36,35930574611834;68,85847122678837;80000;0;facil_39;greenfield;False;False
facil_40;36,36013907944834;68,79847122702837;80000;0;facil_40;greenfield;False;False
facil_41;35,90597241459834;68,57930456123836;80000;0;facil_41;greenfield;False;False
facil_42;36,32597241291834;68,75763789385837;80000;0;facil_42;greenfield;False;False
facil_43;36,33763907953834;68,59347122784837;80000;0;facil_43;greenfield;False;False
facil_44;36,33513907954834;68,54847122802836;80000;0;facil_44;greenfield;False;False
facil_45;36,29763907969834;68,84597122683837;80000;0;facil_45;greenfield;False;False
facil_46;36,11097241377834;68,50680456152837;80000;0;facil_46;greenfield;False;False
facil_47;36,19097241345834;68,74763789389837;80000;0;facil_47;greenfield;False;False
facil_48;36,11763908041834;68,81680456028836;80000;0;facil_48;greenfield;False;False
facil_49;36,20847241338834;68,81097122697837;80000;0;facil_49;greenfield;False;False
facil_50;36,23763907993834;68,80513789366836;80000;0;facil_50;greenfield;False;False
facil_51;36,34430574617834;68,96930455967836;80000;0;facil_51;greenfield;False;False
facil_52;35,84347241484834;68,86847122674837;80000;0;facil_52;greenfield;False;False
