Name;Latitude;Longitude;Demand
cust_1;2848,0;96,0;1
cust_2;3510,0;1671,0;1
cust_3;457,0;334,0;1
cust_4;3888,0;666,0;1
cust_5;178,0;24,0;1
cust_6;2678,0;1825,0;1
cust_7;1795,0;962,0;1
cust_8;3384,0;1498,0;1
cust_9;3520,0;1079,0;1
cust_10;1256,0;61,0;1
cust_11;1424,0;1728,0;1
cust_12;3913,0;192,0;1
cust_13;3085,0;1528,0;1
cust_14;2573,0;1969,0;1
cust_15;463,0;1670,0;1
cust_16;3875,0;598,0;1
cust_17;298,0;1513,0;1
cust_18;3479,0;821,0;1
cust_19;2542,0;236,0;1
cust_20;3955,0;1743,0;1
cust_21;1323,0;280,0;1
cust_22;3447,0;1830,0;1
cust_23;2936,0;337,0;1
cust_24;1621,0;1830,0;1
cust_25;3373,0;1646,0;1
cust_26;1393,0;1368,0;1
cust_27;3874,0;1318,0;1
cust_28;938,0;955,0;1
cust_29;3022,0;474,0;1
cust_30;2482,0;1183,0;1
cust_31;3854,0;923,0;1
cust_32;376,0;825,0;1
cust_33;2519,0;135,0;1
cust_34;2945,0;1622,0;1
cust_35;953,0;268,0;1
cust_36;2628,0;1479,0;1
cust_37;2097,0;981,0;1
cust_38;890,0;1846,0;1
cust_39;2139,0;1806,0;1
cust_40;2421,0;1007,0;1
cust_41;2290,0;1810,0;1
cust_42;1115,0;1052,0;1
cust_43;2588,0;302,0;1
cust_44;327,0;265,0;1
cust_45;241,0;341,0;1
cust_46;1917,0;687,0;1
cust_47;2991,0;792,0;1
cust_48;2573,0;599,0;1
cust_49;19,0;674,0;1
cust_50;3911,0;1673,0;1
cust_51;872,0;1559,0;1
cust_52;2863,0;558,0;1
cust_53;929,0;1766,0;1
cust_54;839,0;620,0;1
cust_55;3893,0;102,0;1
cust_56;2178,0;1619,0;1
cust_57;3822,0;899,0;1
cust_58;378,0;1048,0;1
cust_59;1178,0;100,0;1
cust_60;2599,0;901,0;1
cust_61;3416,0;143,0;1
cust_62;2961,0;1605,0;1
cust_63;611,0;1384,0;1
cust_64;3113,0;885,0;1
cust_65;2597,0;1830,0;1
cust_66;2586,0;1286,0;1
cust_67;161,0;906,0;1
cust_68;1429,0;134,0;1
cust_69;742,0;1025,0;1
cust_70;1625,0;1651,0;1
cust_71;1187,0;706,0;1
cust_72;1787,0;1009,0;1
cust_73;22,0;987,0;1
cust_74;3640,0;43,0;1
cust_75;3756,0;882,0;1
cust_76;776,0;392,0;1
cust_77;1724,0;1642,0;1
cust_78;198,0;1810,0;1
cust_79;3950,0;1558,0;1
