Name;Latitude;Longitude;Capacity
facil_1;-74,0;-10,0;113,0
facil_2;45,0;-6,0;113,0
facil_3;-71,0;-23,0;113,0
facil_4;22,0;43,0;113,0
facil_5;-20,0;-50,0;113,0
facil_6;-41,0;14,0;113,0
facil_7;13,0;52,0;113,0
facil_8;-68,0;5,0;113,0
facil_9;20,0;26,0;113,0
facil_10;71,0;3,0;113,0
facil_11;-31,0;29,0;113,0
facil_12;51,0;3,0;113,0
facil_13;-35,0;-24,0;113,0
facil_14;59,0;-36,0;113,0
facil_15;-21,0;29,0;113,0
facil_16;-51,0;-15,0;113,0
facil_17;29,0;-47,0;113,0
facil_18;-3,0;66,0;113,0
facil_19;67,0;-22,0;113,0
facil_20;9,0;-39,0;113,0
facil_21;-28,0;-12,0;113,0
facil_22;15,0;-70,0;113,0
facil_23;-61,0;-25,0;113,0
facil_24;-67,0;2,0;113,0
facil_25;-61,0;-28,0;113,0
facil_26;-47,0;37,0;113,0
facil_27;62,0;-22,0;113,0
facil_28;-54,0;-49,0;113,0
facil_29;30,0;8,0;113,0
facil_30;-22,0;-35,0;113,0
facil_31;-29,0;25,0;113,0
facil_32;52,0;24,0;113,0
facil_33;53,0;17,0;113,0
facil_34;-26,0;5,0;113,0
facil_35;-40,0;35,0;113,0
facil_36;56,0;29,0;113,0
facil_37;54,0;-30,0;113,0
facil_38;-56,0;-22,0;113,0
facil_39;27,0;-50,0;113,0
facil_40;-24,0;20,0;113,0
