Name;Latitude;Longitude;Capacity
facil_1;2848,0;96,0;13
facil_2;3510,0;1671,0;20
facil_3;457,0;334,0;18
facil_4;3888,0;666,0;16
facil_5;984,0;965,0;25
facil_6;2721,0;1482,0;24
facil_7;1286,0;525,0;17
facil_8;2716,0;1432,0;24
facil_9;738,0;1325,0;20
facil_10;1251,0;1832,0;14
facil_11;2728,0;1698,0;20
facil_12;3815,0;169,0;12
facil_13;3683,0;1533,0;17
facil_14;1247,0;1945,0;13
facil_15;123,0;862,0;16
facil_16;1234,0;1946,0;13
facil_17;252,0;1240,0;18
facil_18;611,0;673,0;22
facil_19;2576,0;1676,0;20
facil_20;928,0;1700,0;17
facil_21;53,0;857,0;16
facil_22;1807,0;1711,0;21
facil_23;274,0;1420,0;16
facil_24;2574,0;946,0;27
