Name;Latitude;Longitude;Capacity
facil_1;378,0;220,0;2
facil_2;469,0;585,0;2
facil_3;91,0;695,0;2
facil_4;351,0;130,0;2
facil_5;424,0;101,0;2
facil_6;70,0;693,0;2
facil_7;324,0;133,0;2
facil_8;367,0;215,0;2
facil_9;218,0;906,0;2
facil_10;90,0;688,0;2
facil_11;417,0;223,0;2
facil_12;42,0;693,0;2
facil_13;134,0;482,0;2
facil_14;594,0;488,0;2
facil_15;431,0;269,0;2
facil_16;383,0;606,0;2
facil_17;100,0;597,0;2
facil_18;85,0;697,0;2
facil_19;378,0;218,0;2
facil_20;196,0;640,0;2
facil_21;213,0;635,0;2
facil_22;520,0;537,0;2
facil_23;509,0;542,0;2
facil_24;388,0;549,0;2
facil_25;476,0;583,0;2
facil_26;409,0;565,0;2
facil_27;155,0;828,0;2
facil_28;60,0;690,0;2
facil_29;415,0;269,0;2
facil_30;127,0;578,0;2
facil_31;363,0;304,0;2
facil_32;392,0;329,0;2
facil_33;424,0;660,0;2
facil_34;505,0;683,0;2
facil_35;372,0;120,0;2
facil_36;438,0;620,0;2
facil_37;578,0;421,0;2
facil_38;116,0;716,0;2
facil_39;107,0;719,0;2
facil_40;117,0;677,0;2
facil_41;324,0;275,0;2
facil_42;246,0;789,0;2
facil_43;363,0;223,0;2
facil_44;139,0;682,0;2
facil_45;376,0;197,0;2
facil_46;397,0;52,0;2
facil_47;107,0;727,0;2
facil_48;64,0;671,0;2
facil_49;369,0;275,0;2
facil_50;96,0;659,0;2
facil_51;129,0;627,0;2
facil_52;45,0;581,0;2
facil_53;403,0;585,0;2
facil_54;70,0;731,0;2
facil_55;528,0;736,0;6
facil_56;379,0;320,0;8
facil_57;424,0;608,0;18
facil_58;436,0;607,0;18
facil_59;54,0;687,0;19
facil_60;342,0;544,0;6
facil_61;595,0;525,0;10
facil_62;508,0;336,0;7
facil_63;338,0;90,0;4
facil_64;510,0;165,0;6
facil_65;269,0;820,0;4
facil_66;18,0;776,0;13
facil_67;316,0;293,0;12
facil_68;575,0;485,0;12
facil_69;335,0;179,0;10
facil_70;1,0;727,0;12
facil_71;571,0;436,0;9
facil_72;15,0;696,0;14
facil_73;227,0;760,0;7
facil_74;324,0;538,0;6
facil_75;523,0;519,0;6
facil_76;620,0;500,0;12
facil_77;217,0;427,0;4
facil_78;53,0;809,0;12
facil_79;206,0;622,0;8
facil_80;602,0;506,0;11
facil_81;48,0;771,0;18
facil_82;486,0;347,0;7
facil_83;100,0;740,0;19
facil_84;161,0;660,0;13
facil_85;528,0;559,0;10
facil_86;386,0;460,0;5
facil_87;330,0;295,0;13
facil_88;225,0;345,0;3
facil_89;301,0;729,0;7
facil_90;334,0;243,0;17
facil_91;99,0;819,0;14
facil_92;219,0;610,0;5
facil_93;70,0;560,0;3
facil_94;334,0;161,0;11
facil_95;589,0;420,0;5
facil_96;428,0;605,0;19
facil_97;478,0;509,0;4
facil_98;76,0;753,0;23
facil_99;464,0;167,0;11
facil_100;18,0;327,0;2
facil_101;451,0;63,0;3
facil_102;406,0;145,0;8
facil_103;431,0;608,0;18
facil_104;213,0;707,0;9
facil_105;95,0;635,0;12
facil_106;550,0;573,0;8
facil_107;172,0;811,0;9
facil_108;85,0;789,0;20
facil_109;119,0;788,0;14
facil_110;348,0;210,0;14
facil_111;571,0;227,0;4
facil_112;364,0;347,0;6
facil_113;591,0;428,0;7
facil_114;436,0;611,0;18
facil_115;471,0;928,0;3
facil_116;416,0;528,0;12
facil_117;504,0;383,0;5
facil_118;217,0;255,0;3
facil_119;255,0;720,0;7
facil_120;100,0;830,0;12
facil_121;82,0;693,0;20
facil_122;290,0;209,0;11
facil_123;522,0;281,0;7
facil_124;331,0;406,0;7
facil_125;426,0;244,0;12
facil_126;529,0;618,0;9
facil_127;638,0;99,0;2
facil_128;153,0;648,0;12
facil_129;124,0;719,0;17
facil_130;419,0;70,0;3
facil_131;12,0;653,0;7
facil_132;433,0;169,0;13
facil_133;370,0;686,0;5
facil_134;811,0;620,0;2
facil_135;160,0;691,0;14
facil_136;204,0;673,0;10
facil_137;57,0;666,0;17
facil_138;326,0;401,0;6
facil_139;627,0;541,0;5
facil_140;332,0;114,0;6
facil_141;497,0;575,0;14
facil_142;469,0;605,0;16
facil_143;49,0;648,0;11
facil_144;547,0;588,0;7
facil_145;305,0;746,0;6
facil_146;192,0;805,0;5
facil_147;370,0;621,0;9
facil_148;759,0;660,0;2
facil_149;89,0;757,0;20
facil_150;287,0;223,0;10
facil_151;380,0;129,0;8
facil_152;286,0;386,0;4
facil_153;23,0;745,0;17
facil_154;21,0;738,0;17
facil_155;441,0;683,0;6
facil_156;402,0;577,0;17
facil_157;255,0;442,0;3
facil_158;260,0;288,0;8
facil_159;322,0;693,0;7
facil_160;502,0;313,0;6
facil_161;431,0;473,0;7
facil_162;106,0;701,0;21
facil_163;390,0;398,0;4
facil_164;443,0;175,0;13
facil_165;335,0;272,0;12
facil_166;156,0;178,0;2
facil_167;390,0;225,0;14
facil_168;194,0;867,0;4
facil_169;170,0;621,0;8
facil_170;311,0;241,0;12
facil_171;358,0;323,0;9
facil_172;427,0;911,0;3
facil_173;555,0;239,0;5
facil_174;55,0;781,0;18
facil_175;374,0;566,0;13
facil_176;388,0;263,0;13
facil_177;352,0;701,0;7
facil_178;82,0;671,0;16
facil_179;451,0;565,0;20
facil_180;91,0;833,0;11
facil_181;292,0;609,0;3
facil_182;466,0;592,0;17
facil_183;561,0;488,0;11
facil_184;131,0;779,0;12
facil_185;186,0;699,0;10
facil_186;567,0;525,0;11
facil_187;635,0;481,0;9
facil_188;404,0;512,0;8
facil_189;459,0;694,0;5
facil_190;456,0;399,0;4
facil_191;91,0;725,0;19
facil_192;483,0;196,0;10
facil_193;317,0;460,0;5
facil_194;128,0;824,0;11
facil_195;481,0;179,0;10
facil_196;517,0;442,0;3
facil_197;97,0;705,0;21
facil_198;263,0;806,0;5
facil_199;381,0;215,0;15
facil_200;386,0;164,0;14
facil_201;497,0;137,0;5
facil_202;311,0;737,0;7
facil_203;100,0;611,0;5
facil_204;414,0;525,0;12
facil_205;79,0;643,0;11
facil_206;284,0;318,0;8
facil_207;155,0;706,0;15
facil_208;426,0;661,0;11
facil_209;297,0;164,0;8
facil_210;454,0;197,0;13
facil_211;499,0;697,0;6
facil_212;480,0;310,0;6
facil_213;145,0;692,0;14
facil_214;390,0;236,0;14
facil_215;350,0;333,0;7
facil_216;605,0;460,0;11
facil_217;709,0;391,0;2
facil_218;426,0;192,0;18
facil_219;98,0;767,0;17
facil_220;141,0;672,0;17
facil_221;399,0;684,0;6
facil_222;107,0;853,0;8
facil_223;56,0;774,0;19
facil_224;309,0;266,0;12
facil_225;376,0;510,0;10
facil_226;205,0;771,0;5
facil_227;105,0;676,0;20
facil_228;682,0;508,0;5
facil_229;236,0;173,0;2
facil_230;256,0;311,0;5
facil_231;59,0;713,0;25
facil_232;307,0;278,0;11
facil_233;735,0;524,0;3
facil_234;566,0;711,0;4
facil_235;320,0;437,0;5
facil_236;71,0;844,0;8
facil_237;18,0;737,0;17
facil_238;430,0;559,0;18
facil_239;85,0;479,0;2
facil_240;376,0;276,0;11
facil_241;171,0;400,0;3
facil_242;430,0;237,0;11
facil_243;201,0;588,0;5
facil_244;478,0;593,0;17
facil_245;291,0;132,0;6
facil_246;464,0;582,0;17
facil_247;669,0;494,0;5
facil_248;562,0;733,0;4
facil_249;298,0;173,0;8
facil_250;438,0;567,0;19
facil_251;402,0;206,0;17
facil_252;150,0;291,0;2
facil_253;364,0;561,0;9
facil_254;415,0;580,0;19
facil_255;87,0;693,0;21
facil_256;502,0;751,0;4
facil_257;132,0;831,0;10
facil_258;574,0;481,0;11
