Name;Latitude;Longitude;Capacity
facil_1;425,0;323,0;2
facil_2;806,0;514,0;2
facil_3;853,0;637,0;2
facil_4;564,0;311,0;2
facil_5;871,0;502,0;2
facil_6;803,0;526,0;2
facil_7;822,0;680,0;2
facil_8;827,0;577,0;2
facil_9;834,0;646,0;2
facil_10;636,0;403,0;2
facil_11;699,0;724,0;2
facil_12;830,0;479,0;2
facil_13;486,0;257,0;2
facil_14;411,0;384,0;2
facil_15;881,0;642,0;2
facil_16;424,0;422,0;2
facil_17;807,0;718,0;2
facil_18;949,0;612,0;2
facil_19;362,0;135,0;2
facil_20;836,0;662,0;2
facil_21;791,0;570,0;2
facil_22;822,0;508,0;2
facil_23;794,0;622,0;2
facil_24;823,0;464,0;2
facil_25;803,0;367,0;2
facil_26;390,0;502,0;2
facil_27;868,0;651,0;2
facil_28;732,0;456,0;2
facil_29;356,0;253,0;2
facil_30;794,0;481,0;2
facil_31;356,0;312,0;2
facil_32;994,0;676,0;2
facil_33;817,0;658,0;2
facil_34;591,0;333,0;2
facil_35;776,0;532,0;2
facil_36;811,0;509,0;2
facil_37;298,0;246,0;2
facil_38;813,0;517,0;32
facil_39;793,0;488,0;23
facil_40;944,0;655,0;10
facil_41;901,0;555,0;23
facil_42;847,0;594,0;31
facil_43;696,0;429,0;6
facil_44;454,0;303,0;18
facil_45;369,0;330,0;10
facil_46;721,0;539,0;20
facil_47;874,0;502,0;21
facil_48;860,0;564,0;32
facil_49;381,0;508,0;5
facil_50;773,0;575,0;34
facil_51;671,0;571,0;8
facil_52;901,0;482,0;16
facil_53;852,0;672,0;18
facil_54;887,0;576,0;24
facil_55;805,0;608,0;33
facil_56;828,0;575,0;32
facil_57;434,0;177,0;5
facil_58;715,0;450,0;11
facil_59;827,0;622,0;31
facil_60;757,0;746,0;7
facil_61;977,0;648,0;7
facil_62;826,0;595,0;33
facil_63;439,0;212,0;5
facil_64;514,0;184,0;3
facil_65;836,0;661,0;26
facil_66;503,0;227,0;8
facil_67;499,0;447,0;4
facil_68;792,0;564,0;32
facil_69;791,0;599,0;32
facil_70;932,0;582,0;18
facil_71;904,0;484,0;17
facil_72;453,0;362,0;13
facil_73;636,0;374,0;3
facil_74;781,0;639,0;26
facil_75;723,0;590,0;21
facil_76;911,0;613,0;20
facil_77;834,0;510,0;24
facil_78;786,0;449,0;16
facil_79;772,0;732,0;6
facil_80;776,0;461,0;18
facil_81;749,0;533,0;24
facil_82;825,0;882,0;2
facil_83;401,0;275,0;12
facil_84;965,0;597,0;13
facil_85;760,0;479,0;21
facil_86;841,0;501,0;23
facil_87;901,0;531,0;25
facil_88;443,0;318,0;17
facil_89;771,0;511,0;27
facil_90;854,0;615,0;30
facil_91;821,0;631,0;30
facil_92;734,0;539,0;22
facil_93;705,0;577,0;16
facil_94;773,0;573,0;33
facil_95;646,0;327,0;4
facil_96;842,0;630,0;33
facil_97;806,0;436,0;12
facil_98;960,0;576,0;15
facil_99;350,0;337,0;9
facil_100;828,0;580,0;31
facil_101;876,0;502,0;22
facil_102;532,0;332,0;8
facil_103;518,0;383,0;9
facil_104;770,0;509,0;27
facil_105;251,0;3,0;2
facil_106;264,0;445,0;2
facil_107;817,0;655,0;28
facil_108;493,0;395,0;9
facil_109;777,0;522,0;29
facil_110;525,0;263,0;9
facil_111;793,0;632,0;32
facil_112;713,0;403,0;6
facil_113;810,0;633,0;34
facil_114;837,0;649,0;29
facil_115;757,0;561,0;27
facil_116;766,0;750,0;6
facil_117;411,0;544,0;3
facil_118;315,0;293,0;5
facil_119;362,0;490,0;4
facil_120;484,0;275,0;11
facil_121;754,0;590,0;29
facil_122;736,0;784,0;5
facil_123;911,0;461,0;13
facil_124;882,0;671,0;15
facil_125;845,0;506,0;24
