Name;Latitude;Longitude;Demand
cust_1;387,0;199,0;1
cust_2;2901,0;920,0;1
cust_3;931,0;512,0;1
cust_4;1766,0;692,0;1
cust_5;401,0;980,0;1
cust_6;149,0;1629,0;1
cust_7;2214,0;1977,0;1
cust_8;3805,0;1619,0;1
cust_9;1179,0;969,0;1
cust_10;1017,0;333,0;1
cust_11;2834,0;1512,0;1
cust_12;634,0;294,0;1
cust_13;1819,0;814,0;1
cust_14;1393,0;859,0;1
cust_15;1768,0;1578,0;1
cust_16;3023,0;871,0;1
cust_17;3248,0;1906,0;1
cust_18;1632,0;1742,0;1
cust_19;2223,0;990,0;1
cust_20;3868,0;697,0;1
cust_21;1541,0;354,0;1
cust_22;2374,0;1944,0;1
cust_23;1962,0;389,0;1
cust_24;3007,0;1524,0;1
cust_25;3220,0;1945,0;1
cust_26;2356,0;1568,0;1
cust_27;1604,0;706,0;1
cust_28;2028,0;1736,0;1
cust_29;2581,0;121,0;1
cust_30;2221,0;1578,0;1
cust_31;2944,0;632,0;1
cust_32;1082,0;1561,0;1
cust_33;997,0;942,0;1
cust_34;2334,0;523,0;1
cust_35;1264,0;1090,0;1
cust_36;1699,0;1294,0;1
cust_37;235,0;1059,0;1
cust_38;2592,0;248,0;1
cust_39;3642,0;699,0;1
cust_40;3599,0;514,0;1
cust_41;1766,0;678,0;1
cust_42;240,0;619,0;1
cust_43;1272,0;246,0;1
cust_44;3503,0;301,0;1
cust_45;80,0;1533,0;1
cust_46;1677,0;1238,0;1
cust_47;3766,0;154,0;1
cust_48;3946,0;459,0;1
cust_49;1994,0;1852,0;1
cust_50;278,0;165,0;1
