Name;Latitude;Longitude;Capacity;Cost;ClearName;Type;is_copy;added_to_guarantee_coverage
facil_1;36,34597241283834;69,14013789232837;80000;0;facil_1;greenfield;False;False
facil_2;36,27763907977834;68,78597122707836;80000;0;facil_2;greenfield;False;False
facil_3;36,05930574731834;69,19097122545837;80000;0;facil_3;greenfield;False;False
facil_4;36,46430574569834;68,26263789583837;80000;0;facil_4;greenfield;False;False
facil_5;35,77013908180834;68,97430455965836;80000;0;facil_5;greenfield;False;False
facil_6;35,39847241662834;68,28347122908836;80000;0;facil_6;greenfield;False;False
facil_7;36,22680574664834;69,59597122383836;80000;0;facil_7;greenfield;False;False
facil_8;36,17680574684834;68,75597122719836;80000;0;facil_8;greenfield;False;False
facil_9;36,25347241320834;69,09513789250836;80000;0;facil_9;greenfield;False;False
facil_10;36,23430574661834;68,76763789381836;80000;0;facil_10;greenfield;False;False
facil_11;36,42597241251834;68,52347122812837;80000;0;facil_11;greenfield;False;False
facil_12;36,38013907936834;68,97430455965836;80000;0;facil_12;greenfield;False;False
facil_13;36,13180574702834;68,74180456058836;80000;0;facil_13;greenfield;False;False
facil_14;36,05513908066834;68,66597122755837;80000;0;facil_14;greenfield;False;False
facil_15;35,95430574773834;68,60513789446837;80000;0;facil_15;greenfield;False;False
facil_16;35,83930574819834;68,81347122696836;80000;0;facil_16;greenfield;False;False
facil_17;35,62930574903834;69,21930455867837;80000;0;facil_17;greenfield;False;False
facil_18;36,09597241383834;69,00430455953837;80000;0;facil_18;greenfield;False;False
facil_19;35,90263908127834;68,49347122824837;80000;0;facil_19;greenfield;False;False
facil_20;36,22263907999834;69,13097122569837;80000;0;facil_20;greenfield;False;False
facil_21;36,02763908077834;68,60847122778837;80000;0;facil_21;greenfield;False;False
facil_22;36,17930574683834;68,68847122746837;80000;0;facil_22;greenfield;False;False
facil_23;35,63430574901834;69,46930455767837;80000;0;facil_23;greenfield;False;False
facil_24;36,22930574663834;68,83597122687837;80000;0;facil_24;greenfield;False;False
facil_25;36,36013907944834;68,56013789464836;80000;0;facil_25;greenfield;False;False
facil_26;36,28263907975834;68,83097122689837;80000;0;facil_26;greenfield;False;False
facil_27;36,10430574713834;68,53097122809837;80000;0;facil_27;greenfield;False;False
facil_28;36,21097241337834;68,58597122787836;80000;0;facil_28;greenfield;False;False
facil_29;36,28680574640834;68,73347122728836;80000;0;facil_29;greenfield;False;False
facil_30;36,30763907965834;69,12763789237837;80000;0;facil_30;greenfield;False;False
facil_31;36,00430574753834;68,60347122780837;80000;0;facil_31;greenfield;False;False
facil_32;35,57430574925834;68,59097122785836;80000;0;facil_32;greenfield;False;False
facil_33;36,24347241324834;68,71930456067837;80000;0;facil_33;greenfield;False;False
facil_34;35,97263908099834;68,65513789426836;80000;0;facil_34;greenfield;False;False
facil_35;36,18930574679834;68,73680456060836;80000;0;facil_35;greenfield;False;False
facil_36;36,08097241389834;68,64180456098836;80000;0;facil_36;greenfield;False;False
facil_37;36,15097241361834;68,72013789400836;80000;0;facil_37;greenfield;False;False
facil_38;36,41097241257834;68,62430456105837;80000;0;facil_38;greenfield;False;False
facil_39;36,10930574711834;68,56847122794836;80000;0;facil_39;greenfield;False;False
