Name;Latitude;Longitude;Capacity
facil_1;971,0;544,0;2
facil_2;564,0;976,0;2
facil_3;266,0;4,0;2
facil_4;395,0;95,0;2
facil_5;379,0;271,0;2
facil_6;936,0;538,0;2
facil_7;980,0;578,0;2
facil_8;242,0;92,0;2
facil_9;476,0;74,0;2
facil_10;247,0;159,0;2
facil_11;359,0;108,0;2
facil_12;473,0;941,0;2
facil_13;490,0;947,0;2
facil_14;548,0;950,0;2
facil_15;389,0;864,0;2
facil_16;916,0;664,0;2
facil_17;212,0;91,0;2
facil_18;415,0;182,0;2
facil_19;961,0;553,0;2
facil_20;423,0;232,0;2
facil_21;596,0;931,0;2
facil_22;955,0;566,0;2
facil_23;534,0;93,0;2
facil_24;252,0;6,0;2
facil_25;950,0;580,0;2
facil_26;517,0;950,0;2
facil_27;942,0;618,0;2
facil_28;636,0;981,0;2
facil_29;629,0;809,0;2
facil_30;508,0;35,0;2
facil_31;108,0;130,0;2
facil_32;391,0;19,0;2
facil_33;208,0;183,0;2
facil_34;991,0;680,0;2
facil_35;428,0;48,0;2
facil_36;272,0;220,0;2
facil_37;931,0;581,0;2
facil_38;327,0;128,0;2
facil_39;966,0;514,0;2
facil_40;313,0;202,0;2
facil_41;267,0;1,0;2
facil_42;404,0;925,0;2
facil_43;985,0;594,0;2
facil_44;895,0;429,0;2
facil_45;348,0;12,0;2
facil_46;316,0;258,0;2
facil_47;238,0;20,0;2
facil_48;970,0;490,0;2
facil_49;854,0;586,0;2
facil_50;293,0;104,0;2
facil_51;628,0;919,0;2
facil_52;880,0;597,0;2
facil_53;353,0;241,0;2
facil_54;753,0;728,0;2
facil_55;291,0;93,0;2
facil_56;993,0;439,0;2
facil_57;382,0;125,0;2
facil_58;230,0;36,0;2
facil_59;984,0;471,0;2
facil_60;489,0;23,0;2
facil_61;277,0;137,0;2
facil_62;593,0;171,0;2
facil_63;378,0;204,0;2
facil_64;411,0;87,0;30
facil_65;207,0;85,0;10
facil_66;538,0;991,0;24
facil_67;906,0;631,0;6
facil_68;343,0;72,0;30
facil_69;445,0;68,0;18
facil_70;673,0;268,0;2
facil_71;576,0;951,0;29
facil_72;388,0;66,0;29
facil_73;953,0;504,0;18
facil_74;434,0;145,0;16
facil_75;530,0;11,0;6
facil_76;632,0;879,0;10
facil_77;541,0;968,0;27
facil_78;353,0;851,0;4
facil_79;629,0;868,0;8
facil_80;593,0;896,0;9
facil_81;936,0;411,0;7
facil_82;272,0;40,0;24
facil_83;276,0;93,0;24
facil_84;469,0;169,0;13
facil_85;359,0;894,0;4
facil_86;548,0;998,0;25
facil_87;52,0;69,0;3
facil_88;397,0;58,0;29
facil_89;507,0;145,0;7
facil_90;451,0;162,0;16
facil_91;646,0;996,0;7
facil_92;532,0;906,0;9
facil_93;220,0;126,0;10
facil_94;536,0;831,0;4
facil_95;482,0;212,0;6
