Name;Latitude;Longitude;Capacity
facil_1;113,0;195,0;2
facil_2;377,0;239,0;2
facil_3;364,0;39,0;2
facil_4;306,0;316,0;2
facil_5;795,0;18,0;2
facil_6;803,0;771,0;2
facil_7;845,0;880,0;2
facil_8;440,0;450,0;2
facil_9;284,0;370,0;2
facil_10;785,0;211,0;2
facil_11;860,0;318,0;2
facil_12;170,0;621,0;2
facil_13;180,0;957,0;2
facil_14;707,0;913,0;2
facil_15;861,0;505,0;2
facil_16;546,0;186,0;2
facil_17;910,0;997,0;2
facil_18;403,0;865,0;2
facil_19;373,0;357,0;2
facil_20;317,0;394,0;2
facil_21;225,0;729,0;2
facil_22;666,0;199,0;2
facil_23;505,0;56,0;2
facil_24;436,0;885,0;2
facil_25;711,0;906,0;2
facil_26;736,0;688,0;2
facil_27;439,0;550,0;2
facil_28;561,0;186,0;2
facil_29;276,0;294,0;2
facil_30;810,0;244,0;2
facil_31;939,0;53,0;2
facil_32;551,0;220,0;2
facil_33;662,0;179,0;2
facil_34;537,0;420,0;2
facil_35;843,0;543,0;2
facil_36;970,0;798,0;2
facil_37;933,0;860,0;2
facil_38;518,0;910,0;2
facil_39;571,0;265,0;2
facil_40;583,0;119,0;2
facil_41;985,0;150,0;2
facil_42;810,0;48,0;2
facil_43;620,0;230,0;2
facil_44;859,0;278,0;2
facil_45;40,0;882,0;2
facil_46;419,0;310,0;2
facil_47;63,0;713,0;2
facil_48;471,0;758,0;2
facil_49;151,0;399,0;2
facil_50;808,0;811,0;2
facil_51;54,0;756,0;2
facil_52;796,0;931,0;2
facil_53;698,0;66,0;2
facil_54;391,0;808,0;2
facil_55;324,0;665,0;2
facil_56;409,0;562,0;2
facil_57;886,0;760,0;2
facil_58;36,0;197,0;2
facil_59;682,0;514,0;2
facil_60;596,0;305,0;2
facil_61;252,0;372,0;2
facil_62;564,0;16,0;2
facil_63;515,0;641,0;2
facil_64;839,0;206,0;2
facil_65;160,0;313,0;2
facil_66;248,0;945,0;2
facil_67;288,0;150,0;2
facil_68;326,0;201,0;2
facil_69;301,0;6,0;2
facil_70;316,0;800,0;2
facil_71;45,0;410,0;2
facil_72;449,0;618,0;2
facil_73;196,0;391,0;2
facil_74;448,0;41,0;2
facil_75;908,0;558,0;2
facil_76;302,0;672,0;2
facil_77;694,0;425,0;2
facil_78;277,0;270,0;2
facil_79;575,0;993,0;3
facil_80;183,0;972,0;21
facil_81;469,0;577,0;8
facil_82;890,0;727,0;2
facil_83;826,0;883,0;4
facil_84;91,0;15,0;2
facil_85;526,0;335,0;2
facil_86;325,0;793,0;7
facil_87;15,0;658,0;5
facil_88;231,0;693,0;7
facil_89;698,0;701,0;2
facil_90;76,0;488,0;7
facil_91;578,0;518,0;5
facil_92;510,0;785,0;7
facil_93;146,0;694,0;5
facil_94;589,0;978,0;3
facil_95;526,0;926,0;4
facil_96;36,0;459,0;6
facil_97;859,0;847,0;4
facil_98;762,0;64,0;3
facil_99;949,0;109,0;4
facil_100;624,0;779,0;3
facil_101;152,0;709,0;5
facil_102;448,0;691,0;4
facil_103;516,0;564,0;6
facil_104;289,0;195,0;2
facil_105;172,0;345,0;3
facil_106;952,0;443,0;2
facil_107;974,0;550,0;2
facil_108;751,0;49,0;3
facil_109;391,0;837,0;11
facil_110;531,0;44,0;2
facil_111;647,0;594,0;2
