Name;Latitude;Longitude;Capacity
facil_1;80,0;386,0;2
facil_2;521,0;652,0;2
facil_3;597,0;936,0;2
facil_4;836,0;69,0;2
facil_5;503,0;987,0;2
facil_6;618,0;169,0;2
facil_7;115,0;662,0;2
facil_8;312,0;175,0;2
facil_9;78,0;83,0;2
facil_10;364,0;317,0;2
facil_11;12,0;454,0;2
facil_12;980,0;537,0;2
facil_13;403,0;383,0;2
facil_14;144,0;443,0;2
facil_15;739,0;464,0;2
facil_16;886,0;511,0;2
facil_17;904,0;106,0;2
facil_18;794,0;539,0;2
facil_19;821,0;608,0;2
facil_20;781,0;347,0;2
facil_21;336,0;490,0;2
facil_22;101,0;736,0;2
facil_23;365,0;68,0;2
facil_24;618,0;684,0;2
facil_25;282,0;286,0;2
facil_26;311,0;806,0;2
facil_27;557,0;793,0;2
facil_28;54,0;50,0;2
facil_29;651,0;264,0;2
facil_30;619,0;661,0;2
facil_31;156,0;994,0;2
facil_32;950,0;369,0;2
facil_33;183,0;707,0;2
facil_34;673,0;856,0;2
facil_35;5,0;651,0;2
facil_36;867,0;449,0;2
facil_37;946,0;914,0;2
facil_38;75,0;82,0;2
facil_39;522,0;8,0;2
facil_40;573,0;493,0;2
facil_41;833,0;699,0;2
facil_42;881,0;677,0;2
facil_43;201,0;77,0;2
facil_44;536,0;593,0;2
facil_45;67,0;895,0;2
facil_46;99,0;113,0;2
facil_47;120,0;133,0;2
facil_48;428,0;231,0;7
facil_49;701,0;845,0;4
facil_50;190,0;508,0;7
facil_51;431,0;218,0;6
facil_52;626,0;782,0;8
facil_53;113,0;914,0;6
facil_54;569,0;117,0;4
facil_55;865,0;639,0;3
facil_56;708,0;9,0;3
facil_57;511,0;977,0;2
facil_58;104,0;838,0;8
facil_59;229,0;467,0;7
facil_60;956,0;568,0;3
facil_61;431,0;929,0;2
facil_62;615,0;707,0;6
facil_63;913,0;42,0;5
facil_64;854,0;504,0;4
facil_65;236,0;176,0;3
facil_66;377,0;404,0;4
facil_67;380,0;468,0;4
facil_68;590,0;752,0;7
facil_69;620,0;146,0;6
facil_70;616,0;746,0;8
facil_71;675,0;114,0;4
facil_72;556,0;640,0;3
facil_73;99,0;777,0;4
facil_74;12,0;194,0;3
facil_75;920,0;116,0;4
facil_76;846,0;384,0;4
facil_77;525,0;23,0;3
facil_78;199,0;348,0;3
facil_79;813,0;875,0;3
facil_80;757,0;593,0;2
facil_81;573,0;358,0;2
facil_82;264,0;448,0;5
facil_83;132,0;556,0;7
facil_84;289,0;765,0;5
facil_85;246,0;267,0;3
facil_86;245,0;876,0;2
facil_87;235,0;592,0;6
facil_88;648,0;790,0;7
facil_89;378,0;754,0;3
facil_90;636,0;653,0;5
facil_91;555,0;181,0;4
facil_92;738,0;446,0;3
facil_93;130,0;836,0;8
facil_94;882,0;942,0;3
facil_95;102,0;787,0;6
facil_96;669,0;905,0;6
facil_97;490,0;45,0;3
facil_98;883,0;547,0;4
facil_99;971,0;638,0;3
facil_100;256,0;227,0;4
facil_101;775,0;935,0;3
facil_102;489,0;411,0;2
facil_103;826,0;228,0;6
facil_104;514,0;866,0;3
facil_105;129,0;566,0;7
facil_106;7,0;118,0;2
facil_107;415,0;820,0;3
facil_108;161,0;160,0;4
facil_109;27,0;21,0;2
facil_110;695,0;395,0;3
facil_111;64,0;937,0;5
facil_112;121,0;847,0;8
facil_113;770,0;896,0;4
facil_114;264,0;607,0;5
facil_115;174,0;871,0;6
facil_116;20,0;546,0;6
facil_117;986,0;803,0;2
facil_118;379,0;259,0;4
facil_119;728,0;180,0;6
facil_120;686,0;273,0;2
facil_121;133,0;869,0;8
facil_122;157,0;499,0;5
facil_123;784,0;186,0;10
facil_124;649,0;934,0;6
facil_125;999,0;236,0;2
facil_126;670,0;615,0;4
facil_127;978,0;479,0;4
facil_128;646,0;823,0;7
facil_129;193,0;565,0;9
facil_130;440,0;534,0;2
facil_131;26,0;411,0;5
facil_132;114,0;126,0;4
facil_133;661,0;528,0;5
facil_134;946,0;326,0;3
facil_135;223,0;602,0;7
facil_136;695,0;420,0;4
facil_137;172,0;317,0;5
facil_138;116,0;701,0;5
facil_139;940,0;438,0;5
facil_140;732,0;172,0;6
facil_141;824,0;136,0;6
facil_142;837,0;507,0;4
facil_143;125,0;570,0;6
facil_144;773,0;241,0;6
facil_145;542,0;708,0;3
facil_146;441,0;235,0;7
facil_147;808,0;413,0;4
facil_148;68,0;374,0;5
facil_149;582,0;768,0;6
facil_150;220,0;519,0;6
facil_151;593,0;651,0;5
facil_152;71,0;712,0;4
facil_153;26,0;569,0;6
facil_154;918,0;629,0;4
facil_155;165,0;731,0;6
facil_156;941,0;282,0;3
facil_157;285,0;379,0;4
facil_158;227,0;977,0;2
facil_159;788,0;366,0;4
facil_160;33,0;507,0;4
facil_161;597,0;983,0;2
facil_162;299,0;617,0;3
facil_163;799,0;35,0;2
facil_164;414,0;697,0;2
facil_165;529,0;178,0;4
facil_166;235,0;743,0;5
facil_167;118,0;484,0;3
facil_168;349,0;554,0;2
facil_169;477,0;280,0;4
facil_170;591,0;189,0;5
facil_171;743,0;221,0;6
facil_172;807,0;670,0;3
facil_173;163,0;621,0;7
facil_174;874,0;932,0;3
facil_175;245,0;24,0;2
facil_176;960,0;27,0;5
facil_177;139,0;44,0;2
facil_178;45,0;584,0;5
facil_179;281,0;434,0;6
facil_180;684,0;501,0;6
facil_181;284,0;414,0;5
facil_182;20,0;905,0;4
facil_183;80,0;256,0;3
facil_184;57,0;354,0;4
facil_185;306,0;107,0;3
facil_186;167,0;289,0;4
facil_187;952,0;66,0;6
facil_188;862,0;741,0;2
facil_189;240,0;516,0;5
facil_190;806,0;277,0;4
facil_191;782,0;700,0;3
facil_192;82,0;208,0;5
facil_193;951,0;550,0;3
facil_194;710,0;44,0;3
facil_195;537,0;764,0;5
facil_196;407,0;191,0;6
facil_197;629,0;133,0;5
facil_198;608,0;911,0;6
facil_199;760,0;125,0;6
facil_200;727,0;517,0;4
facil_201;295,0;706,0;4
facil_202;679,0;836,0;5
facil_203;73,0;420,0;4
facil_204;637,0;903,0;6
facil_205;297,0;723,0;4
facil_206;55,0;920,0;6
facil_207;676,0;550,0;6
facil_208;933,0;456,0;5
facil_209;812,0;155,0;6
facil_210;326,0;903,0;3
facil_211;846,0;181,0;6
facil_212;116,0;175,0;5
facil_213;344,0;992,0;2
facil_214;28,0;667,0;3
facil_215;439,0;245,0;8
facil_216;891,0;450,0;4
facil_217;224,0;732,0;5
facil_218;156,0;734,0;5
facil_219;390,0;441,0;4
facil_220;663,0;560,0;6
facil_221;115,0;896,0;9
facil_222;655,0;766,0;6
facil_223;210,0;731,0;6
facil_224;42,0;176,0;4
facil_225;505,0;517,0;2
facil_226;923,0;66,0;6
facil_227;490,0;844,0;3
facil_228;342,0;859,0;3
facil_229;210,0;644,0;5
facil_230;313,0;79,0;3
facil_231;399,0;775,0;4
facil_232;79,0;559,0;8
facil_233;876,0;843,0;2
facil_234;631,0;889,0;6
facil_235;182,0;284,0;4
facil_236;471,0;120,0;2
