Name;Latitude;Longitude;Demand
cust_1;3,0;1817,0;1
cust_2;1782,0;995,0;1
cust_3;3896,0;742,0;1
cust_4;1829,0;812,0;1
cust_5;1286,0;550,0;1
cust_6;3017,0;108,0;1
cust_7;2132,0;1432,0;1
cust_8;2000,0;1110,0;1
cust_9;3317,0;1966,0;1
cust_10;1729,0;1498,0;1
cust_11;2408,0;1747,0;1
cust_12;3292,0;152,0;1
cust_13;193,0;1210,0;1
cust_14;782,0;1462,0;1
cust_15;2503,0;352,0;1
cust_16;1697,0;1924,0;1
cust_17;3821,0;147,0;1
cust_18;3370,0;791,0;1
cust_19;3162,0;367,0;1
cust_20;3938,0;516,0;1
cust_21;2741,0;1583,0;1
cust_22;2330,0;741,0;1
cust_23;3918,0;1088,0;1
cust_24;1794,0;1589,0;1
cust_25;2929,0;485,0;1
cust_26;3453,0;1998,0;1
cust_27;896,0;705,0;1
cust_28;399,0;850,0;1
cust_29;2614,0;195,0;1
cust_30;2800,0;653,0;1
cust_31;2630,0;20,0;1
cust_32;563,0;1513,0;1
cust_33;1090,0;1652,0;1
cust_34;2009,0;1163,0;1
cust_35;3876,0;1165,0;1
cust_36;3084,0;774,0;1
cust_37;1526,0;1612,0;1
cust_38;1612,0;328,0;1
cust_39;1423,0;1322,0;1
cust_40;3058,0;1276,0;1
cust_41;3782,0;1865,0;1
cust_42;347,0;252,0;1
cust_43;3904,0;1444,0;1
cust_44;2191,0;1579,0;1
cust_45;3220,0;1454,0;1
cust_46;468,0;319,0;1
cust_47;3611,0;1968,0;1
cust_48;3114,0;1629,0;1
cust_49;3515,0;1892,0;1
cust_50;3060,0;155,0;1
