Name;Latitude;Longitude;Demand
cust_1;3123,0;217,0;1
cust_2;2489,0;1520,0;1
cust_3;3834,0;1827,0;1
cust_4;3417,0;1808,0;1
cust_5;2938,0;543,0;1
cust_6;71,0;1323,0;1
cust_7;3245,0;1828,0;1
cust_8;731,0;1741,0;1
cust_9;2312,0;1270,0;1
cust_10;2426,0;1851,0;1
cust_11;380,0;478,0;1
cust_12;2310,0;635,0;1
cust_13;2830,0;775,0;1
cust_14;3829,0;513,0;1
cust_15;3684,0;445,0;1
cust_16;171,0;514,0;1
cust_17;627,0;1261,0;1
cust_18;1490,0;1123,0;1
cust_19;61,0;81,0;1
cust_20;422,0;542,0;1
cust_21;2698,0;1221,0;1
cust_22;2372,0;127,0;1
cust_23;177,0;1390,0;1
cust_24;3084,0;748,0;1
cust_25;1213,0;910,0;1
cust_26;3,0;1817,0;1
cust_27;1782,0;995,0;1
cust_28;3896,0;742,0;1
cust_29;1829,0;812,0;1
cust_30;1286,0;550,0;1
cust_31;3017,0;108,0;1
cust_32;2132,0;1432,0;1
cust_33;2000,0;1110,0;1
cust_34;3317,0;1966,0;1
cust_35;1729,0;1498,0;1
cust_36;2408,0;1747,0;1
cust_37;3292,0;152,0;1
cust_38;193,0;1210,0;1
cust_39;782,0;1462,0;1
cust_40;2503,0;352,0;1
cust_41;1697,0;1924,0;1
cust_42;3821,0;147,0;1
cust_43;3370,0;791,0;1
cust_44;3162,0;367,0;1
cust_45;3938,0;516,0;1
cust_46;2741,0;1583,0;1
cust_47;2330,0;741,0;1
cust_48;3918,0;1088,0;1
cust_49;1794,0;1589,0;1
cust_50;2929,0;485,0;1
cust_51;3453,0;1998,0;1
cust_52;896,0;705,0;1
cust_53;399,0;850,0;1
cust_54;2614,0;195,0;1
cust_55;2800,0;653,0;1
cust_56;2630,0;20,0;1
cust_57;563,0;1513,0;1
cust_58;1090,0;1652,0;1
cust_59;2009,0;1163,0;1
cust_60;3876,0;1165,0;1
cust_61;3084,0;774,0;1
cust_62;1526,0;1612,0;1
cust_63;1612,0;328,0;1
cust_64;1423,0;1322,0;1
cust_65;3058,0;1276,0;1
cust_66;3782,0;1865,0;1
cust_67;347,0;252,0;1
cust_68;3904,0;1444,0;1
cust_69;2191,0;1579,0;1
cust_70;3220,0;1454,0;1
cust_71;468,0;319,0;1
cust_72;3611,0;1968,0;1
cust_73;3114,0;1629,0;1
cust_74;3515,0;1892,0;1
cust_75;3060,0;155,0;1
