Name;Latitude;Longitude;Demand
cust_1;556,0;1056,0;1
cust_2;3675,0;1522,0;1
cust_3;1182,0;1853,0;1
cust_4;3595,0;111,0;1
cust_5;962,0;1895,0;1
cust_6;2030,0;1186,0;1
cust_7;3507,0;1851,0;1
cust_8;2642,0;1269,0;1
cust_9;3438,0;901,0;1
cust_10;3858,0;1472,0;1
cust_11;2937,0;1568,0;1
cust_12;376,0;1018,0;1
cust_13;839,0;1355,0;1
cust_14;706,0;1925,0;1
cust_15;749,0;920,0;1
cust_16;298,0;615,0;1
cust_17;694,0;552,0;1
cust_18;387,0;190,0;1
cust_19;2801,0;695,0;1
cust_20;2995,0;264,0;1
cust_21;202,0;233,0;1
cust_22;981,0;848,0;1
cust_23;1346,0;408,0;1
cust_24;781,0;670,0;1
cust_25;1009,0;1001,0;1
cust_26;2927,0;1777,0;1
cust_27;2982,0;949,0;1
cust_28;555,0;1121,0;1
cust_29;464,0;1302,0;1
cust_30;3452,0;637,0;1
cust_31;571,0;1982,0;1
cust_32;2656,0;128,0;1
cust_33;1623,0;1723,0;1
cust_34;2067,0;694,0;1
cust_35;1725,0;927,0;1
cust_36;3600,0;459,0;1
cust_37;1109,0;1196,0;1
cust_38;366,0;339,0;1
cust_39;778,0;1282,0;1
cust_40;386,0;1616,0;1
cust_41;3918,0;1217,0;1
cust_42;3332,0;1049,0;1
cust_43;2597,0;349,0;1
cust_44;811,0;1295,0;1
cust_45;241,0;1069,0;1
cust_46;2658,0;360,0;1
cust_47;394,0;1944,0;1
cust_48;3786,0;1862,0;1
cust_49;264,0;36,0;1
cust_50;2050,0;1833,0;1
cust_51;3538,0;125,0;1
cust_52;1646,0;1817,0;1
cust_53;2993,0;624,0;1
cust_54;547,0;25,0;1
cust_55;3373,0;1902,0;1
cust_56;460,0;267,0;1
cust_57;3060,0;781,0;1
cust_58;1828,0;456,0;1
cust_59;1021,0;962,0;1
cust_60;2347,0;388,0;1
cust_61;3535,0;1112,0;1
cust_62;1529,0;581,0;1
cust_63;1203,0;385,0;1
cust_64;1787,0;1902,0;1
cust_65;2740,0;1101,0;1
cust_66;555,0;1753,0;1
cust_67;47,0;363,0;1
cust_68;3935,0;540,0;1
cust_69;3062,0;329,0;1
cust_70;387,0;199,0;1
cust_71;2901,0;920,0;1
cust_72;931,0;512,0;1
cust_73;1766,0;692,0;1
cust_74;401,0;980,0;1
cust_75;149,0;1629,0;1
cust_76;2214,0;1977,0;1
cust_77;3805,0;1619,0;1
cust_78;1179,0;969,0;1
cust_79;1017,0;333,0;1
cust_80;2834,0;1512,0;1
cust_81;634,0;294,0;1
cust_82;1819,0;814,0;1
cust_83;1393,0;859,0;1
cust_84;1768,0;1578,0;1
cust_85;3023,0;871,0;1
cust_86;3248,0;1906,0;1
cust_87;1632,0;1742,0;1
cust_88;2223,0;990,0;1
cust_89;3868,0;697,0;1
cust_90;1541,0;354,0;1
cust_91;2374,0;1944,0;1
cust_92;1962,0;389,0;1
cust_93;3007,0;1524,0;1
cust_94;3220,0;1945,0;1
cust_95;2356,0;1568,0;1
cust_96;1604,0;706,0;1
cust_97;2028,0;1736,0;1
cust_98;2581,0;121,0;1
cust_99;2221,0;1578,0;1
cust_100;2944,0;632,0;1
cust_101;1082,0;1561,0;1
cust_102;997,0;942,0;1
cust_103;2334,0;523,0;1
cust_104;1264,0;1090,0;1
cust_105;1699,0;1294,0;1
cust_106;235,0;1059,0;1
cust_107;2592,0;248,0;1
cust_108;3642,0;699,0;1
cust_109;3599,0;514,0;1
cust_110;1766,0;678,0;1
cust_111;240,0;619,0;1
cust_112;1272,0;246,0;1
cust_113;3503,0;301,0;1
cust_114;80,0;1533,0;1
cust_115;1677,0;1238,0;1
cust_116;3766,0;154,0;1
cust_117;3946,0;459,0;1
cust_118;1994,0;1852,0;1
cust_119;278,0;165,0;1
