Name;Latitude;Longitude;Capacity
facil_1;23,0;-61,0;87,0
facil_2;-69,0;26,0;87,0
facil_3;-26,0;-40,0;87,0
facil_4;-1,0;49,0;87,0
facil_5;33,0;-35,0;87,0
facil_6;20,0;-32,0;87,0
facil_7;28,0;26,0;87,0
facil_8;-46,0;53,0;87,0
facil_9;-9,0;39,0;87,0
facil_10;44,0;-54,0;87,0
facil_11;18,0;44,0;87,0
facil_12;67,0;-25,0;87,0
facil_13;-24,0;64,0;87,0
facil_14;49,0;20,0;87,0
facil_15;20,0;-50,0;87,0
facil_16;-52,0;-12,0;87,0
facil_17;37,0;22,0;87,0
facil_18;-56,0;-19,0;87,0
facil_19;46,0;-34,0;87,0
facil_20;-58,0;-16,0;87,0
facil_21;-14,0;-55,0;87,0
facil_22;-52,0;-18,0;87,0
facil_23;-37,0;8,0;87,0
facil_24;64,0;-22,0;87,0
facil_25;-39,0;-54,0;87,0
facil_26;-14,0;-68,0;87,0
facil_27;-24,0;-68,0;87,0
facil_28;-8,0;29,0;87,0
facil_29;-5,0;-39,0;87,0
facil_30;-8,0;49,0;87,0
facil_31;-51,0;43,0;87,0
facil_32;11,0;-49,0;87,0
facil_33;42,0;-30,0;87,0
facil_34;66,0;1,0;87,0
facil_35;-43,0;-17,0;87,0
