Name;Latitude;Longitude;Capacity
facil_1;735,0;289,0;2
facil_2;841,0;735,0;2
facil_3;846,0;821,0;2
facil_4;907,0;810,0;2
facil_5;55,0;136,0;2
facil_6;372,0;422,0;2
facil_7;437,0;584,0;2
facil_8;509,0;822,0;2
facil_9;57,0;519,0;2
facil_10;563,0;333,0;2
facil_11;750,0;8,0;2
facil_12;644,0;692,0;2
facil_13;123,0;787,0;2
facil_14;865,0;618,0;2
facil_15;833,0;453,0;2
facil_16;736,0;643,0;2
facil_17;90,0;930,0;2
facil_18;804,0;192,0;2
facil_19;435,0;164,0;2
facil_20;540,0;911,0;2
facil_21;747,0;80,0;2
facil_22;486,0;239,0;2
facil_23;511,0;784,0;2
facil_24;639,0;247,0;2
facil_25;337,0;11,0;2
facil_26;95,0;706,0;2
facil_27;719,0;839,0;2
facil_28;943,0;421,0;2
facil_29;55,0;633,0;2
facil_30;396,0;807,0;2
facil_31;916,0;252,0;2
facil_32;191,0;716,0;2
facil_33;552,0;500,0;2
facil_34;226,0;520,0;2
facil_35;666,0;833,0;2
facil_36;450,0;431,0;2
facil_37;427,0;307,0;2
facil_38;4,0;89,0;2
facil_39;736,0;784,0;2
facil_40;615,0;382,0;2
facil_41;739,0;386,0;2
facil_42;229,0;527,0;2
facil_43;594,0;197,0;2
facil_44;910,0;398,0;2
facil_45;492,0;214,0;2
facil_46;974,0;107,0;2
facil_47;914,0;556,0;2
facil_48;384,0;827,0;2
facil_49;151,0;908,0;2
facil_50;390,0;873,0;2
facil_51;70,0;232,0;2
facil_52;418,0;29,0;2
facil_53;128,0;721,0;2
facil_54;211,0;129,0;2
facil_55;641,0;993,0;2
facil_56;220,0;883,0;2
facil_57;293,0;551,0;2
facil_58;244,0;952,0;2
facil_59;910,0;489,0;2
facil_60;324,0;280,0;2
facil_61;466,0;437,0;2
facil_62;879,0;676,0;2
facil_63;359,0;770,0;2
facil_64;95,0;631,0;2
facil_65;920,0;56,0;2
facil_66;577,0;407,0;6
facil_67;178,0;769,0;3
facil_68;225,0;359,0;3
facil_69;882,0;228,0;3
facil_70;385,0;516,0;7
facil_71;759,0;814,0;6
facil_72;234,0;405,0;4
facil_73;33,0;412,0;2
facil_74;423,0;135,0;3
facil_75;194,0;121,0;3
facil_76;970,0;723,0;2
facil_77;6,0;206,0;3
facil_78;392,0;669,0;4
facil_79;782,0;300,0;5
facil_80;107,0;786,0;3
facil_81;889,0;855,0;2
facil_82;68,0;280,0;5
facil_83;522,0;848,0;8
facil_84;653,0;78,0;3
facil_85;719,0;736,0;7
facil_86;809,0;404,0;4
facil_87;620,0;655,0;5
facil_88;439,0;605,0;4
facil_89;990,0;874,0;2
facil_90;46,0;236,0;6
facil_91;980,0;500,0;2
facil_92;625,0;383,0;9
facil_93;146,0;430,0;2
facil_94;795,0;241,0;3
facil_95;714,0;554,0;2
facil_96;200,0;946,0;14
facil_97;89,0;207,0;3
facil_98;144,0;648,0;2
facil_99;633,0;877,0;7
facil_100;482,0;843,0;9
facil_101;670,0;150,0;3
facil_102;763,0;951,0;9
facil_103;755,0;922,0;8
facil_104;615,0;139,0;4
facil_105;192,0;844,0;5
facil_106;396,0;409,0;8
facil_107;799,0;30,0;3
facil_108;72,0;916,0;12
facil_109;917,0;12,0;2
facil_110;370,0;551,0;6
facil_111;686,0;937,0;7
facil_112;156,0;769,0;4
facil_113;553,0;21,0;2
facil_114;86,0;666,0;2
facil_115;42,0;261,0;4
facil_116;494,0;309,0;5
facil_117;767,0;378,0;4
facil_118;528,0;311,0;4
facil_119;697,0;21,0;2
facil_120;545,0;665,0;3
facil_121;675,0;228,0;4
facil_122;752,0;812,0;8
facil_123;180,0;120,0;3
facil_124;94,0;979,0;14
facil_125;348,0;861,0;5
facil_126;397,0;753,0;3
facil_127;229,0;855,0;7
facil_128;756,0;910,0;7
facil_129;311,0;203,0;2
facil_130;177,0;491,0;2
facil_131;280,0;408,0;5
facil_132;470,0;132,0;3
facil_133;40,0;324,0;3
facil_134;386,0;644,0;6
facil_135;975,0;360,0;3
facil_136;9,0;836,0;3
facil_137;466,0;934,0;7
facil_138;397,0;598,0;6
facil_139;658,0;175,0;4
facil_140;470,0;227,0;3
facil_141;472,0;882,0;8
facil_142;157,0;4,0;2
facil_143;876,0;714,0;4
facil_144;780,0;25,0;3
facil_145;394,0;658,0;5
facil_146;697,0;278,0;6
facil_147;879,0;723,0;4
facil_148;192,0;970,0;12
facil_149;522,0;896,0;8
facil_150;620,0;103,0;4
facil_151;122,0;342,0;2
facil_152;790,0;311,0;5
facil_153;599,0;866,0;8
facil_154;611,0;927,0;8
facil_155;761,0;602,0;2
facil_156;983,0;317,0;3
facil_157;320,0;981,0;5
facil_158;933,0;461,0;2
facil_159;156,0;922,0;9
facil_160;10,0;773,0;2
facil_161;834,0;293,0;4
facil_162;926,0;186,0;2
facil_163;370,0;613,0;6
facil_164;440,0;477,0;10
facil_165;243,0;999,0;11
facil_166;508,0;847,0;11
facil_167;669,0;376,0;11
facil_168;666,0;745,0;11
facil_169;103,0;931,0;14
facil_170;676,0;953,0;8
facil_171;54,0;978,0;10
facil_172;687,0;958,0;8
facil_173;490,0;478,0;6
facil_174;739,0;920,0;8
facil_175;753,0;305,0;7
facil_176;109,0;937,0;14
facil_177;15,0;915,0;4
facil_178;404,0;490,0;11
facil_179;602,0;738,0;8
facil_180;724,0;965,0;11
facil_181;348,0;565,0;4
facil_182;688,0;798,0;12
facil_183;632,0;674,0;7
facil_184;40,0;982,0;10
facil_185;223,0;946,0;14
facil_186;464,0;945,0;6
