Name;Latitude;Longitude;Capacity
facil_1;91,0;377,0;40
facil_2;108,0;338,0;46
facil_3;816,0;567,0;28
facil_4;725,0;520,0;12
facil_5;117,0;357,0;43
facil_6;766,0;559,0;21
facil_7;90,0;417,0;36
facil_8;255,0;430,0;6
facil_9;63,0;384,0;37
facil_10;35,0;276,0;19
facil_11;122,0;318,0;42
facil_12;85,0;322,0;46
facil_13;267,0;348,0;7
facil_14;937,0;546,0;11
facil_15;865,0;461,0;10
facil_16;863,0;547,0;23
facil_17;724,0;431,0;7
facil_18;148,0;144,0;3
facil_19;243,0;571,0;3
facil_20;871,0;512,0;21
facil_21;782,0;596,0;21
facil_22;77,0;272,0;29
facil_23;776,0;650,0;13
facil_24;166,0;371,0;33
facil_25;69,0;239,0;15
facil_26;972,0;607,0;6
facil_27;320,0;521,0;2
facil_28;91,0;434,0;28
facil_29;20,0;305,0;17
facil_30;81,0;271,0;28
facil_31;776,0;669,0;11
facil_32;830,0;553,0;23
facil_33;148,0;243,0;17
facil_34;160,0;202,0;8
facil_35;741,0;527,0;13
facil_36;877,0;561,0;22
facil_37;587,0;551,0;4
facil_38;808,0;435,0;9
facil_39;26,0;278,0;18
facil_40;58,0;394,0;35
facil_41;755,0;444,0;9
facil_42;817,0;557,0;26
facil_43;165,0;367,0;35
facil_44;216,0;510,0;6
facil_45;124,0;330,0;38
facil_46;96,0;587,0;2
facil_47;132,0;369,0;44
facil_48;163,0;234,0;10
facil_49;915,0;492,0;13
facil_50;753,0;657,0;12
facil_51;161,0;319,0;31
facil_52;37,0;227,0;13
facil_53;898,0;747,0;4
facil_54;770,0;524,0;18
facil_55;745,0;582,0;18
facil_56;695,0;469,0;9
facil_57;124,0;355,0;43
facil_58;11,0;283,0;12
facil_59;258,0;406,0;8
facil_60;72,0;335,0;42
facil_61;713,0;399,0;6
facil_62;866,0;626,0;18
facil_63;214,0;344,0;17
facil_64;213,0;349,0;17
facil_65;864,0;577,0;23
facil_66;98,0;440,0;27
facil_67;701,0;512,0;8
facil_68;884,0;559,0;22
facil_69;842,0;518,0;24
facil_70;125,0;379,0;46
facil_71;352,0;410,0;4
facil_72;206,0;228,0;6
facil_73;825,0;592,0;24
facil_74;93,0;252,0;19
facil_75;863,0;511,0;21
facil_76;98,0;347,0;43
facil_77;115,0;326,0;42
facil_78;71,0;392,0;38
facil_79;96,0;248,0;19
facil_80;65,0;404,0;36
facil_81;75,0;342,0;42
facil_82;140,0;300,0;35
facil_83;129,0;340,0;39
facil_84;129,0;273,0;24
facil_85;846,0;696,0;8
facil_86;109,0;463,0;19
facil_87;863,0;586,0;21
facil_88;139,0;356,0;41
facil_89;77,0;351,0;38
facil_90;154,0;322,0;30
facil_91;231,0;323,0;12
facil_92;115,0;394,0;46
facil_93;844,0;558,0;23
facil_94;98,0;454,0;25
facil_95;739,0;568,0;16
facil_96;179,0;443,0;14
facil_97;862,0;618,0;20
facil_98;764,0;764,0;2
facil_99;844,0;554,0;24
facil_100;174,0;319,0;25
facil_101;703,0;319,0;2
facil_102;151,0;453,0;16
facil_103;863,0;569,0;23
facil_104;72,0;473,0;15
facil_105;632,0;575,0;4
facil_106;823,0;578,0;25
facil_107;26,0;42,0;2
facil_108;47,0;381,0;32
facil_109;71,0;336,0;42
facil_110;754,0;484,0;13
facil_111;137,0;465,0;16
facil_112;80,0;355,0;38
facil_113;172,0;296,0;24
facil_114;28,0;310,0;20
facil_115;754,0;579,0;19
facil_116;531,0;662,0;2
facil_117;87,0;382,0;40
facil_118;866,0;481,0;12
facil_119;93,0;337,0;44
facil_120;942,0;567,0;10
facil_121;788,0;567,0;25
facil_122;824,0;451,0;12
facil_123;926,0;901,0;2
facil_124;182,0;500,0;8
facil_125;98,0;384,0;42
facil_126;104,0;370,0;44
facil_127;48,0;462,0;15
facil_128;952,0;629,0;5
facil_129;239,0;324,0;10
facil_130;138,0;516,0;10
facil_131;747,0;605,0;16
facil_132;136,0;460,0;16
facil_133;748,0;624,0;14
facil_134;43,0;268,0;18
facil_135;792,0;597,0;27
facil_136;95,0;352,0;41
facil_137;109,0;413,0;42
facil_138;67,0;224,0;13
facil_139;104,0;386,0;42
facil_140;817,0;672,0;10
facil_141;183,0;360,0;27
facil_142;922,0;652,0;6
facil_143;779,0;419,0;8
facil_144;863,0;721,0;5
facil_145;40,0;456,0;15
facil_146;66,0;395,0;36
facil_147;862,0;465,0;10
facil_148;383,0;357,0;3
facil_149;307,0;434,0;6
facil_150;233,0;421,0;10
facil_151;329,0;280,0;2
facil_152;623,0;554,0;4
facil_153;103,0;349,0;41
facil_154;736,0;688,0;6
facil_155;75,0;266,0;26
facil_156;174,0;406,0;22
