Name;Latitude;Longitude;Demand
cust_1;2995,0;264,0;1
cust_2;202,0;233,0;1
cust_3;981,0;848,0;1
cust_4;1346,0;408,0;1
cust_5;781,0;670,0;1
cust_6;1009,0;1001,0;1
cust_7;2927,0;1777,0;1
cust_8;2982,0;949,0;1
cust_9;555,0;1121,0;1
cust_10;464,0;1302,0;1
cust_11;3452,0;637,0;1
cust_12;571,0;1982,0;1
cust_13;2656,0;128,0;1
cust_14;1623,0;1723,0;1
cust_15;2067,0;694,0;1
cust_16;1725,0;927,0;1
cust_17;3600,0;459,0;1
cust_18;1109,0;1196,0;1
cust_19;366,0;339,0;1
cust_20;778,0;1282,0;1
cust_21;386,0;1616,0;1
cust_22;3918,0;1217,0;1
cust_23;3332,0;1049,0;1
cust_24;2597,0;349,0;1
cust_25;811,0;1295,0;1
cust_26;241,0;1069,0;1
cust_27;2658,0;360,0;1
cust_28;394,0;1944,0;1
cust_29;3786,0;1862,0;1
cust_30;264,0;36,0;1
cust_31;2050,0;1833,0;1
cust_32;3538,0;125,0;1
cust_33;1646,0;1817,0;1
cust_34;2993,0;624,0;1
cust_35;547,0;25,0;1
cust_36;3373,0;1902,0;1
cust_37;460,0;267,0;1
cust_38;3060,0;781,0;1
cust_39;1828,0;456,0;1
cust_40;1021,0;962,0;1
cust_41;2347,0;388,0;1
cust_42;3535,0;1112,0;1
cust_43;1529,0;581,0;1
cust_44;1203,0;385,0;1
cust_45;1787,0;1902,0;1
cust_46;2740,0;1101,0;1
cust_47;555,0;1753,0;1
cust_48;47,0;363,0;1
cust_49;3935,0;540,0;1
cust_50;3062,0;329,0;1
cust_51;387,0;199,0;1
cust_52;2901,0;920,0;1
cust_53;931,0;512,0;1
cust_54;1766,0;692,0;1
cust_55;401,0;980,0;1
cust_56;149,0;1629,0;1
cust_57;2214,0;1977,0;1
cust_58;3805,0;1619,0;1
cust_59;1179,0;969,0;1
cust_60;1017,0;333,0;1
cust_61;2834,0;1512,0;1
cust_62;634,0;294,0;1
cust_63;1819,0;814,0;1
cust_64;1393,0;859,0;1
cust_65;1768,0;1578,0;1
cust_66;3023,0;871,0;1
cust_67;3248,0;1906,0;1
cust_68;1632,0;1742,0;1
cust_69;2223,0;990,0;1
cust_70;3868,0;697,0;1
cust_71;1541,0;354,0;1
cust_72;2374,0;1944,0;1
cust_73;1962,0;389,0;1
cust_74;3007,0;1524,0;1
cust_75;3220,0;1945,0;1
cust_76;2356,0;1568,0;1
cust_77;1604,0;706,0;1
cust_78;2028,0;1736,0;1
cust_79;2581,0;121,0;1
cust_80;2221,0;1578,0;1
cust_81;2944,0;632,0;1
cust_82;1082,0;1561,0;1
cust_83;997,0;942,0;1
cust_84;2334,0;523,0;1
cust_85;1264,0;1090,0;1
cust_86;1699,0;1294,0;1
cust_87;235,0;1059,0;1
cust_88;2592,0;248,0;1
cust_89;3642,0;699,0;1
cust_90;3599,0;514,0;1
cust_91;1766,0;678,0;1
cust_92;240,0;619,0;1
cust_93;1272,0;246,0;1
cust_94;3503,0;301,0;1
cust_95;80,0;1533,0;1
cust_96;1677,0;1238,0;1
cust_97;3766,0;154,0;1
cust_98;3946,0;459,0;1
cust_99;1994,0;1852,0;1
cust_100;278,0;165,0;1
