Name;Latitude;Longitude;Demand
cust_1;18,0;761,0;1
cust_2;835,0;397,0;1
cust_3;299,0;16,0;1
cust_4;31,0;168,0;1
cust_5;142,0;257,0;1
cust_6;242,0;984,0;1
cust_7;612,0;357,0;1
cust_8;663,0;812,0;1
cust_9;105,0;188,0;1
cust_10;487,0;636,0;1
cust_11;993,0;703,0;1
cust_12;672,0;148,0;1
cust_13;506,0;259,0;1
cust_14;953,0;706,0;1
cust_15;888,0;203,0;1
cust_16;107,0;534,0;1
cust_17;772,0;692,0;1
cust_18;475,0;182,0;1
cust_19;828,0;775,0;1
cust_20;719,0;220,0;1
cust_21;655,0;722,0;1
cust_22;844,0;197,0;1
cust_23;918,0;600,0;1
cust_24;460,0;844,0;1
cust_25;739,0;102,0;1
cust_26;301,0;523,0;1
cust_27;341,0;627,0;1
cust_28;989,0;936,0;1
cust_29;935,0;602,0;1
cust_30;44,0;72,0;1
cust_31;861,0;67,0;1
cust_32;163,0;416,0;1
cust_33;981,0;503,0;1
cust_34;722,0;397,0;1
cust_35;317,0;903,0;1
cust_36;547,0;95,0;1
cust_37;944,0;106,0;1
cust_38;935,0;192,0;1
cust_39;128,0;376,0;1
cust_40;908,0;176,0;1
cust_41;720,0;226,0;1
cust_42;738,0;793,0;1
cust_43;791,0;498,0;1
cust_44;712,0;751,0;1
cust_45;530,0;693,0;1
cust_46;141,0;673,0;1
cust_47;380,0;544,0;1
cust_48;634,0;301,0;1
cust_49;427,0;853,0;1
cust_50;606,0;949,0;1
cust_51;47,0;557,0;1
cust_52;48,0;202,0;1
cust_53;791,0;67,0;1
cust_54;546,0;876,0;1
cust_55;526,0;842,0;1
cust_56;535,0;216,0;1
cust_57;828,0;214,0;1
cust_58;829,0;352,0;1
cust_59;623,0;473,0;1
cust_60;374,0;1000,0;1
cust_61;74,0;187,0;1
cust_62;275,0;415,0;1
cust_63;726,0;789,0;1
cust_64;51,0;597,0;1
cust_65;894,0;395,0;1
cust_66;159,0;743,0;1
cust_67;301,0;893,0;1
cust_68;755,0;946,0;1
cust_69;978,0;261,0;1
cust_70;709,0;153,0;1
cust_71;391,0;153,0;1
cust_72;876,0;370,0;1
cust_73;846,0;725,0;1
cust_74;604,0;107,0;1
cust_75;117,0;709,0;1
cust_76;507,0;89,0;1
cust_77;348,0;744,0;1
cust_78;476,0;204,0;1
cust_79;181,0;957,0;1
cust_80;948,0;710,0;1
cust_81;158,0;788,0;1
cust_82;414,0;685,0;1
cust_83;358,0;66,0;1
cust_84;196,0;732,0;1
