Name;Latitude;Longitude;Capacity
facil_1;363,0;779,0;5
facil_2;245,0;896,0;2
facil_3;238,0;19,0;3
facil_4;184,0;351,0;5
facil_5;305,0;763,0;4
facil_6;366,0;814,0;5
facil_7;137,0;857,0;5
facil_8;564,0;31,0;13
facil_9;303,0;157,0;5
facil_10;523,0;830,0;7
facil_11;134,0;231,0;3
facil_12;851,0;445,0;3
facil_13;740,0;311,0;6
facil_14;163,0;95,0;3
facil_15;275,0;499,0;2
facil_16;470,0;814,0;8
facil_17;453,0;217,0;12
facil_18;818,0;525,0;2
facil_19;311,0;911,0;5
facil_20;177,0;374,0;5
facil_21;230,0;4,0;3
facil_22;590,0;302,0;7
facil_23;196,0;103,0;3
facil_24;553,0;879,0;9
facil_25;316,0;446,0;5
facil_26;665,0;375,0;4
facil_27;587,0;609,0;2
facil_28;510,0;95,0;21
facil_29;907,0;455,0;5
facil_30;805,0;956,0;6
facil_31;342,0;345,0;2
facil_32;785,0;309,0;9
facil_33;649,0;584,0;3
facil_34;850,0;24,0;2
facil_35;26,0;126,0;2
facil_36;447,0;817,0;7
facil_37;145,0;527,0;5
facil_38;218,0;825,0;3
facil_39;405,0;151,0;10
facil_40;389,0;436,0;3
facil_41;452,0;619,0;2
facil_42;407,0;367,0;4
facil_43;948,0;514,0;4
facil_44;836,0;996,0;3
facil_45;578,0;334,0;8
facil_46;491,0;929,0;15
facil_47;325,0;696,0;2
facil_48;838,0;842,0;4
facil_49;983,0;788,0;2
facil_50;623,0;549,0;3
facil_51;915,0;72,0;2
facil_52;774,0;336,0;7
facil_53;81,0;238,0;4
facil_54;534,0;537,0;3
facil_55;295,0;406,0;4
facil_56;853,0;358,0;3
facil_57;742,0;581,0;2
facil_58;32,0;964,0;3
facil_59;747,0;352,0;6
facil_60;610,0;799,0;5
facil_61;786,0;853,0;4
facil_62;506,0;168,0;19
facil_63;755,0;957,0;6
facil_64;408,0;67,0;7
facil_65;485,0;734,0;2
facil_66;419,0;256,0;10
facil_67;508,0;155,0;22
facil_68;941,0;589,0;2
facil_69;68,0;42,0;2
facil_70;817,0;595,0;2
facil_71;397,0;274,0;5
facil_72;727,0;302,0;7
facil_73;216,0;237,0;3
facil_74;821,0;320,0;8
facil_75;516,0;531,0;3
facil_76;614,0;163,0;8
facil_77;561,0;920,0;11
facil_78;128,0;834,0;5
facil_79;162,0;534,0;3
facil_80;279,0;644,0;3
facil_81;188,0;329,0;5
facil_82;520,0;301,0;10
facil_83;336,0;782,0;6
facil_84;728,0;230,0;3
facil_85;139,0;848,0;5
facil_86;350,0;154,0;6
facil_87;242,0;162,0;3
facil_88;791,0;925,0;6
