Name;Latitude;Longitude;Capacity
facil_1;65,0;5,0;70,0
facil_2;16,0;70,0;70,0
facil_3;-64,0;18,0;70,0
facil_4;-19,0;34,0;70,0
facil_5;49,0;32,0;70,0
facil_6;-61,0;34,0;70,0
facil_7;71,0;-20,0;70,0
facil_8;31,0;0,0;70,0
facil_9;-57,0;-47,0;70,0
facil_10;-72,0;-17,0;70,0
facil_11;22,0;-37,0;70,0
facil_12;-59,0;-20,0;70,0
facil_13;46,0;40,0;70,0
facil_14;-48,0;-52,0;70,0
facil_15;-20,0;-47,0;70,0
facil_16;-13,0;-64,0;70,0
facil_17;36,0;36,0;70,0
facil_18;71,0;-7,0;70,0
facil_19;33,0;16,0;70,0
facil_20;-8,0;52,0;70,0
facil_21;60,0;-37,0;70,0
facil_22;47,0;-6,0;70,0
facil_23;-63,0;0,0;70,0
facil_24;-58,0;-33,0;70,0
facil_25;-31,0;61,0;70,0
facil_26;65,0;31,0;70,0
facil_27;-12,0;-59,0;70,0
facil_28;50,0;-15,0;70,0
facil_29;0,0;27,0;70,0
facil_30;7,0;-27,0;70,0
facil_31;33,0;6,0;70,0
facil_32;-16,0;45,0;70,0
facil_33;-45,0;-23,0;70,0
facil_34;39,0;18,0;70,0
facil_35;25,0;36,0;70,0
