Name;Latitude;Longitude;Demand
cust_1;-56,0;-20,0;1,0
cust_2;-3,0;54,0;1,0
cust_3;-40,0;-60,0;4,0
cust_4;38,0;6,0;1,0
cust_5;-64,0;34,0;2,0
cust_6;1,0;-34,0;1,0
cust_7;-27,0;28,0;2,0
cust_8;30,0;-68,0;1,0
cust_9;57,0;-2,0;3,0
cust_10;1,0;70,0;2,0
cust_11;61,0;-38,0;5,0
cust_12;67,0;29,0;1,0
cust_13;-42,0;52,0;5,0
cust_14;25,0;10,0;5,0
cust_15;-30,0;45,0;4,0
cust_16;-27,0;69,0;4,0
cust_17;49,0;-14,0;2,0
cust_18;-39,0;-5,0;5,0
cust_19;-31,0;-44,0;1,0
cust_20;2,0;42,0;1,0
cust_21;18,0;-38,0;2,0
cust_22;49,0;6,0;1,0
cust_23;-43,0;29,0;1,0
cust_24;-27,0;15,0;1,0
cust_25;-30,0;47,0;2,0
cust_26;50,0;17,0;1,0
cust_27;-55,0;-5,0;4,0
cust_28;-31,0;-46,0;1,0
cust_29;32,0;31,0;2,0
cust_30;30,0;38,0;1,0
