Name;Latitude;Longitude;Capacity
facil_1;878,0;606,0;2
facil_2;35,0;593,0;2
facil_3;320,0;125,0;2
facil_4;189,0;244,0;2
facil_5;274,0;784,0;2
facil_6;900,0;310,0;2
facil_7;742,0;640,0;2
facil_8;800,0;448,0;2
facil_9;66,0;599,0;2
facil_10;829,0;588,0;2
facil_11;660,0;698,0;2
facil_12;290,0;673,0;2
facil_13;669,0;619,0;2
facil_14;252,0;742,0;2
facil_15;425,0;160,0;2
facil_16;291,0;114,0;2
facil_17;289,0;90,0;2
facil_18;813,0;663,0;2
facil_19;847,0;528,0;2
facil_20;589,0;738,0;2
facil_21;756,0;687,0;2
facil_22;777,0;547,0;2
facil_23;810,0;554,0;2
facil_24;823,0;501,0;2
facil_25;5,0;179,0;2
facil_26;357,0;774,0;2
facil_27;39,0;419,0;2
facil_28;277,0;59,0;2
facil_29;76,0;127,0;2
facil_30;229,0;65,0;2
facil_31;868,0;256,0;2
facil_32;388,0;914,0;2
facil_33;303,0;352,0;2
facil_34;713,0;640,0;2
facil_35;692,0;668,0;2
facil_36;332,0;773,0;2
facil_37;404,0;833,0;2
facil_38;782,0;719,0;2
facil_39;230,0;680,0;2
facil_40;711,0;559,0;2
facil_41;383,0;851,0;2
facil_42;366,0;42,0;2
facil_43;80,0;322,0;2
facil_44;22,0;338,0;2
facil_45;447,0;107,0;2
facil_46;357,0;24,0;2
facil_47;120,0;255,0;2
facil_48;155,0;252,0;2
facil_49;793,0;605,0;2
facil_50;248,0;236,0;2
facil_51;273,0;163,0;2
facil_52;741,0;596,0;14
facil_53;324,0;753,0;8
facil_54;195,0;632,0;3
facil_55;848,0;380,0;10
facil_56;728,0;460,0;9
facil_57;296,0;66,0;5
facil_58;885,0;203,0;5
facil_59;330,0;780,0;6
facil_60;204,0;177,0;7
facil_61;659,0;553,0;5
facil_62;426,0;102,0;4
facil_63;309,0;755,0;9
facil_64;215,0;242,0;12
facil_65;938,0;514,0;6
facil_66;24,0;547,0;11
facil_67;373,0;110,0;6
facil_68;1000,0;475,0;5
facil_69;862,0;596,0;12
facil_70;974,0;551,0;8
facil_71;83,0;155,0;2
facil_72;816,0;433,0;7
facil_73;917,0;345,0;10
facil_74;62,0;661,0;4
facil_75;981,0;720,0;4
facil_76;874,0;602,0;14
facil_77;247,0;231,0;9
facil_78;248,0;946,0;3
facil_79;908,0;590,0;14
facil_80;812,0;701,0;8
facil_81;959,0;401,0;6
facil_82;270,0;347,0;3
facil_83;714,0;567,0;10
facil_84;796,0;520,0;4
facil_85;367,0;947,0;3
facil_86;88,0;235,0;6
facil_87;30,0;230,0;5
facil_88;189,0;199,0;9
facil_89;774,0;664,0;8
facil_90;732,0;579,0;13
facil_91;146,0;730,0;3
facil_92;188,0;748,0;6
facil_93;958,0;533,0;8
facil_94;954,0;296,0;8
facil_95;279,0;160,0;9
facil_96;956,0;608,0;9
facil_97;882,0;389,0;6
facil_98;853,0;195,0;5
facil_99;730,0;640,0;12
facil_100;56,0;562,0;16
facil_101;136,0;499,0;2
facil_102;819,0;427,0;7
facil_103;873,0;663,0;6
facil_104;308,0;101,0;8
facil_105;256,0;669,0;5
facil_106;272,0;320,0;6
