Name;Latitude;Longitude;Capacity;Cost;ClearName;Type;is_copy;added_to_guarantee_coverage
facil_1;36,06763908061834;69,10597122579837;80000;0;facil_1;greenfield;False;False
facil_2;35,89013908132834;68,59180456118837;80000;0;facil_2;greenfield;False;False
facil_3;36,29597241303834;69,12263789239836;80000;0;facil_3;greenfield;False;False
facil_4;36,48513907894834;68,63347122768836;80000;0;facil_4;greenfield;False;False
facil_5;36,07097241393834;69,09347122584836;80000;0;facil_5;greenfield;False;False
facil_6;36,17180574686834;68,77347122712837;80000;0;facil_6;greenfield;False;False
facil_7;36,27430574645834;68,82680456024836;80000;0;facil_7;greenfield;False;False
facil_8;36,31763907961834;68,76847122714837;80000;0;facil_8;greenfield;False;False
facil_9;36,20013908008834;68,82930456023837;80000;0;facil_9;greenfield;False;False
facil_10;35,92263908119834;68,72763789397837;80000;0;facil_10;greenfield;False;False
facil_11;36,10180574714834;68,57680456124837;80000;0;facil_11;greenfield;False;False
facil_12;36,13680574700834;68,70430456073836;80000;0;facil_12;greenfield;False;False
facil_13;36,18680574680834;68,68263789415836;80000;0;facil_13;greenfield;False;False
facil_14;36,23513907994834;68,54930456135837;80000;0;facil_14;greenfield;False;False
facil_15;36,17180574686834;69,11930455907837;80000;0;facil_15;greenfield;False;False
facil_16;36,06430574729834;68,99180455958836;80000;0;facil_16;greenfield;False;False
facil_17;35,98347241428834;68,71513789402837;80000;0;facil_17;greenfield;False;False
facil_18;36,36263907943834;68,73930456059837;80000;0;facil_18;greenfield;False;False
facil_19;36,34013907952834;68,83763789353837;80000;0;facil_19;greenfield;False;False
facil_20;35,81847241494834;68,80930456031837;80000;0;facil_20;greenfield;False;False
facil_21;36,07180574726834;68,65930456091837;80000;0;facil_21;greenfield;False;False
facil_22;36,26180574650834;68,77263789379836;80000;0;facil_22;greenfield;False;False
facil_23;35,65930574891834;68,74097122725837;80000;0;facil_23;greenfield;False;False
facil_24;36,05097241401834;68,77180456046837;80000;0;facil_24;greenfield;False;False
facil_25;36,22680574664834;68,70597122739836;80000;0;facil_25;greenfield;False;False
facil_26;36,22763907997834;69,17347122552837;80000;0;facil_26;greenfield;False;False
facil_27;36,00013908088834;68,67430456085836;80000;0;facil_27;greenfield;False;False
facil_28;36,30597241299834;68,85097122681836;80000;0;facil_28;greenfield;False;False
facil_29;36,18763908013834;68,73097122729837;80000;0;facil_29;greenfield;False;False
facil_30;36,29097241305834;68,72180456066836;80000;0;facil_30;greenfield;False;False
facil_31;35,92930574783834;68,58763789453836;80000;0;facil_31;greenfield;False;False
facil_32;36,32097241293834;68,72513789398836;80000;0;facil_32;greenfield;False;False
facil_33;36,02263908079834;68,61097122777836;80000;0;facil_33;greenfield;False;False
facil_34;36,03430574741834;68,59597122783836;80000;0;facil_34;greenfield;False;False
facil_35;36,23097241329834;68,77263789379836;80000;0;facil_35;greenfield;False;False
facil_36;36,305139079668336;68,84180456018836;80000;0;facil_36;greenfield;False;False
facil_37;35,97263908099834;68,59847122782837;80000;0;facil_37;greenfield;False;False
facil_38;36,25513907986834;68,87347122672837;80000;0;facil_38;greenfield;False;False
facil_39;36,34430574617834;68,81013789364837;80000;0;facil_39;greenfield;False;False
facil_40;36,257639079858336;68,81013789364837;80000;0;facil_40;greenfield;False;False
facil_41;36,05013908068834;68,65513789426836;80000;0;facil_41;greenfield;False;False
