Name;Latitude;Longitude;Capacity;Cost;ClearName;Type;is_copy;added_to_guarantee_coverage
facil_1;36,24930574655834;68,82680456024836;80000;0;facil_1;greenfield;False;False
facil_2;36,13347241368834;68,72263789399837;80000;0;facil_2;greenfield;False;False
facil_3;36,43763907913834;68,92180455986836;80000;0;facil_3;greenfield;False;False
facil_4;35,42930574983834;68,25597122919837;80000;0;facil_4;greenfield;False;False
facil_5;36,20930574671834;68,57930456123836;80000;0;facil_5;greenfield;False;False
facil_6;36,28513907974834;69,11347122576836;80000;0;facil_6;greenfield;False;False
facil_7;35,92013908120834;68,62847122770836;80000;0;facil_7;greenfield;False;False
facil_8;36,06597241395834;69,08763789253837;80000;0;facil_8;greenfield;False;False
facil_9;36,22013908000834;69,12347122572837;80000;0;facil_9;greenfield;False;False
facil_10;36,09930574715834;69,01597122615837;80000;0;facil_10;greenfield;False;False
facil_11;36,03930574739834;69,00097122621837;80000;0;facil_11;greenfield;False;False
facil_12;36,02597241411834;68,65930456091837;80000;0;facil_12;greenfield;False;False
facil_13;36,10597241379834;68,53097122809837;80000;0;facil_13;greenfield;False;False
facil_14;36,22847241330834;69,21847122534837;80000;0;facil_14;greenfield;False;False
facil_15;35,83013908156834;68,81430456029837;80000;0;facil_15;greenfield;False;False
facil_16;35,986805747608344;68,71847122734837;80000;0;facil_16;greenfield;False;False
facil_17;36,30097241301834;69,14930455895836;80000;0;facil_17;greenfield;False;False
facil_18;35,96680574768834;68,99930455955837;80000;0;facil_18;greenfield;False;False
facil_19;36,35930574611834;68,76513789382837;80000;0;facil_19;greenfield;False;False
facil_20;36,31263907963834;68,84347122684837;80000;0;facil_20;greenfield;False;False
facil_21;36,18013908016834;69,16513789222837;80000;0;facil_21;greenfield;False;False
facil_22;36,33763907953834;68,62513789438836;80000;0;facil_22;greenfield;False;False
facil_23;36,21930574667834;68,77513789378837;80000;0;facil_23;greenfield;False;False
facil_24;35,90930574791834;68,74013789392836;80000;0;facil_24;greenfield;False;False
facil_25;35,90263908127834;68,48513789494837;80000;0;facil_25;greenfield;False;False
facil_26;36,18347241348834;68,77013789380837;80000;0;facil_26;greenfield;False;False
facil_27;36,18180574682834;68,68763789413836;80000;0;facil_27;greenfield;False;False
facil_28;36,17930574683834;69,12763789237837;80000;0;facil_28;greenfield;False;False
facil_29;35,97430574765834;68,62847122770836;80000;0;facil_29;greenfield;False;False
facil_30;36,02513908078834;68,63263789435837;80000;0;facil_30;greenfield;False;False
facil_31;36,30763907965834;68,78680456040837;80000;0;facil_31;greenfield;False;False
facil_32;36,31180574630834;68,73597122727837;80000;0;facil_32;greenfield;False;False
facil_33;36,09763908049834;68,56930456127837;80000;0;facil_33;greenfield;False;False
facil_34;36,29263907971834;68,51597122815836;80000;0;facil_34;greenfield;False;False
facil_35;36,41597241255834;68,51930456147836;80000;0;facil_35;greenfield;False;False
facil_36;36,22680574664834;68,70180456074837;80000;0;facil_36;greenfield;False;False
facil_37;36,27597241311834;68,81263789363837;80000;0;facil_37;greenfield;False;False
facil_38;36,09013908052834;68,61763789441837;80000;0;facil_38;greenfield;False;False
facil_39;36,34597241283834;68,81930456027837;80000;0;facil_39;greenfield;False;False
facil_40;36,19263908011834;68,73513789394836;80000;0;facil_40;greenfield;False;False
facil_41;36,27680574644834;68,86513789342837;80000;0;facil_41;greenfield;False;False
facil_42;36,20930574671834;68,80680456032837;80000;0;facil_42;greenfield;False;False
facil_43;36,30180574634834;69,22763789197836;80000;0;facil_43;greenfield;False;False
facil_44;36,19180574678834;69,53347122408837;80000;0;facil_44;greenfield;False;False
facil_45;36,22097241333834;68,82930456023837;80000;0;facil_45;greenfield;False;False
facil_46;35,94680574776834;68,58013789456837;80000;0;facil_46;greenfield;False;False
facil_47;36,21597241335834;68,79430456037836;80000;0;facil_47;greenfield;False;False
facil_48;36,24097241325834;68,86763789341836;80000;0;facil_48;greenfield;False;False
facil_49;36,15263908027834;68,76597122715836;80000;0;facil_49;greenfield;False;False
facil_50;36,25847241318834;68,75097122721837;80000;0;facil_50;greenfield;False;False
facil_51;36,20597241339834;68,74847122722836;80000;0;facil_51;greenfield;False;False
facil_52;36,26347241316834;68,79597122703836;80000;0;facil_52;greenfield;False;False
facil_53;36,27763907977834;68,83763789353837;80000;0;facil_53;greenfield;False;False
facil_54;36,36430574609834;68,88430456001836;80000;0;facil_54;greenfield;False;False
facil_55;35,99930574755834;68,62097122773837;80000;0;facil_55;greenfield;False;False
facil_56;36,33263907955834;68,55597122799837;80000;0;facil_56;greenfield;False;False
facil_57;36,22930574663834;68,85680456012837;80000;0;facil_57;greenfield;False;False
facil_58;36,33847241286834;69,11180455910836;80000;0;facil_58;greenfield;False;False
facil_59;36,17597241351834;68,67930456083836;80000;0;facil_59;greenfield;False;False
facil_60;36,25597241319834;68,70180456074837;80000;0;facil_60;greenfield;False;False
facil_61;36,29180574638834;68,82930456023837;80000;0;facil_61;greenfield;False;False
facil_62;36,25097241321834;69,09513789250836;80000;0;facil_62;greenfield;False;False
facil_63;36,05847241398834;68,63013789436836;80000;0;facil_63;greenfield;False;False
facil_64;36,32180574626834;68,75430456053837;80000;0;facil_64;greenfield;False;False
facil_65;36,23763907993834;68,80180456034836;80000;0;facil_65;greenfield;False;False
facil_66;36,15847241358834;68,79680456036837;80000;0;facil_66;greenfield;False;False
facil_67;36,16430574689834;68,74097122725837;80000;0;facil_67;greenfield;False;False
facil_68;36,20013908008834;68,75513789386837;80000;0;facil_68;greenfield;False;False
facil_69;36,04680574736834;68,64180456098836;80000;0;facil_69;greenfield;False;False
facil_70;36,04513908070834;68,59847122782837;80000;0;facil_70;greenfield;False;False
facil_71;36,03347241408834;68,65013789428836;80000;0;facil_71;greenfield;False;False
facil_72;36,34597241283834;68,74180456058836;80000;0;facil_72;greenfield;False;False
facil_73;36,28763907973834;68,72680456064836;80000;0;facil_73;greenfield;False;False
facil_74;36,01680574748834;68,75013789388836;80000;0;facil_74;greenfield;False;False
facil_75;36,25680574652834;68,83597122687837;80000;0;facil_75;greenfield;False;False
facil_76;36,16930574687834;68,59847122782837;80000;0;facil_76;greenfield;False;False
facil_77;36,25263907987834;68,73180456062836;80000;0;facil_77;greenfield;False;False
facil_78;36,28180574642834;68,75763789385837;80000;0;facil_78;greenfield;False;False
facil_79;36,15930574691834;68,71013789404836;80000;0;facil_79;greenfield;False;False
facil_80;36,33180574622834;68,78180456042837;80000;0;facil_80;greenfield;False;False
facil_81;36,25347241320834;68,77430456045836;80000;0;facil_81;greenfield;False;False
facil_82;36,08763908053834;68,63597122767837;80000;0;facil_82;greenfield;False;False
facil_83;36,31263907963834;69,26180455850837;80000;0;facil_83;greenfield;False;False
facil_84;36,01347241416834;68,59263789451836;80000;0;facil_84;greenfield;False;False
facil_85;36,30180574634834;68,86347122676837;80000;0;facil_85;greenfield;False;False
facil_86;36,25430574653834;68,87513789338837;80000;0;facil_86;greenfield;False;False
facil_87;35,96013908104834;68,65097122761837;80000;0;facil_87;greenfield;False;False
facil_88;36,18347241348834;68,70263789407836;80000;0;facil_88;greenfield;False;False
facil_89;36,24347241324834;69,15013789228837;80000;0;facil_89;greenfield;False;False
facil_90;35,94430574777834;68,71597122735837;80000;0;facil_90;greenfield;False;False
facil_91;36,21180574670834;69,14180455898837;80000;0;facil_91;greenfield;False;False
facil_92;36,02180574746834;68,66763789421836;80000;0;facil_92;greenfield;False;False
facil_93;36,50597241219834;68,34930456215837;80000;0;facil_93;greenfield;False;False
facil_94;36,23347241328834;68,55263789467837;80000;0;facil_94;greenfield;False;False
facil_95;36,08763908053834;68,59180456118837;80000;0;facil_95;greenfield;False;False
facil_96;36,22597241331834;69,17013789220837;80000;0;facil_96;greenfield;False;False
facil_97;35,986805747608344;68,62847122770836;80000;0;facil_97;greenfield;False;False
facil_98;36,167639080218336;68,78263789375836;80000;0;facil_98;greenfield;False;False
facil_99;35,94763908109834;68,59930456115836;80000;0;facil_99;greenfield;False;False
facil_100;36,08263908055834;69,06847122594837;80000;0;facil_100;greenfield;False;False
facil_101;36,12680574704834;69,20180455874836;80000;0;facil_101;greenfield;False;False
