Name;Latitude;Longitude;Capacity
facil_1;-65,0;19,0;111,0
facil_2;-45,0;-5,0;111,0
facil_3;-55,0;-27,0;111,0
facil_4;-62,0;27,0;111,0
facil_5;34,0;-44,0;111,0
facil_6;42,0;-25,0;111,0
facil_7;-4,0;63,0;111,0
facil_8;29,0;53,0;111,0
facil_9;-14,0;-30,0;111,0
facil_10;-70,0;14,0;111,0
facil_11;37,0;-8,0;111,0
facil_12;39,0;36,0;111,0
facil_13;-1,0;-27,0;111,0
facil_14;-15,0;54,0;111,0
facil_15;58,0;-20,0;111,0
facil_16;-8,0;-58,0;111,0
facil_17;-36,0;28,0;111,0
facil_18;64,0;-20,0;111,0
facil_19;12,0;47,0;111,0
facil_20;-6,0;-51,0;111,0
facil_21;-59,0;-14,0;111,0
facil_22;-34,0;2,0;111,0
facil_23;31,0;-9,0;111,0
facil_24;-1,0;-40,0;111,0
facil_25;21,0;-40,0;111,0
