Name;Latitude;Longitude;Capacity
facil_1;425,0;323,0;19
facil_2;806,0;514,0;40
facil_3;853,0;637,0;38
facil_4;564,0;311,0;7
facil_5;871,0;502,0;28
facil_6;803,0;526,0;42
facil_7;822,0;680,0;33
facil_8;827,0;577,0;41
facil_9;834,0;646,0;39
facil_10;636,0;403,0;4
facil_11;699,0;724,0;6
facil_12;830,0;479,0;30
facil_13;486,0;257,0;11
facil_14;411,0;384,0;12
facil_15;881,0;642,0;29
facil_16;424,0;422,0;9
facil_17;807,0;718,0;16
facil_18;949,0;612,0;15
facil_19;362,0;135,0;3
facil_20;836,0;662,0;35
facil_21;791,0;570,0;41
facil_22;822,0;508,0;36
facil_23;794,0;622,0;40
facil_24;823,0;464,0;28
facil_25;803,0;367,0;5
facil_26;390,0;502,0;6
facil_27;868,0;651,0;26
facil_28;732,0;456,0;18
facil_29;356,0;253,0;10
facil_30;794,0;481,0;31
facil_31;356,0;312,0;13
facil_32;994,0;676,0;6
facil_33;817,0;658,0;37
facil_34;591,0;333,0;8
facil_35;776,0;532,0;38
facil_36;811,0;509,0;38
facil_37;298,0;246,0;5
facil_38;813,0;517,0;43
facil_39;793,0;488,0;32
facil_40;944,0;655,0;13
facil_41;901,0;555,0;24
facil_42;847,0;594,0;40
facil_43;696,0;429,0;8
facil_44;454,0;303,0;20
facil_45;369,0;330,0;13
facil_46;721,0;539,0;21
facil_47;874,0;502,0;27
facil_48;860,0;564,0;37
facil_49;381,0;508,0;6
facil_50;773,0;575,0;40
facil_51;671,0;571,0;8
facil_52;901,0;482,0;18
facil_53;852,0;672,0;26
facil_54;887,0;576,0;28
facil_55;805,0;608,0;40
facil_56;828,0;575,0;42
facil_57;434,0;177,0;5
facil_58;715,0;450,0;12
facil_59;827,0;622,0;41
facil_60;757,0;746,0;9
facil_61;977,0;648,0;9
facil_62;826,0;595,0;42
facil_63;439,0;212,0;6
facil_64;514,0;184,0;3
facil_65;836,0;661,0;35
facil_66;503,0;227,0;9
facil_67;499,0;447,0;4
facil_68;792,0;564,0;40
facil_69;791,0;599,0;38
facil_70;932,0;582,0;19
facil_71;904,0;484,0;18
facil_72;453,0;362,0;16
facil_73;636,0;374,0;5
facil_74;781,0;639,0;33
facil_75;723,0;590,0;22
facil_76;911,0;613,0;24
facil_77;834,0;510,0;34
facil_78;786,0;449,0;23
facil_79;772,0;732,0;8
facil_80;776,0;461,0;27
facil_81;749,0;533,0;30
facil_82;825,0;882,0;2
facil_83;401,0;275,0;15
facil_84;965,0;597,0;14
facil_85;760,0;479,0;30
facil_86;841,0;501,0;32
facil_87;901,0;531,0;26
facil_88;443,0;318,0;18
facil_89;771,0;511,0;37
facil_90;854,0;615,0;39
facil_91;821,0;631,0;40
facil_92;734,0;539,0;25
facil_93;705,0;577,0;16
facil_94;773,0;573,0;39
facil_95;646,0;327,0;5
facil_96;842,0;630,0;42
facil_97;806,0;436,0;16
facil_98;960,0;576,0;16
facil_99;350,0;337,0;10
facil_100;828,0;580,0;40
facil_101;876,0;502,0;28
facil_102;532,0;332,0;10
facil_103;518,0;383,0;9
facil_104;770,0;509,0;37
facil_105;251,0;3,0;2
facil_106;264,0;445,0;2
facil_107;817,0;655,0;37
facil_108;493,0;395,0;9
facil_109;777,0;522,0;37
facil_110;525,0;263,0;11
facil_111;793,0;632,0;40
facil_112;713,0;403,0;7
facil_113;810,0;633,0;44
facil_114;837,0;649,0;37
facil_115;757,0;561,0;33
facil_116;766,0;750,0;8
facil_117;411,0;544,0;4
facil_118;315,0;293,0;8
facil_119;362,0;490,0;5
facil_120;484,0;275,0;12
facil_121;754,0;590,0;32
facil_122;736,0;784,0;6
facil_123;911,0;461,0;14
facil_124;882,0;671,0;22
facil_125;845,0;506,0;32
facil_126;895,0;582,0;30
facil_127;453,0;298,0;19
facil_128;581,0;300,0;8
facil_129;472,0;372,0;16
facil_130;828,0;569,0;43
facil_131;296,0;298,0;6
facil_132;766,0;642,0;29
facil_133;461,0;360,0;16
facil_134;771,0;657,0;26
facil_135;727,0;553,0;23
facil_136;883,0;400,0;6
facil_137;853,0;527,0;36
facil_138;748,0;466,0;22
facil_139;447,0;363,0;15
facil_140;884,0;716,0;11
facil_141;953,0;573,0;17
facil_142;748,0;499,0;29
facil_143;818,0;424,0;15
facil_144;761,0;559,0;35
facil_145;754,0;551,0;29
facil_146;915,0;521,0;25
facil_147;802,0;462,0;28
facil_148;997,0;502,0;2
facil_149;411,0;333,0;20
facil_150;797,0;466,0;30
facil_151;873,0;543,0;33
facil_152;902,0;534,0;26
facil_153;981,0;614,0;13
facil_154;843,0;695,0;23
facil_155;796,0;701,0;23
facil_156;459,0;378,0;14
facil_157;681,0;627,0;6
facil_158;781,0;616,0;40
facil_159;726,0;474,0;21
facil_160;407,0;302,0;16
facil_161;782,0;644,0;32
facil_162;832,0;667,0;35
facil_163;575,0;296,0;7
facil_164;788,0;619,0;42
facil_165;430,0;313,0;20
facil_166;593,0;548,0;2
facil_167;945,0;400,0;4
facil_168;490,0;287,0;12
facil_169;772,0;449,0;21
facil_170;419,0;448,0;7
facil_171;499,0;256,0;9
facil_172;427,0;245,0;14
facil_173;720,0;625,0;13
facil_174;871,0;555,0;32
facil_175;701,0;703,0;4
facil_176;859,0;496,0;32
facil_177;925,0;476,0;13
facil_178;790,0;585,0;39
facil_179;811,0;591,0;40
facil_180;991,0;637,0;10
facil_181;902,0;569,0;23
facil_182;405,0;298,0;16
facil_183;861,0;389,0;6
facil_184;394,0;306,0;16
facil_185;942,0;611,0;17
facil_186;912,0;528,0;25
facil_187;876,0;663,0;25
facil_188;399,0;126,0;4
facil_189;850,0;696,0;22
