Name;Latitude;Longitude;Demand
cust_1;-14,0;-36,0;1,0
cust_2;50,0;43,0;3,0
cust_3;72,0;14,0;5,0
cust_4;45,0;26,0;1,0
cust_5;24,0;38,0;1,0
cust_6;-29,0;-58,0;1,0
cust_7;34,0;29,0;1,0
cust_8;49,0;26,0;1,0
cust_9;15,0;-30,0;1,0
cust_10;-14,0;55,0;1,0
cust_11;-1,0;29,0;1,0
cust_12;43,0;50,0;1,0
cust_13;61,0;-30,0;1,0
cust_14;19,0;-54,0;3,0
cust_15;-27,0;23,0;2,0
cust_16;-16,0;31,0;4,0
cust_17;56,0;-43,0;3,0
cust_18;-22,0;66,0;1,0
cust_19;66,0;30,0;1,0
cust_20;11,0;-70,0;1,0
cust_21;-5,0;28,0;2,0
cust_22;-23,0;-13,0;5,0
cust_23;-37,0;40,0;1,0
cust_24;9,0;37,0;1,0
cust_25;-64,0;7,0;2,0
cust_26;-4,0;-31,0;2,0
cust_27;-35,0;-30,0;1,0
cust_28;-69,0;-23,0;5,0
cust_29;67,0;-18,0;1,0
cust_30;37,0;-38,0;1,0
cust_31;42,0;-41,0;5,0
cust_32;62,0;15,0;4,0
cust_33;-43,0;-42,0;1,0
cust_34;42,0;-16,0;1,0
cust_35;64,0;39,0;1,0
cust_36;17,0;21,0;1,0
cust_37;63,0;-22,0;1,0
cust_38;-14,0;38,0;4,0
cust_39;8,0;-70,0;2,0
cust_40;-19,0;-20,0;2,0
cust_41;51,0;-33,0;1,0
cust_42;58,0;34,0;1,0
cust_43;13,0;39,0;2,0
cust_44;53,0;-42,0;5,0
cust_45;-5,0;60,0;4,0
cust_46;44,0;3,0;1,0
cust_47;29,0;42,0;1,0
cust_48;-6,0;46,0;3,0
cust_49;46,0;-19,0;1,0
cust_50;-43,0;-18,0;4,0
cust_51;20,0;-23,0;5,0
cust_52;49,0;17,0;5,0
cust_53;-22,0;56,0;2,0
cust_54;-43,0;34,0;1,0
cust_55;-25,0;-57,0;1,0
cust_56;-59,0;12,0;2,0
cust_57;22,0;17,0;2,0
cust_58;19,0;-55,0;4,0
cust_59;24,0;-21,0;2,0
cust_60;61,0;38,0;1,0
cust_61;67,0;7,0;1,0
cust_62;-40,0;-37,0;1,0
cust_63;-33,0;7,0;1,0
cust_64;54,0;9,0;1,0
cust_65;-64,0;-9,0;1,0
cust_66;-4,0;-47,0;1,0
cust_67;46,0;46,0;1,0
cust_68;13,0;59,0;1,0
cust_69;-45,0;57,0;1,0
cust_70;66,0;24,0;1,0
cust_71;-60,0;7,0;5,0
cust_72;-28,0;-59,0;2,0
cust_73;9,0;41,0;3,0
cust_74;-28,0;14,0;1,0
cust_75;-29,0;49,0;2,0
cust_76;-1,0;69,0;3,0
cust_77;52,0;-5,0;5,0
cust_78;-18,0;38,0;1,0
cust_79;30,0;-44,0;1,0
cust_80;-39,0;49,0;5,0
