Name;Latitude;Longitude;Demand
cust_1;865,0;693,0;1
cust_2;633,0;220,0;1
cust_3;173,0;361,0;1
cust_4;89,0;714,0;1
cust_5;350,0;102,0;1
cust_6;301,0;24,0;1
cust_7;834,0;663,0;1
cust_8;841,0;997,0;1
cust_9;394,0;790,0;1
cust_10;276,0;488,0;1
cust_11;779,0;312,0;1
cust_12;939,0;66,0;1
cust_13;595,0;462,0;1
cust_14;940,0;964,0;1
cust_15;459,0;459,0;1
cust_16;432,0;280,0;1
cust_17;379,0;338,0;1
cust_18;128,0;439,0;1
cust_19;401,0;22,0;1
cust_20;69,0;887,0;1
cust_21;499,0;657,0;1
cust_22;633,0;46,0;1
cust_23;713,0;182,0;1
cust_24;806,0;525,0;1
cust_25;540,0;169,0;1
cust_26;696,0;559,0;1
cust_27;577,0;888,0;1
cust_28;298,0;725,0;1
cust_29;410,0;644,0;1
cust_30;512,0;889,0;1
cust_31;756,0;352,0;1
cust_32;405,0;407,0;1
cust_33;850,0;365,0;1
cust_34;731,0;588,0;1
cust_35;90,0;553,0;1
cust_36;691,0;383,0;1
cust_37;926,0;631,0;1
cust_38;955,0;351,0;1
cust_39;998,0;736,0;1
cust_40;921,0;854,0;1
cust_41;532,0;257,0;1
cust_42;238,0;513,0;1
cust_43;976,0;912,0;1
cust_44;565,0;912,0;1
cust_45;893,0;74,0;1
cust_46;590,0;548,0;1
cust_47;99,0;355,0;1
cust_48;294,0;39,0;1
cust_49;58,0;429,0;1
cust_50;471,0;573,0;1
cust_51;520,0;109,0;1
cust_52;486,0;611,0;1
cust_53;409,0;682,0;1
cust_54;296,0;843,0;1
cust_55;970,0;479,0;1
cust_56;717,0;390,0;1
cust_57;152,0;711,0;1
cust_58;934,0;255,0;1
cust_59;257,0;539,0;1
cust_60;270,0;31,0;1
cust_61;823,0;409,0;1
cust_62;203,0;849,0;1
cust_63;770,0;627,0;1
cust_64;630,0;581,0;1
cust_65;786,0;186,0;1
cust_66;380,0;300,0;1
cust_67;973,0;847,0;1
cust_68;985,0;975,0;1
cust_69;732,0;465,0;1
cust_70;690,0;428,0;1
cust_71;910,0;568,0;1
cust_72;725,0;539,0;1
cust_73;181,0;186,0;1
cust_74;814,0;694,0;1
cust_75;702,0;927,0;1
cust_76;946,0;492,0;1
cust_77;984,0;305,0;1
cust_78;385,0;696,0;1
cust_79;48,0;323,0;1
cust_80;944,0;440,0;1
cust_81;813,0;293,0;1
cust_82;490,0;676,0;1
cust_83;729,0;923,0;1
cust_84;719,0;883,0;1
cust_85;675,0;637,0;1
cust_86;167,0;14,0;1
cust_87;98,0;159,0;1
cust_88;476,0;709,0;1
cust_89;402,0;339,0;1
cust_90;911,0;734,0;1
cust_91;590,0;230,0;1
cust_92;122,0;698,0;1
cust_93;154,0;418,0;1
cust_94;165,0;998,0;1
cust_95;217,0;599,0;1
cust_96;766,0;21,0;1
cust_97;922,0;407,0;1
cust_98;831,0;607,0;1
cust_99;70,0;494,0;1
cust_100;220,0;740,0;1
cust_101;19,0;855,0;1
cust_102;759,0;507,0;1
cust_103;818,0;409,0;1
cust_104;503,0;304,0;1
cust_105;595,0;827,0;1
cust_106;254,0;282,0;1
cust_107;205,0;607,0;1
cust_108;331,0;57,0;1
cust_109;118,0;404,0;1
cust_110;576,0;658,0;1
cust_111;558,0;611,0;1
cust_112;629,0;732,0;1
cust_113;893,0;182,0;1
cust_114;435,0;1000,0;1
cust_115;279,0;715,0;1
cust_116;20,0;953,0;1
cust_117;548,0;774,0;1
cust_118;496,0;813,0;1
cust_119;349,0;474,0;1
cust_120;335,0;732,0;1
cust_121;540,0;305,0;1
cust_122;878,0;245,0;1
cust_123;827,0;211,0;1
cust_124;104,0;976,0;1
cust_125;656,0;920,0;1
cust_126;648,0;585,0;1
cust_127;350,0;517,0;1
cust_128;62,0;979,0;1
cust_129;508,0;277,0;1
cust_130;334,0;759,0;1
cust_131;635,0;743,0;1
cust_132;649,0;927,0;1
cust_133;39,0;50,0;1
cust_134;411,0;837,0;1
cust_135;974,0;509,0;1
cust_136;504,0;398,0;1
cust_137;19,0;430,0;1
cust_138;810,0;528,0;1
cust_139;737,0;202,0;1
cust_140;972,0;859,0;1
cust_141;547,0;622,0;1
cust_142;413,0;683,0;1
cust_143;877,0;471,0;1
cust_144;600,0;166,0;1
cust_145;548,0;346,0;1
cust_146;558,0;792,0;1
cust_147;419,0;734,0;1
cust_148;639,0;70,0;1
cust_149;276,0;341,0;1
cust_150;534,0;486,0;1
cust_151;972,0;672,0;1
cust_152;542,0;709,0;1
cust_153;816,0;858,0;1
cust_154;82,0;38,0;1
cust_155;217,0;733,0;1
cust_156;466,0;112,0;1
cust_157;575,0;165,0;1
cust_158;902,0;861,0;1
cust_159;418,0;631,0;1
cust_160;771,0;702,0;1
cust_161;795,0;46,0;1
cust_162;138,0;5,0;1
cust_163;915,0;845,0;1
cust_164;520,0;788,0;1
cust_165;40,0;301,0;1
cust_166;896,0;668,0;1
cust_167;626,0;118,0;1
cust_168;979,0;70,0;1
cust_169;708,0;244,0;1
cust_170;729,0;682,0;1
cust_171;548,0;962,0;1
cust_172;117,0;144,0;1
cust_173;520,0;207,0;1
cust_174;145,0;21,0;1
cust_175;255,0;152,0;1
cust_176;107,0;992,0;1
cust_177;28,0;34,0;1
cust_178;107,0;305,0;1
cust_179;401,0;230,0;1
cust_180;824,0;486,0;1
cust_181;112,0;589,0;1
cust_182;529,0;286,0;1
cust_183;216,0;3,0;1
cust_184;347,0;891,0;1
cust_185;478,0;247,0;1
cust_186;778,0;364,0;1
cust_187;28,0;601,0;1
cust_188;82,0;639,0;1
cust_189;465,0;157,0;1
cust_190;391,0;879,0;1
cust_191;202,0;620,0;1
cust_192;426,0;897,0;1
cust_193;214,0;579,0;1
cust_194;113,0;474,0;1
cust_195;627,0;244,0;1
cust_196;231,0;754,0;1
cust_197;177,0;670,0;1
cust_198;455,0;163,0;1
cust_199;65,0;564,0;1
cust_200;901,0;548,0;1
cust_201;487,0;364,0;1
cust_202;551,0;304,0;1
cust_203;199,0;82,0;1
cust_204;87,0;556,0;1
cust_205;121,0;56,0;1
cust_206;533,0;339,0;1
cust_207;318,0;953,0;1
cust_208;808,0;521,0;1
cust_209;469,0;118,0;1
cust_210;295,0;874,0;1
cust_211;56,0;693,0;1
cust_212;482,0;218,0;1
cust_213;216,0;871,0;1
cust_214;535,0;245,0;1
cust_215;842,0;471,0;1
cust_216;503,0;305,0;1
cust_217;308,0;837,0;1
cust_218;961,0;296,0;1
cust_219;826,0;569,0;1
cust_220;174,0;696,0;1
cust_221;43,0;500,0;1
cust_222;205,0;604,0;1
cust_223;331,0;845,0;1
cust_224;432,0;273,0;1
cust_225;52,0;637,0;1
cust_226;855,0;178,0;1
cust_227;873,0;388,0;1
cust_228;839,0;496,0;1
cust_229;424,0;751,0;1
cust_230;466,0;183,0;1
cust_231;542,0;285,0;1
cust_232;488,0;909,0;1
cust_233;368,0;902,0;1
cust_234;762,0;518,0;1
cust_235;475,0;193,0;1
cust_236;463,0;263,0;1
cust_237;789,0;357,0;1
cust_238;459,0;327,0;1
cust_239;345,0;822,0;1
cust_240;747,0;371,0;1
cust_241;713,0;446,0;1
cust_242;468,0;208,0;1
cust_243;369,0;251,0;1
cust_244;698,0;450,0;1
cust_245;3,0;588,0;1
cust_246;506,0;201,0;1
cust_247;757,0;309,0;1
cust_248;704,0;231,0;1
cust_249;254,0;123,0;1
cust_250;473,0;390,0;1
cust_251;464,0;803,0;1
