Name;Latitude;Longitude;Demand
cust_1;-58,0;5,0;1,0
cust_2;-59,0;37,0;3,0
cust_3;57,0;-5,0;3,0
cust_4;2,0;-37,0;5,0
cust_5;33,0;-32,0;1,0
cust_6;-11,0;-43,0;4,0
cust_7;57,0;21,0;1,0
cust_8;-15,0;-41,0;2,0
cust_9;18,0;55,0;1,0
cust_10;65,0;26,0;1,0
cust_11;-13,0;-23,0;1,0
cust_12;-71,0;-19,0;3,0
cust_13;32,0;61,0;5,0
cust_14;-55,0;12,0;1,0
cust_15;-19,0;57,0;1,0
cust_16;54,0;-46,0;2,0
cust_17;49,0;44,0;2,0
cust_18;15,0;-55,0;2,0
cust_19;55,0;-41,0;5,0
cust_20;-22,0;-52,0;1,0
cust_21;-24,0;27,0;1,0
cust_22;-15,0;25,0;5,0
cust_23;-47,0;-36,0;1,0
cust_24;-5,0;-45,0;3,0
cust_25;-60,0;10,0;3,0
cust_26;-47,0;42,0;2,0
cust_27;3,0;-41,0;4,0
cust_28;13,0;-26,0;2,0
cust_29;-23,0;46,0;1,0
cust_30;-50,0;-42,0;2,0
cust_31;-25,0;-56,0;2,0
cust_32;-37,0;8,0;1,0
cust_33;38,0;33,0;1,0
cust_34;19,0;-70,0;1,0
cust_35;-16,0;-26,0;1,0
cust_36;-34,0;-42,0;5,0
cust_37;27,0;-66,0;1,0
cust_38;52,0;-22,0;1,0
cust_39;-55,0;-46,0;5,0
cust_40;38,0;3,0;2,0
cust_41;24,0;68,0;2,0
cust_42;24,0;-41,0;1,0
cust_43;-69,0;0,0;1,0
cust_44;72,0;20,0;1,0
cust_45;8,0;29,0;1,0
cust_46;31,0;-63,0;1,0
cust_47;60,0;-38,0;1,0
cust_48;39,0;40,0;1,0
cust_49;-65,0;-1,0;2,0
cust_50;-49,0;2,0;1,0
cust_51;-29,0;-42,0;1,0
cust_52;-33,0;-40,0;1,0
cust_53;-16,0;57,0;1,0
cust_54;-38,0;53,0;1,0
cust_55;-1,0;28,0;1,0
cust_56;-12,0;66,0;1,0
cust_57;31,0;47,0;1,0
cust_58;40,0;44,0;2,0
cust_59;14,0;60,0;2,0
cust_60;-72,0;-5,0;1,0
