Name;Latitude;Longitude;Demand
cust_1;1380,0;939,0;1
cust_2;2848,0;96,0;1
cust_3;3510,0;1671,0;1
cust_4;457,0;334,0;1
cust_5;3888,0;666,0;1
cust_6;984,0;965,0;1
cust_7;2721,0;1482,0;1
cust_8;1286,0;525,0;1
cust_9;2716,0;1432,0;1
cust_10;738,0;1325,0;1
cust_11;1251,0;1832,0;1
cust_12;2728,0;1698,0;1
cust_13;3815,0;169,0;1
cust_14;3683,0;1533,0;1
cust_15;1247,0;1945,0;1
cust_16;123,0;862,0;1
cust_17;1234,0;1946,0;1
cust_18;252,0;1240,0;1
cust_19;611,0;673,0;1
cust_20;2576,0;1676,0;1
cust_21;928,0;1700,0;1
cust_22;53,0;857,0;1
cust_23;1807,0;1711,0;1
cust_24;274,0;1420,0;1
cust_25;2574,0;946,0;1
cust_26;178,0;24,0;1
cust_27;2678,0;1825,0;1
cust_28;1795,0;962,0;1
cust_29;3384,0;1498,0;1
cust_30;3520,0;1079,0;1
cust_31;1256,0;61,0;1
cust_32;1424,0;1728,0;1
cust_33;3913,0;192,0;1
cust_34;3085,0;1528,0;1
cust_35;2573,0;1969,0;1
cust_36;463,0;1670,0;1
cust_37;3875,0;598,0;1
cust_38;298,0;1513,0;1
cust_39;3479,0;821,0;1
cust_40;2542,0;236,0;1
cust_41;3955,0;1743,0;1
cust_42;1323,0;280,0;1
cust_43;3447,0;1830,0;1
cust_44;2936,0;337,0;1
cust_45;1621,0;1830,0;1
cust_46;3373,0;1646,0;1
cust_47;1393,0;1368,0;1
cust_48;3874,0;1318,0;1
cust_49;938,0;955,0;1
cust_50;3022,0;474,0;1
cust_51;2482,0;1183,0;1
cust_52;3854,0;923,0;1
cust_53;376,0;825,0;1
cust_54;2519,0;135,0;1
cust_55;2945,0;1622,0;1
cust_56;953,0;268,0;1
cust_57;2628,0;1479,0;1
cust_58;2097,0;981,0;1
cust_59;890,0;1846,0;1
cust_60;2139,0;1806,0;1
cust_61;2421,0;1007,0;1
cust_62;2290,0;1810,0;1
cust_63;1115,0;1052,0;1
cust_64;2588,0;302,0;1
cust_65;327,0;265,0;1
cust_66;241,0;341,0;1
cust_67;1917,0;687,0;1
cust_68;2991,0;792,0;1
cust_69;2573,0;599,0;1
cust_70;19,0;674,0;1
cust_71;3911,0;1673,0;1
cust_72;872,0;1559,0;1
cust_73;2863,0;558,0;1
cust_74;929,0;1766,0;1
cust_75;839,0;620,0;1
cust_76;3893,0;102,0;1
cust_77;2178,0;1619,0;1
cust_78;3822,0;899,0;1
cust_79;378,0;1048,0;1
cust_80;1178,0;100,0;1
cust_81;2599,0;901,0;1
cust_82;3416,0;143,0;1
cust_83;2961,0;1605,0;1
cust_84;611,0;1384,0;1
cust_85;3113,0;885,0;1
cust_86;2597,0;1830,0;1
cust_87;2586,0;1286,0;1
cust_88;161,0;906,0;1
cust_89;1429,0;134,0;1
cust_90;742,0;1025,0;1
cust_91;1625,0;1651,0;1
cust_92;1187,0;706,0;1
cust_93;1787,0;1009,0;1
cust_94;22,0;987,0;1
cust_95;3640,0;43,0;1
cust_96;3756,0;882,0;1
cust_97;776,0;392,0;1
cust_98;1724,0;1642,0;1
cust_99;198,0;1810,0;1
cust_100;3950,0;1558,0;1
