Name;Latitude;Longitude;Demand
cust_1;60,0;25,0;1,0
cust_2;-49,0;34,0;3,0
cust_3;21,0;19,0;1,0
cust_4;-50,0;3,0;4,0
cust_5;-30,0;57,0;1,0
cust_6;68,0;21,0;3,0
cust_7;63,0;17,0;5,0
cust_8;-43,0;3,0;4,0
cust_9;-45,0;5,0;1,0
cust_10;-63,0;-13,0;4,0
cust_11;18,0;-72,0;4,0
cust_12;10,0;24,0;2,0
cust_13;40,0;23,0;5,0
cust_14;57,0;-39,0;4,0
cust_15;27,0;47,0;1,0
cust_16;-11,0;53,0;5,0
cust_17;-73,0;-10,0;1,0
cust_18;60,0;-18,0;1,0
cust_19;18,0;-52,0;1,0
cust_20;33,0;-5,0;1,0
cust_21;22,0;32,0;1,0
cust_22;-37,0;-40,0;5,0
cust_23;72,0;-17,0;2,0
cust_24;28,0;23,0;1,0
cust_25;-59,0;22,0;5,0
cust_26;62,0;-12,0;1,0
cust_27;-42,0;-34,0;1,0
cust_28;-49,0;-23,0;1,0
cust_29;31,0;27,0;5,0
cust_30;-41,0;-8,0;2,0
cust_31;57,0;-34,0;1,0
cust_32;-31,0;-6,0;1,0
cust_33;-19,0;63,0;1,0
cust_34;6,0;37,0;4,0
cust_35;45,0;5,0;2,0
cust_36;-51,0;36,0;1,0
cust_37;40,0;32,0;4,0
cust_38;41,0;40,0;4,0
cust_39;42,0;-38,0;5,0
cust_40;-35,0;-63,0;1,0
cust_41;21,0;63,0;1,0
cust_42;34,0;48,0;1,0
cust_43;-18,0;-66,0;1,0
cust_44;56,0;42,0;5,0
cust_45;26,0;-50,0;3,0
cust_46;34,0;-56,0;1,0
cust_47;-63,0;-23,0;3,0
cust_48;53,0;-10,0;2,0
cust_49;-40,0;-59,0;4,0
cust_50;-34,0;35,0;4,0
