Name;Latitude;Longitude;Demand
cust_1;47,0;-36,0;1,0
cust_2;34,0;35,0;1,0
cust_3;21,0;53,0;4,0
cust_4;22,0;32,0;4,0
cust_5;-15,0;57,0;3,0
cust_6;-53,0;-29,0;1,0
cust_7;-3,0;60,0;5,0
cust_8;-38,0;-49,0;4,0
cust_9;14,0;-48,0;4,0
cust_10;17,0;70,0;1,0
cust_11;-40,0;-17,0;2,0
cust_12;-31,0;-31,0;1,0
cust_13;61,0;-20,0;1,0
cust_14;-14,0;-73,0;1,0
cust_15;43,0;33,0;2,0
cust_16;-34,0;-36,0;1,0
cust_17;48,0;30,0;1,0
cust_18;0,0;-48,0;1,0
cust_19;-13,0;47,0;1,0
cust_20;-29,0;-51,0;1,0
cust_21;-51,0;-50,0;1,0
cust_22;-43,0;42,0;5,0
cust_23;14,0;61,0;2,0
cust_24;-9,0;-37,0;1,0
cust_25;58,0;-6,0;2,0
cust_26;-52,0;-1,0;1,0
cust_27;-21,0;-66,0;1,0
cust_28;-35,0;-14,0;1,0
cust_29;-56,0;-34,0;1,0
cust_30;0,0;62,0;5,0
cust_31;-36,0;28,0;2,0
cust_32;53,0;15,0;4,0
cust_33;-30,0;63,0;2,0
cust_34;4,0;-65,0;1,0
cust_35;-58,0;-11,0;1,0
cust_36;45,0;-4,0;1,0
cust_37;-24,0;33,0;4,0
cust_38;-49,0;-36,0;4,0
cust_39;72,0;-2,0;5,0
cust_40;40,0;40,0;2,0
cust_41;65,0;-6,0;5,0
cust_42;30,0;-18,0;1,0
cust_43;45,0;22,0;2,0
cust_44;-28,0;-48,0;5,0
cust_45;-29,0;-1,0;3,0
cust_46;60,0;-42,0;1,0
cust_47;-33,0;8,0;1,0
cust_48;10,0;-69,0;1,0
cust_49;-28,0;-14,0;2,0
cust_50;54,0;25,0;5,0
