Name;Latitude;Longitude;Capacity
facil_1;-33,0;-44,0;168,0
facil_2;5,0;40,0;168,0
facil_3;-43,0;-8,0;168,0
facil_4;-57,0;7,0;168,0
facil_5;29,0;2,0;168,0
facil_6;0,0;55,0;168,0
facil_7;-25,0;23,0;168,0
facil_8;26,0;-66,0;168,0
facil_9;33,0;-32,0;168,0
facil_10;35,0;-55,0;168,0
facil_11;-47,0;-11,0;168,0
facil_12;-10,0;51,0;168,0
facil_13;42,0;28,0;168,0
facil_14;-34,0;50,0;168,0
facil_15;-28,0;43,0;168,0
facil_16;-38,0;63,0;168,0
facil_17;-35,0;-51,0;168,0
facil_18;14,0;-27,0;168,0
facil_19;41,0;38,0;168,0
facil_20;53,0;-38,0;168,0
facil_21;16,0;21,0;168,0
facil_22;47,0;-19,0;168,0
facil_23;-33,0;39,0;168,0
facil_24;65,0;30,0;168,0
facil_25;50,0;10,0;168,0
facil_26;-55,0;33,0;168,0
facil_27;-15,0;34,0;168,0
facil_28;-27,0;-42,0;168,0
facil_29;22,0;-65,0;168,0
facil_30;0,0;-32,0;168,0
facil_31;-47,0;-10,0;168,0
facil_32;-16,0;-37,0;168,0
facil_33;-10,0;55,0;168,0
facil_34;-35,0;24,0;168,0
facil_35;51,0;15,0;168,0
facil_36;-58,0;37,0;168,0
facil_37;-71,0;12,0;168,0
facil_38;64,0;-29,0;168,0
facil_39;43,0;-46,0;168,0
facil_40;62,0;-19,0;168,0
