Name;Latitude;Longitude;Capacity
facil_1;146,0;180,0;3
facil_2;792,0;5,0;3
facil_3;658,0;510,0;10
facil_4;461,0;270,0;3
facil_5;299,0;531,0;2
facil_6;812,0;228,0;3
facil_7;643,0;90,0;2
facil_8;615,0;630,0;8
facil_9;258,0;42,0;12
facil_10;616,0;299,0;9
facil_11;475,0;957,0;4
facil_12;425,0;473,0;3
facil_13;406,0;64,0;7
facil_14;656,0;369,0;15
facil_15;202,0;467,0;3
facil_16;318,0;21,0;10
facil_17;579,0;587,0;6
facil_18;458,0;354,0;3
facil_19;575,0;871,0;4
facil_20;47,0;512,0;4
facil_21;568,0;742,0;5
facil_22;128,0;436,0;4
facil_23;546,0;806,0;7
facil_24;197,0;696,0;4
facil_25;615,0;300,0;9
facil_26;852,0;563,0;4
facil_27;772,0;803,0;2
facil_28;678,0;342,0;16
facil_29;916,0;176,0;4
facil_30;390,0;949,0;4
facil_31;113,0;782,0;3
facil_32;226,0;736,0;3
facil_33;119,0;923,0;6
facil_34;584,0;572,0;7
facil_35;134,0;554,0;4
facil_36;912,0;173,0;4
facil_37;827,0;233,0;3
facil_38;851,0;677,0;2
facil_39;598,0;322,0;9
facil_40;627,0;472,0;9
facil_41;94,0;442,0;4
facil_42;688,0;274,0;9
facil_43;977,0;176,0;4
facil_44;597,0;461,0;7
facil_45;931,0;23,0;2
facil_46;170,0;640,0;4
facil_47;941,0;601,0;3
facil_48;873,0;487,0;3
facil_49;797,0;95,0;3
facil_50;451,0;816,0;4
facil_51;866,0;970,0;7
facil_52;833,0;912,0;6
facil_53;106,0;913,0;5
facil_54;260,0;107,0;11
facil_55;332,0;45,0;12
facil_56;685,0;613,0;6
facil_57;728,0;372,0;13
facil_58;487,0;497,0;3
facil_59;702,0;440,0;13
facil_60;717,0;412,0;13
facil_61;635,0;794,0;7
facil_62;927,0;972,0;6
facil_63;635,0;356,0;16
facil_64;634,0;540,0;12
facil_65;658,0;261,0;9
facil_66;303,0;168,0;8
facil_67;707,0;410,0;13
facil_68;254,0;135,0;10
facil_69;346,0;29,0;9
facil_70;75,0;79,0;2
facil_71;893,0;987,0;7
facil_72;729,0;372,0;13
facil_73;29,0;910,0;4
facil_74;356,0;39,0;9
facil_75;274,0;943,0;2
facil_76;322,0;96,0;14
facil_77;664,0;396,0;15
facil_78;704,0;236,0;4
facil_79;415,0;837,0;3
facil_80;576,0;587,0;6
facil_81;750,0;977,0;3
facil_82;726,0;363,0;14
facil_83;861,0;948,0;7
facil_84;302,0;129,0;10
facil_85;415,0;989,0;4
facil_86;199,0;135,0;6
facil_87;801,0;405,0;7
facil_88;679,0;426,0;15
facil_89;994,0;804,0;3
facil_90;311,0;116,0;13
facil_91;739,0;898,0;5
facil_92;268,0;97,0;12
facil_93;176,0;991,0;3
facil_94;688,0;588,0;7
facil_95;107,0;836,0;5
facil_96;708,0;522,0;8
facil_97;679,0;864,0;4
facil_98;985,0;877,0;4
facil_99;954,0;950,0;7
facil_100;615,0;750,0;5
