Name;Latitude;Longitude;Capacity;Cost;ClearName;Type;is_copy;added_to_guarantee_coverage
facil_1;36,12930574703834;68,65847122758836;80000;0;facil_1;greenfield;False;False
facil_2;35,87263908139834;68,76180456050837;80000;0;facil_2;greenfield;False;False
facil_3;35,667639082218344;68,74930456055837;80000;0;facil_3;greenfield;False;False
facil_4;36,32763907957834;68,77347122712837;80000;0;facil_4;greenfield;False;False
facil_5;36,01097241417834;68,97430455965836;80000;0;facil_5;greenfield;False;False
facil_6;36,31013907964834;69,10930455911837;80000;0;facil_6;greenfield;False;False
facil_7;36,36097241277834;68,73847122726836;80000;0;facil_7;greenfield;False;False
facil_8;35,87263908139834;68,80013789368837;80000;0;facil_8;greenfield;False;False
facil_9;36,22430574665834;68,52097122813836;80000;0;facil_9;greenfield;False;False
facil_10;35,92180574786834;68,63097122769837;80000;0;facil_10;greenfield;False;False
facil_11;36,12680574704834;69,20180455874836;80000;0;facil_11;greenfield;False;False
facil_12;36,31847241294834;68,81847122694836;80000;0;facil_12;greenfield;False;False
facil_13;36,10097241381834;68,54680456136836;80000;0;facil_13;greenfield;False;False
facil_14;36,34097241285834;68,83513789354836;80000;0;facil_14;greenfield;False;False
facil_15;36,22847241330834;69,16930455887837;80000;0;facil_15;greenfield;False;False
facil_16;36,41680574588834;68,92430455985837;80000;0;facil_16;greenfield;False;False
facil_17;36,16847241354834;69,12263789239836;80000;0;facil_17;greenfield;False;False
facil_18;36,19930574675834;68,92430455985837;80000;0;facil_18;greenfield;False;False
facil_19;36,38680574600834;68,53180456142837;80000;0;facil_19;greenfield;False;False
facil_20;36,18680574680834;68,76097122717837;80000;0;facil_20;greenfield;False;False
facil_21;36,25097241321834;69,09513789250836;80000;0;facil_21;greenfield;False;False
facil_22;35,91263908123834;68,49013789492837;80000;0;facil_22;greenfield;False;False
facil_23;36,09680574716834;69,01930455947837;80000;0;facil_23;greenfield;False;False
facil_24;36,26347241316834;68,76680456048837;80000;0;facil_24;greenfield;False;False
facil_25;36,01763908081834;68,58430456121836;80000;0;facil_25;greenfield;False;False
facil_26;36,31180574630834;68,71347122736836;80000;0;facil_26;greenfield;False;False
facil_27;36,06680574728834;69,09680455916836;80000;0;facil_27;greenfield;False;False
facil_28;36,15097241361834;68,80263789367837;80000;0;facil_28;greenfield;False;False
facil_29;36,51013907884834;68,38013789536836;80000;0;facil_29;greenfield;False;False
facil_30;36,18013908016834;68,72013789400836;80000;0;facil_30;greenfield;False;False
facil_31;36,12763908037834;68,75680456052837;80000;0;facil_31;greenfield;False;False
facil_32;36,24347241324834;69,15013789228837;80000;0;facil_32;greenfield;False;False
facil_33;36,20347241340834;68,77430456045836;80000;0;facil_33;greenfield;False;False
facil_34;36,23097241329834;68,82097122693837;80000;0;facil_34;greenfield;False;False
facil_35;36,31847241294834;68,58013789456837;80000;0;facil_35;greenfield;False;False
facil_36;36,18097241349834;68,58263789455836;80000;0;facil_36;greenfield;False;False
facil_37;36,20430574673834;68,70263789407836;80000;0;facil_37;greenfield;False;False
facil_38;36,08763908053834;68,59013789452837;80000;0;facil_38;greenfield;False;False
facil_39;36,00847241418834;68,66763789421836;80000;0;facil_39;greenfield;False;False
facil_40;35,93180574782834;68,55013789468836;80000;0;facil_40;greenfield;False;False
facil_41;36,20597241339834;68,81180456030836;80000;0;facil_41;greenfield;False;False
facil_42;36,50597241219834;68,34930456215837;80000;0;facil_42;greenfield;False;False
facil_43;36,21180574670834;69,56097122397837;80000;0;facil_43;greenfield;False;False
facil_44;36,22430574665834;69,22930455863836;80000;0;facil_44;greenfield;False;False
facil_45;35,99180574758834;68,60263789447836;80000;0;facil_45;greenfield;False;False
facil_46;36,04847241402834;68,61263789443836;80000;0;facil_46;greenfield;False;False
facil_47;36,27263907979834;68,81680456028836;80000;0;facil_47;greenfield;False;False
facil_48;36,27180574646834;68,87513789338837;80000;0;facil_48;greenfield;False;False
facil_49;35,98513908094834;68,71513789402837;80000;0;facil_49;greenfield;False;False
facil_50;36,21680574668834;68,73347122728836;80000;0;facil_50;greenfield;False;False
facil_51;36,23180574662834;68,76347122716837;80000;0;facil_51;greenfield;False;False
facil_52;36,075972413918336;68,65097122761837;80000;0;facil_52;greenfield;False;False
facil_53;36,31763907961834;69,24430455857836;80000;0;facil_53;greenfield;False;False
facil_54;36,29513907970834;68,72847122730836;80000;0;facil_54;greenfield;False;False
facil_55;36,36847241274834;68,88430456001836;80000;0;facil_55;greenfield;False;False
facil_56;35,99013908092834;68,64597122763837;80000;0;facil_56;greenfield;False;False
facil_57;36,22263907999834;68,71180456070837;80000;0;facil_57;greenfield;False;False
facil_58;36,29930574635834;68,79180456038837;80000;0;facil_58;greenfield;False;False
facil_59;36,167639080218336;68,75430456053837;80000;0;facil_59;greenfield;False;False
facil_60;36,44930574575834;68,65013789428836;80000;0;facil_60;greenfield;False;False
facil_61;36,24763907989834;68,77847122710837;80000;0;facil_61;greenfield;False;False
facil_62;36,29430574637834;68,75597122719836;80000;0;facil_62;greenfield;False;False
facil_63;36,36263907943834;68,75430456053837;80000;0;facil_63;greenfield;False;False
facil_64;36,257639079858336;68,80763789365837;80000;0;facil_64;greenfield;False;False
facil_65;36,27763907977834;69,09930455915837;80000;0;facil_65;greenfield;False;False
facil_66;36,19347241344834;68,70847122738837;80000;0;facil_66;greenfield;False;False
facil_67;36,24597241323834;68,81930456027837;80000;0;facil_67;greenfield;False;False
facil_68;35,94180574778834;68,71680456068836;80000;0;facil_68;greenfield;False;False
facil_69;36,17430574685834;68,67847122750837;80000;0;facil_69;greenfield;False;False
facil_70;36,25263907987834;68,73180456062836;80000;0;facil_70;greenfield;False;False
facil_71;36,29180574638834;68,85763789345836;80000;0;facil_71;greenfield;False;False
facil_72;36,23013907996834;68,83847122686836;80000;0;facil_72;greenfield;False;False
