Name;Latitude;Longitude;Demand;No. of modeled individuals;Cell ID;Province;District
cust_1;36,22083352445001;69,60416566825002;32,69;70;17_22;Baghlan;Guzargahi Nur
cust_2;36,212500191150006;69,57916566835003;62,111;133;18_19;Baghlan;Guzargahi Nur
cust_3;36,22083352445001;69,59583233495003;36,893;79;17_21;Baghlan;Guzargahi Nur
cust_4;36,23750019105001;69,54583233515002;20,548;44;15_15;Baghlan;Guzargahi Nur
cust_5;36,20416685785001;69,57083233505003;81,725;175;19_18;Baghlan;Guzargahi Nur
cust_6;36,22083352445001;69,62916566815002;21,948999999999998;47;17_25;Baghlan;Guzargahi Nur
cust_7;36,20416685785001;69,56249900175003;29,421;63;19_17;Baghlan;Guzargahi Nur
cust_8;36,24583352435001;69,57083233505003;4,67;10;14_18;Baghlan;Guzargahi Nur
cust_9;36,20416685785001;69,57916566835003;56,04;120;19_19;Baghlan;Guzargahi Nur
cust_10;36,212500191150006;69,56249900175003;19,613999999999997;42;18_17;Baghlan;Guzargahi Nur
cust_11;36,28750019085001;69,62083233485002;1,4009999999999998;3;9_24;Baghlan;Guzargahi Nur
cust_12;36,17916685795001;69,50416566865003;4,67;10;22_10;Baghlan;Guzargahi Nur
cust_13;36,162500191350006;69,47083233545003;18,68;40;24_6;Baghlan;Guzargahi Nur
cust_14;36,22083352445001;69,62083233485002;29,887999999999998;64;17_24;Baghlan;Guzargahi Nur
cust_15;36,254166857650006;69,55416566845003;13,075999999999999;28;13_16;Baghlan;Guzargahi Nur
cust_16;36,17916685795001;69,47916566875003;3,7359999999999998;8;22_7;Baghlan;Guzargahi Nur
cust_17;36,212500191150006;69,57083233505003;44,364999999999995;95;18_18;Baghlan;Guzargahi Nur
cust_18;36,22083352445001;69,63749900145002;8,405999999999999;18;17_26;Baghlan;Guzargahi Nur
cust_19;36,18750019125001;69,51249900195002;9,34;20;21_11;Baghlan;Guzargahi Nur
cust_20;36,254166857650006;69,59583233495003;1,4009999999999998;3;13_21;Baghlan;Guzargahi Nur
cust_21;36,19583352455001;69,52083233525002;31,288999999999998;67;20_12;Baghlan;Guzargahi Nur
cust_22;36,17916685795001;69,48749900205003;7,938999999999999;17;22_8;Baghlan;Guzargahi Nur
cust_23;36,17083352465001;69,48749900205003;7,938999999999999;17;23_8;Baghlan;Guzargahi Nur
cust_24;36,28750019085001;69,68749900125003;1,4009999999999998;3;9_32;Baghlan;Guzargahi Nur
cust_25;36,24583352435001;69,58749900165003;16,345;35;14_20;Baghlan;Guzargahi Nur
cust_26;36,30416685745001;69,59583233495003;2,335;5;7_21;Baghlan;Guzargahi Nur
cust_27;36,212500191150006;69,59583233495003;31,755999999999997;68;18_21;Baghlan;Guzargahi Nur
cust_28;36,29583352415001;69,62916566815002;14,943999999999999;32;8_25;Baghlan;Guzargahi Nur
cust_29;36,14583352475001;69,45416566885002;3,2689999999999997;7;26_4;Baghlan;Guzargahi Nur
cust_30;36,20416685785001;69,61249900155002;1,4009999999999998;3;19_23;Baghlan;Guzargahi Nur
cust_31;36,24583352435001;69,57916566835003;3,2689999999999997;7;14_19;Baghlan;Guzargahi Nur
cust_32;36,162500191350006;69,46249900215003;7,005;15;24_5;Baghlan;Guzargahi Nur
cust_33;36,17916685795001;69,49583233535003;20,548;44;22_9;Baghlan;Guzargahi Nur
cust_34;36,27083352425001;69,63749900145002;0,9339999999999999;2;11_26;Baghlan;Guzargahi Nur
cust_35;36,22083352445001;69,53749900185002;25,685;55;17_14;Baghlan;Guzargahi Nur
cust_36;36,18750019125001;69,50416566865003;13,543;29;21_10;Baghlan;Guzargahi Nur
cust_37;36,22916685775001;69,48749900205003;3,2689999999999997;7;16_8;Baghlan;Guzargahi Nur
cust_38;36,20416685785001;69,54583233515002;5,603999999999999;12;19_15;Baghlan;Guzargahi Nur
cust_39;36,22083352445001;69,61249900155002;17,746;38;17_23;Baghlan;Guzargahi Nur
cust_40;36,212500191150006;69,52916566855002;12,609;27;18_13;Baghlan;Guzargahi Nur
cust_41;36,212500191150006;69,62916566815002;0,9339999999999999;2;18_25;Baghlan;Guzargahi Nur
cust_42;36,23750019105001;69,50416566865003;0,9339999999999999;2;15_10;Baghlan;Guzargahi Nur
cust_43;36,212500191150006;69,53749900185002;11,207999999999998;24;18_14;Baghlan;Guzargahi Nur
cust_44;36,212500191150006;69,58749900165003;51,37;110;18_20;Baghlan;Guzargahi Nur
cust_45;36,22916685775001;69,54583233515002;6,071;13;16_15;Baghlan;Guzargahi Nur
cust_46;36,22083352445001;69,51249900195002;1,4009999999999998;3;17_11;Baghlan;Guzargahi Nur
cust_47;36,17083352465001;69,47916566875003;9,34;20;23_7;Baghlan;Guzargahi Nur
cust_48;36,254166857650006;69,54583233515002;4,202999999999999;9;13_15;Baghlan;Guzargahi Nur
cust_49;36,20416685785001;69,52916566855002;26,619;57;19_13;Baghlan;Guzargahi Nur
cust_50;36,29583352415001;69,57083233505003;1,4009999999999998;3;8_18;Baghlan;Guzargahi Nur
cust_51;36,20416685785001;69,53749900185002;7,005;15;19_14;Baghlan;Guzargahi Nur
cust_52;36,23750019105001;69,59583233495003;0,9339999999999999;2;15_21;Baghlan;Guzargahi Nur
cust_53;36,22083352445001;69,58749900165003;6,537999999999999;14;17_20;Baghlan;Guzargahi Nur
cust_54;36,24583352435001;69,52083233525002;0,9339999999999999;2;14_12;Baghlan;Guzargahi Nur
cust_55;36,27083352425001;69,54583233515002;1,4009999999999998;3;11_15;Baghlan;Guzargahi Nur
cust_56;36,19583352455001;69,51249900195002;1,4009999999999998;3;20_11;Baghlan;Guzargahi Nur
cust_57;36,212500191150006;69,55416566845003;0,9339999999999999;2;18_16;Baghlan;Guzargahi Nur
cust_58;36,212500191150006;69,60416566825002;4,67;10;18_22;Baghlan;Guzargahi Nur
cust_59;36,27916685755001;69,55416566845003;3,7359999999999998;8;10_16;Baghlan;Guzargahi Nur
cust_60;36,15416685805001;69,46249900215003;6,537999999999999;14;25_5;Baghlan;Guzargahi Nur
cust_61;36,14583352475001;69,43749900225002;3,7359999999999998;8;26_2;Baghlan;Guzargahi Nur
cust_62;36,26250019095001;69,57083233505003;0,9339999999999999;2;12_18;Baghlan;Guzargahi Nur
cust_63;36,26250019095001;69,60416566825002;2,335;5;12_22;Baghlan;Guzargahi Nur
cust_64;36,23750019105001;69,52083233525002;2,335;5;15_12;Baghlan;Guzargahi Nur
cust_65;36,28750019085001;69,62916566815002;0,9339999999999999;2;9_25;Baghlan;Guzargahi Nur
cust_66;36,162500191350006;69,47916566875003;3,7359999999999998;8;24_7;Baghlan;Guzargahi Nur
cust_67;36,32083352405001;69,66249900135003;0,9339999999999999;2;5_29;Baghlan;Guzargahi Nur
cust_68;36,20416685785001;69,55416566845003;1,8679999999999999;4;19_16;Baghlan;Guzargahi Nur
cust_69;36,24583352435001;69,62083233485002;1,8679999999999999;4;14_24;Baghlan;Guzargahi Nur
cust_70;36,19583352455001;69,52916566855002;7,005;15;20_13;Baghlan;Guzargahi Nur
cust_71;36,29583352415001;69,59583233495003;0,9339999999999999;2;8_21;Baghlan;Guzargahi Nur
cust_72;36,15416685805001;69,45416566885002;1,4009999999999998;3;25_4;Baghlan;Guzargahi Nur
cust_73;36,22916685775001;69,53749900185002;3,7359999999999998;8;16_14;Baghlan;Guzargahi Nur
cust_74;36,26250019095001;69,55416566845003;4,202999999999999;9;12_16;Baghlan;Guzargahi Nur
cust_75;36,22916685775001;69,62083233485002;1,4009999999999998;3;16_24;Baghlan;Guzargahi Nur
cust_76;36,24583352435001;69,51249900195002;1,8679999999999999;4;14_11;Baghlan;Guzargahi Nur
cust_77;36,15416685805001;69,57083233505003;1,4009999999999998;3;25_18;Baghlan;Guzargahi Nur
cust_78;36,15416685805001;69,47083233545003;2,335;5;25_6;Baghlan;Guzargahi Nur
cust_79;36,29583352415001;69,56249900175003;6,071;13;8_17;Baghlan;Guzargahi Nur
cust_80;36,31250019075001;69,61249900155002;1,4009999999999998;3;6_23;Baghlan;Guzargahi Nur
cust_81;36,23750019105001;69,53749900185002;0,9339999999999999;2;15_14;Baghlan;Guzargahi Nur
cust_82;36,212500191150006;69,51249900195002;0,9339999999999999;2;18_11;Baghlan;Guzargahi Nur
cust_83;36,212500191150006;69,50416566865003;0,9339999999999999;2;18_10;Baghlan;Guzargahi Nur
cust_84;36,23750019105001;69,69583233455002;1,4009999999999998;3;15_33;Baghlan;Guzargahi Nur
cust_85;36,24583352435001;69,60416566825002;0,9339999999999999;2;14_22;Baghlan;Guzargahi Nur
cust_86;36,24583352435001;69,52916566855002;3,7359999999999998;8;14_13;Baghlan;Guzargahi Nur
cust_87;36,27083352425001;69,62916566815002;1,4009999999999998;3;11_25;Baghlan;Guzargahi Nur
cust_88;36,22083352445001;69,52916566855002;1,8679999999999999;4;17_13;Baghlan;Guzargahi Nur
cust_89;36,30416685745001;69,57916566835003;6,071;13;7_19;Baghlan;Guzargahi Nur
cust_90;36,22916685775001;69,49583233535003;2,335;5;16_9;Baghlan;Guzargahi Nur
cust_91;36,14583352475001;69,47083233545003;0,9339999999999999;2;26_6;Baghlan;Guzargahi Nur
cust_92;36,23750019105001;69,66249900135003;0,9339999999999999;2;15_29;Baghlan;Guzargahi Nur
cust_93;36,18750019125001;69,48749900205003;1,8679999999999999;4;21_8;Baghlan;Guzargahi Nur
cust_94;36,212500191150006;69,54583233515002;1,4009999999999998;3;18_15;Baghlan;Guzargahi Nur
cust_95;36,18750019125001;69,49583233535003;1,4009999999999998;3;21_9;Baghlan;Guzargahi Nur
cust_96;36,27083352425001;69,55416566845003;1,4009999999999998;3;11_16;Baghlan;Guzargahi Nur
cust_97;36,162500191350006;69,45416566885002;0,9339999999999999;2;24_4;Baghlan;Guzargahi Nur
cust_98;36,13750019145001;69,54583233515002;0,9339999999999999;2;27_15;Baghlan;Guzargahi Nur
cust_99;36,20416685785001;69,52083233525002;1,8679999999999999;4;19_12;Baghlan;Guzargahi Nur
cust_100;36,22916685775001;69,62916566815002;3,7359999999999998;8;16_25;Baghlan;Guzargahi Nur
cust_101;36,30416685745001;69,57083233505003;0,9339999999999999;2;7_18;Baghlan;Guzargahi Nur
cust_102;36,26250019095001;69,56249900175003;0,9339999999999999;2;12_17;Baghlan;Guzargahi Nur
cust_103;36,22083352445001;69,64583233475003;3,2689999999999997;7;17_27;Baghlan;Guzargahi Nur
cust_104;36,27916685755001;69,52916566855002;1,4009999999999998;3;10_13;Baghlan;Guzargahi Nur
cust_105;36,22083352445001;69,52083233525002;6,071;13;17_12;Baghlan;Guzargahi Nur
cust_106;36,23750019105001;69,55416566845003;4,202999999999999;9;15_16;Baghlan;Guzargahi Nur
cust_107;36,254166857650006;69,57083233505003;0,9339999999999999;2;13_18;Baghlan;Guzargahi Nur
cust_108;36,30416685745001;69,58749900165003;0,9339999999999999;2;7_20;Baghlan;Guzargahi Nur
cust_109;36,18750019125001;69,53749900185002;0,9339999999999999;2;21_14;Baghlan;Guzargahi Nur
cust_110;36,15416685805001;69,55416566845003;1,8679999999999999;4;25_16;Baghlan;Guzargahi Nur
cust_111;36,29583352415001;69,62083233485002;1,4009999999999998;3;8_24;Baghlan;Guzargahi Nur
cust_112;36,20416685785001;69,51249900195002;0,9339999999999999;2;19_11;Baghlan;Guzargahi Nur
cust_113;36,18750019125001;69,66249900135003;1,4009999999999998;3;21_29;Baghlan;Guzargahi Nur
cust_114;36,27916685755001;69,62083233485002;0,9339999999999999;2;10_24;Baghlan;Guzargahi Nur
cust_115;36,24583352435001;69,66249900135003;0,9339999999999999;2;14_29;Baghlan;Guzargahi Nur
cust_116;36,22916685775001;69,65416566805003;0,9339999999999999;2;16_28;Baghlan;Guzargahi Nur
cust_117;36,23750019105001;69,62916566815002;0,9339999999999999;2;15_25;Baghlan;Guzargahi Nur
cust_118;36,22083352445001;69,65416566805003;0,9339999999999999;2;17_28;Baghlan;Guzargahi Nur
cust_119;36,24583352435001;69,55416566845003;0,9339999999999999;2;14_16;Baghlan;Guzargahi Nur
cust_120;36,31250019075001;69,65416566805003;0,9339999999999999;2;6_28;Baghlan;Guzargahi Nur
cust_121;36,22916685775001;69,67083233465003;0,9339999999999999;2;16_30;Baghlan;Guzargahi Nur
cust_122;36,23750019105001;69,51249900195002;0,9339999999999999;2;15_11;Baghlan;Guzargahi Nur
cust_123;36,212500191150006;69,65416566805003;0,9339999999999999;2;18_28;Baghlan;Guzargahi Nur
cust_124;36,28750019085001;69,57916566835003;0,9339999999999999;2;9_19;Baghlan;Guzargahi Nur
cust_125;36,17083352465001;69,60416566825002;0,9339999999999999;2;23_22;Baghlan;Guzargahi Nur
cust_126;36,09583352495;69,01249900395003;1,8679999999999999;4;13_23;Baghlan;Nahrin
cust_127;36,05416685845;69,12083233685003;1,4009999999999998;3;18_36;Baghlan;Nahrin
cust_128;36,070833525050006;69,05416567045003;0,9339999999999999;2;16_28;Baghlan;Nahrin
cust_129;36,06250019175;69,12083233685003;2,335;5;17_36;Baghlan;Nahrin
cust_130;36,070833525050006;69,11249900355003;1,4009999999999998;3;16_35;Baghlan;Nahrin
cust_131;36,06250019175;69,09583233695002;2,335;5;17_33;Baghlan;Nahrin
cust_132;36,07916685835001;69,06249900375003;0,9339999999999999;2;15_29;Baghlan;Nahrin
cust_133;36,03750019185001;68,99583233735004;0,9339999999999999;2;20_21;Baghlan;Nahrin
cust_134;35,98750019205001;69,09583233695002;0,9339999999999999;2;26_33;Baghlan;Nahrin
cust_135;36,04583352515001;69,01249900395003;0,9339999999999999;2;19_23;Baghlan;Nahrin
cust_136;36,06250019175;69,10416567025003;1,8679999999999999;4;17_34;Baghlan;Nahrin
cust_137;36,04583352515001;69,00416567065002;1,8679999999999999;4;19_22;Baghlan;Nahrin
cust_138;35,979166858750006;69,02916567055003;0,9339999999999999;2;27_25;Baghlan;Nahrin
cust_139;36,06250019175;69,07083233705004;0,9339999999999999;2;17_30;Baghlan;Nahrin
cust_140;36,04583352515001;69,12083233685003;1,4009999999999998;3;19_36;Baghlan;Nahrin
cust_141;36,10416685825;68,97916567075004;0,9339999999999999;2;12_19;Baghlan;Nahrin
cust_142;36,09583352495;69,02083233725003;0,9339999999999999;2;13_24;Baghlan;Nahrin
cust_143;36,05416685845;69,02083233725003;0,9339999999999999;2;18_24;Baghlan;Nahrin
cust_144;36,05416685845;69,07916567035004;1,4009999999999998;3;18_31;Baghlan;Nahrin
cust_145;36,07916685835001;69,03749900385003;0,9339999999999999;2;15_26;Baghlan;Nahrin
cust_146;36,06250019175;68,96249900415003;1,4009999999999998;3;17_17;Baghlan;Nahrin
cust_147;36,07916685835001;69,07083233705004;0,9339999999999999;2;15_30;Baghlan;Nahrin
cust_148;36,06250019175;69,08749900365004;1,4009999999999998;3;17_32;Baghlan;Nahrin
cust_149;36,05416685845;69,09583233695002;1,4009999999999998;3;18_33;Baghlan;Nahrin
cust_150;36,04583352515001;69,08749900365004;1,4009999999999998;3;19_32;Baghlan;Nahrin
cust_151;36,06250019175;69,07916567035004;1,4009999999999998;3;17_31;Baghlan;Nahrin
cust_152;36,070833525050006;69,08749900365004;2,335;5;16_32;Baghlan;Nahrin
cust_153;36,04583352515001;69,02083233725003;0,9339999999999999;2;19_24;Baghlan;Nahrin
cust_154;36,070833525050006;69,09583233695002;0,9339999999999999;2;16_33;Baghlan;Nahrin
cust_155;36,120833524850006;68,97083233745003;1,4009999999999998;3;10_18;Baghlan;Nahrin
cust_156;36,03750019185001;68,97916567075004;0,9339999999999999;2;20_19;Baghlan;Nahrin
cust_157;36,09583352495;69,02916567055003;0,9339999999999999;2;13_25;Baghlan;Nahrin
cust_158;36,070833525050006;69,12083233685003;0,9339999999999999;2;16_36;Baghlan;Nahrin
cust_159;36,05416685845;69,12916567015003;0,9339999999999999;2;18_37;Baghlan;Nahrin
cust_160;36,04583352515001;69,11249900355003;1,4009999999999998;3;19_35;Baghlan;Nahrin
cust_161;36,070833525050006;69,07083233705004;0,9339999999999999;2;16_30;Baghlan;Nahrin
cust_162;35,82083352605001;68,87916567115003;0,9339999999999999;2;46_7;Baghlan;Nahrin
cust_163;36,03750019185001;69,10416567025003;0,9339999999999999;2;20_34;Baghlan;Nahrin
cust_164;35,845833525950006;68,89583233775004;0,9339999999999999;2;43_9;Baghlan;Nahrin
cust_165;35,86250019255001;68,92083233765003;0,9339999999999999;2;41_12;Baghlan;Nahrin
cust_166;35,837500192650005;68,89583233775004;0,9339999999999999;2;44_9;Baghlan;Nahrin
cust_167;36,06250019175;69,03749900385003;0,9339999999999999;2;17_26;Baghlan;Nahrin
cust_168;36,012500191950004;69,12916567015003;0,9339999999999999;2;23_37;Baghlan;Nahrin
cust_169;36,07916685835001;69,10416567025003;0,9339999999999999;2;15_34;Baghlan;Nahrin
cust_170;35,95416685885001;69,09583233695002;0,9339999999999999;2;30_33;Baghlan;Nahrin
cust_171;36,03750019185001;69,09583233695002;1,4009999999999998;3;20_33;Baghlan;Nahrin
cust_172;36,08750019165001;69,05416567045003;0,9339999999999999;2;14_28;Baghlan;Nahrin
cust_173;36,06250019175;69,15416567005003;0,9339999999999999;2;17_40;Baghlan;Nahrin
cust_174;36,070833525050006;69,07916567035004;0,9339999999999999;2;16_31;Baghlan;Nahrin
cust_175;36,08750019165001;69,02083233725003;0,9339999999999999;2;14_24;Baghlan;Nahrin
cust_176;36,05416685845;69,10416567025003;1,4009999999999998;3;18_34;Baghlan;Nahrin
cust_177;36,10416685825;69,00416567065002;0,9339999999999999;2;12_22;Baghlan;Nahrin
cust_178;35,929166858950005;68,95416567085003;0,9339999999999999;2;33_16;Baghlan;Nahrin
cust_179;36,06250019175;69,12916567015003;0,9339999999999999;2;17_37;Baghlan;Nahrin
cust_180;36,05416685845;69,11249900355003;0,9339999999999999;2;18_35;Baghlan;Nahrin
cust_181;36,03750019185001;69,15416567005003;0,9339999999999999;2;20_40;Baghlan;Nahrin
cust_182;36,04583352515001;69,17916566995004;0,9339999999999999;2;19_43;Baghlan;Nahrin
cust_183;36,08750019165001;69,02916567055003;0,9339999999999999;2;14_25;Baghlan;Nahrin
cust_184;36,10416685825;69,11249900355003;0,9339999999999999;2;12_35;Baghlan;Nahrin
cust_185;36,00416685865;69,08749900365004;0,9339999999999999;2;24_32;Baghlan;Nahrin
cust_186;35,92083352565;68,93749900425003;0,9339999999999999;2;34_14;Baghlan;Nahrin
cust_187;36,04583352515001;68,97083233745003;0,9339999999999999;2;19_18;Baghlan;Nahrin
cust_188;35,98750019205001;68,93749900425003;0,9339999999999999;2;26_14;Baghlan;Nahrin
cust_189;36,28750019085;69,18749900325004;16,345;35;17_31;Baghlan;Burka
cust_190;36,22916685775;69,14583233675003;20,548;44;24_26;Baghlan;Burka
cust_191;36,30416685745001;69,01249900395004;4,67;10;15_10;Baghlan;Burka
cust_192;36,23750019105;69,22083233645003;13,075999999999999;28;23_35;Baghlan;Burka
