Name;Latitude;Longitude;Capacity;Cost;ClearName;Type;is_copy;added_to_guarantee_coverage
facil_1;36,10347241380834;68,50097122821836;80000;0;facil_1;greenfield;False;False
facil_2;36,24763907989834;69,10680455912836;80000;0;facil_2;greenfield;False;False
facil_3;36,031805747428336;68,61513789442837;80000;0;facil_3;greenfield;False;False
facil_4;35,40680574992834;68,23680456260837;80000;0;facil_4;greenfield;False;False
facil_5;36,39597241263834;68,38263789535837;80000;0;facil_5;greenfield;False;False
facil_6;35,64180574898834;69,39097122465837;80000;0;facil_6;greenfield;False;False
facil_7;36,32597241291834;69,24763789189836;80000;0;facil_7;greenfield;False;False
facil_8;36,19347241344834;69,53430455741837;80000;0;facil_8;greenfield;False;False
facil_9;35,90097241461834;68,53430456141837;80000;0;facil_9;greenfield;False;False
facil_10;35,60347241580834;68,87597122671836;80000;0;facil_10;greenfield;False;False
facil_11;35,96597241435834;68,58430456121836;80000;0;facil_11;greenfield;False;False
facil_12;36,25513907986834;68,83597122687837;80000;0;facil_12;greenfield;False;False
facil_13;36,25097241321834;68,72680456064836;80000;0;facil_13;greenfield;False;False
facil_14;36,41597241255834;68,59930456115836;80000;0;facil_14;greenfield;False;False
facil_15;36,29763907969834;69,23763789193836;80000;0;facil_15;greenfield;False;False
facil_16;36,43097241249834;68,90930455991837;80000;0;facil_16;greenfield;False;False
facil_17;35,84513908150834;68,43513789514837;80000;0;facil_17;greenfield;False;False
facil_18;36,17263908019834;68,59347122784837;80000;0;facil_18;greenfield;False;False
facil_19;36,14763908029834;68,71597122735837;80000;0;facil_19;greenfield;False;False
facil_20;35,85430574813834;69,25847122518837;80000;0;facil_20;greenfield;False;False
facil_21;36,24680574656834;68,54263789471837;80000;0;facil_21;greenfield;False;False
facil_22;35,70180574874834;68,52763789477837;80000;0;facil_22;greenfield;False;False
facil_23;36,36263907943834;68,88097122669836;80000;0;facil_23;greenfield;False;False
facil_24;36,53680574540834;68,53263789475837;80000;0;facil_24;greenfield;False;False
facil_25;36,33180574622834;69,12013789240837;80000;0;facil_25;greenfield;False;False
facil_26;35,97180574766834;69,02763789277837;80000;0;facil_26;greenfield;False;False
facil_27;35,58180574922834;68,46097122837837;80000;0;facil_27;greenfield;False;False
facil_28;35,97680574764834;68,71430456069837;80000;0;facil_28;greenfield;False;False
facil_29;36,31763907961834;68,82597122691837;80000;0;facil_29;greenfield;False;False
facil_30;36,33680574620834;68,24347122924837;80000;0;facil_30;greenfield;False;False
facil_31;36,41430574589834;68,51097122817836;80000;0;facil_31;greenfield;False;False
facil_32;36,47263907899834;68,93263789315837;80000;0;facil_32;greenfield;False;False
facil_33;36,06763908061834;68,64347122764836;80000;0;facil_33;greenfield;False;False
facil_34;35,61347241576834;68,68013789416837;80000;0;facil_34;greenfield;False;False
facil_35;35,97263908099834;69,09097122585837;80000;0;facil_35;greenfield;False;False
facil_36;36,18930574679834;68,68930456079836;80000;0;facil_36;greenfield;False;False
facil_37;36,22680574664834;68,70597122739836;80000;0;facil_37;greenfield;False;False
facil_38;36,52763907877834;68,26680456248836;80000;0;facil_38;greenfield;False;False
facil_39;35,78930574839834;68,78180456042837;80000;0;facil_39;greenfield;False;False
