Name;Latitude;Longitude;Demand
cust_1;22,0;-14,0;2,0
cust_2;1,0;-71,0;1,0
cust_3;-32,0;11,0;1,0
cust_4;20,0;-62,0;3,0
cust_5;39,0;38,0;3,0
cust_6;31,0;-59,0;1,0
cust_7;-13,0;-51,0;2,0
cust_8;29,0;-24,0;1,0
cust_9;23,0;29,0;1,0
cust_10;30,0;-19,0;1,0
cust_11;18,0;-65,0;1,0
cust_12;-21,0;-71,0;1,0
cust_13;73,0;11,0;1,0
cust_14;6,0;60,0;5,0
cust_15;68,0;4,0;1,0
cust_16;-52,0;-7,0;1,0
cust_17;-2,0;28,0;2,0
cust_18;-30,0;-65,0;1,0
cust_19;22,0;-27,0;2,0
cust_20;40,0;-19,0;1,0
cust_21;-59,0;-24,0;1,0
cust_22;7,0;-63,0;1,0
cust_23;3,0;49,0;3,0
cust_24;49,0;-24,0;1,0
cust_25;48,0;-56,0;3,0
cust_26;58,0;38,0;4,0
cust_27;14,0;-61,0;4,0
cust_28;62,0;37,0;3,0
cust_29;11,0;-63,0;2,0
cust_30;-33,0;-36,0;1,0
