Name;Latitude;Longitude;Capacity
facil_1;32,0;39,0;161,0
facil_2;3,0;30,0;161,0
facil_3;-26,0;-15,0;161,0
facil_4;24,0;51,0;161,0
facil_5;50,0;10,0;161,0
facil_6;-5,0;26,0;161,0
facil_7;12,0;48,0;161,0
facil_8;45,0;14,0;161,0
facil_9;-39,0;-15,0;161,0
facil_10;19,0;56,0;161,0
facil_11;-20,0;26,0;161,0
facil_12;-28,0;34,0;161,0
facil_13;-12,0;50,0;161,0
facil_14;-29,0;9,0;161,0
facil_15;22,0;35,0;161,0
facil_16;-47,0;-47,0;161,0
facil_17;29,0;-8,0;161,0
facil_18;-12,0;-46,0;161,0
facil_19;-64,0;-9,0;161,0
facil_20;-8,0;-65,0;161,0
facil_21;69,0;-21,0;161,0
facil_22;-23,0;53,0;161,0
facil_23;-41,0;0,0;161,0
facil_24;-50,0;17,0;161,0
facil_25;-22,0;-62,0;161,0
facil_26;-39,0;6,0;161,0
facil_27;37,0;63,0;161,0
facil_28;55,0;-19,0;161,0
facil_29;-50,0;-4,0;161,0
facil_30;25,0;-25,0;161,0
facil_31;-47,0;51,0;161,0
facil_32;-51,0;-48,0;161,0
facil_33;-23,0;-40,0;161,0
facil_34;45,0;-11,0;161,0
facil_35;58,0;35,0;161,0
facil_36;8,0;-58,0;161,0
facil_37;0,0;49,0;161,0
facil_38;47,0;-20,0;161,0
facil_39;67,0;-17,0;161,0
facil_40;53,0;42,0;161,0
facil_41;62,0;35,0;161,0
facil_42;-18,0;-37,0;161,0
facil_43;35,0;13,0;161,0
facil_44;-26,0;-14,0;161,0
facil_45;26,0;49,0;161,0
facil_46;-32,0;-40,0;161,0
facil_47;14,0;-55,0;161,0
facil_48;-38,0;9,0;161,0
facil_49;-44,0;-46,0;161,0
facil_50;-66,0;35,0;161,0
