Name;Latitude;Longitude;Capacity
facil_1;300,0;71,0;2
facil_2;434,0;4,0;2
facil_3;257,0;798,0;2
facil_4;718,0;17,0;2
facil_5;879,0;206,0;2
facil_6;929,0;330,0;2
facil_7;353,0;793,0;2
facil_8;389,0;540,0;2
facil_9;202,0;55,0;2
facil_10;417,0;253,0;2
facil_11;921,0;572,0;2
facil_12;94,0;788,0;2
facil_13;870,0;327,0;2
facil_14;281,0;124,0;2
facil_15;411,0;288,0;2
facil_16;882,0;116,0;2
facil_17;307,0;240,0;2
facil_18;359,0;935,0;2
facil_19;352,0;858,0;2
facil_20;502,0;776,0;2
facil_21;269,0;33,0;2
facil_22;440,0;814,0;2
facil_23;850,0;461,0;2
facil_24;909,0;404,0;2
facil_25;339,0;458,0;2
facil_26;767,0;535,0;2
facil_27;86,0;47,0;2
facil_28;758,0;532,0;2
facil_29;426,0;282,0;2
facil_30;534,0;10,0;2
facil_31;826,0;830,0;2
facil_32;911,0;79,0;2
facil_33;270,0;791,0;4
facil_34;391,0;794,0;3
facil_35;908,0;787,0;3
facil_36;929,0;858,0;6
facil_37;938,0;281,0;3
facil_38;941,0;579,0;3
facil_39;752,0;162,0;5
facil_40;579,0;68,0;5
facil_41;323,0;570,0;5
facil_42;238,0;700,0;5
facil_43;853,0;970,0;6
facil_44;329,0;805,0;5
facil_45;651,0;486,0;4
facil_46;291,0;631,0;5
facil_47;286,0;481,0;3
facil_48;855,0;547,0;3
facil_49;972,0;378,0;2
facil_50;561,0;490,0;3
facil_51;205,0;741,0;3
facil_52;528,0;672,0;2
facil_53;664,0;605,0;7
facil_54;462,0;532,0;3
facil_55;340,0;54,0;12
facil_56;929,0;941,0;5
facil_57;936,0;46,0;3
facil_58;864,0;654,0;5
facil_59;501,0;495,0;5
facil_60;339,0;10,0;6
facil_61;324,0;595,0;5
facil_62;585,0;893,0;4
facil_63;73,0;401,0;2
facil_64;244,0;926,0;2
facil_65;190,0;659,0;4
facil_66;900,0;929,0;8
facil_67;525,0;878,0;3
facil_68;832,0;622,0;5
facil_69;228,0;662,0;5
facil_70;36,0;578,0;3
facil_71;897,0;292,0;3
facil_72;492,0;426,0;3
facil_73;958,0;546,0;3
facil_74;674,0;303,0;6
facil_75;312,0;781,0;4
facil_76;320,0;557,0;4
facil_77;226,0;264,0;3
facil_78;446,0;702,0;3
facil_79;470,0;746,0;3
facil_80;613,0;620,0;3
facil_81;710,0;289,0;6
facil_82;439,0;15,0;9
facil_83;148,0;352,0;3
facil_84;371,0;115,0;16
facil_85;414,0;108,0;16
facil_86;693,0;626,0;5
facil_87;703,0;31,0;4
facil_88;798,0;932,0;8
facil_89;294,0;172,0;8
facil_90;710,0;588,0;6
facil_91;701,0;370,0;4
facil_92;620,0;270,0;5
facil_93;632,0;147,0;3
facil_94;909,0;889,0;7
facil_95;745,0;985,0;5
facil_96;771,0;946,0;6
facil_97;248,0;178,0;4
facil_98;265,0;408,0;3
facil_99;808,0;699,0;4
facil_100;867,0;883,0;6
facil_101;725,0;58,0;4
facil_102;688,0;875,0;3
facil_103;546,0;149,0;2
facil_104;108,0;303,0;3
facil_105;401,0;225,0;7
facil_106;824,0;878,0;4
facil_107;336,0;115,0;14
facil_108;683,0;219,0;6
facil_109;428,0;19,0;10
facil_110;407,0;68,0;19
facil_111;691,0;745,0;5
facil_112;624,0;46,0;5
facil_113;6,0;539,0;3
facil_114;652,0;923,0;4
facil_115;513,0;262,0;4
facil_116;639,0;753,0;3
facil_117;112,0;114,0;2
facil_118;478,0;46,0;10
facil_119;440,0;219,0;6
facil_120;780,0;270,0;4
facil_121;426,0;121,0;14
facil_122;354,0;105,0;15
facil_123;885,0;963,0;7
facil_124;403,0;32,0;14
facil_125;617,0;230,0;4
facil_126;370,0;169,0;16
facil_127;403,0;386,0;2
facil_128;392,0;52,0;18
facil_129;769,0;967,0;6
facil_130;811,0;683,0;5
facil_131;968,0;26,0;3
facil_132;644,0;82,0;7
facil_133;339,0;122,0;14
facil_134;413,0;22,0;11
facil_135;459,0;198,0;6
facil_136;643,0;391,0;3
facil_137;733,0;200,0;5
facil_138;348,0;158,0;12
facil_139;361,0;229,0;7
facil_140;726,0;749,0;4
facil_141;480,0;250,0;7
facil_142;837,0;983,0;7
facil_143;384,0;134,0;16
facil_144;427,0;197,0;10
facil_145;731,0;579,0;6
facil_146;741,0;135,0;5
facil_147;442,0;105,0;12
facil_148;421,0;23,0;10
facil_149;315,0;178,0;9
facil_150;676,0;530,0;7
facil_151;729,0;107,0;5
facil_152;668,0;471,0;4
facil_153;391,0;79,0;19
facil_154;715,0;728,0;4
facil_155;592,0;325,0;4
facil_156;542,0;296,0;5
facil_157;607,0;43,0;5
facil_158;727,0;283,0;6
facil_159;449,0;102,0;11
facil_160;394,0;101,0;18
facil_161;223,0;283,0;3
