Name;Latitude;Longitude;Demand
cust_1;300,0;71,0;1
cust_2;434,0;4,0;1
cust_3;257,0;798,0;1
cust_4;718,0;17,0;1
cust_5;879,0;206,0;1
cust_6;929,0;330,0;1
cust_7;353,0;793,0;1
cust_8;389,0;540,0;1
cust_9;202,0;55,0;1
cust_10;417,0;253,0;1
cust_11;921,0;572,0;1
cust_12;94,0;788,0;1
cust_13;870,0;327,0;1
cust_14;281,0;124,0;1
cust_15;411,0;288,0;1
cust_16;882,0;116,0;1
cust_17;307,0;240,0;1
cust_18;359,0;935,0;1
cust_19;352,0;858,0;1
cust_20;502,0;776,0;1
cust_21;269,0;33,0;1
cust_22;440,0;814,0;1
cust_23;850,0;461,0;1
cust_24;909,0;404,0;1
cust_25;339,0;458,0;1
cust_26;767,0;535,0;1
cust_27;86,0;47,0;1
cust_28;758,0;532,0;1
cust_29;426,0;282,0;1
cust_30;534,0;10,0;1
cust_31;826,0;830,0;1
cust_32;911,0;79,0;1
cust_33;270,0;791,0;1
cust_34;391,0;794,0;1
cust_35;908,0;787,0;1
cust_36;929,0;858,0;1
cust_37;938,0;281,0;1
cust_38;941,0;579,0;1
cust_39;752,0;162,0;1
cust_40;579,0;68,0;1
cust_41;323,0;570,0;1
cust_42;238,0;700,0;1
cust_43;853,0;970,0;1
cust_44;329,0;805,0;1
cust_45;651,0;486,0;1
cust_46;291,0;631,0;1
cust_47;286,0;481,0;1
cust_48;855,0;547,0;1
cust_49;972,0;378,0;1
cust_50;561,0;490,0;1
cust_51;205,0;741,0;1
cust_52;528,0;672,0;1
cust_53;664,0;605,0;1
cust_54;462,0;532,0;1
cust_55;340,0;54,0;1
cust_56;929,0;941,0;1
cust_57;936,0;46,0;1
cust_58;864,0;654,0;1
cust_59;501,0;495,0;1
cust_60;339,0;10,0;1
cust_61;324,0;595,0;1
cust_62;585,0;893,0;1
cust_63;73,0;401,0;1
cust_64;244,0;926,0;1
cust_65;190,0;659,0;1
cust_66;900,0;929,0;1
cust_67;525,0;878,0;1
cust_68;832,0;622,0;1
cust_69;228,0;662,0;1
cust_70;36,0;578,0;1
cust_71;897,0;292,0;1
cust_72;492,0;426,0;1
cust_73;958,0;546,0;1
cust_74;674,0;303,0;1
cust_75;312,0;781,0;1
cust_76;320,0;557,0;1
cust_77;226,0;264,0;1
cust_78;446,0;702,0;1
cust_79;470,0;746,0;1
cust_80;613,0;620,0;1
cust_81;710,0;289,0;1
cust_82;439,0;15,0;1
cust_83;148,0;352,0;1
cust_84;371,0;115,0;1
cust_85;414,0;108,0;1
cust_86;693,0;626,0;1
cust_87;703,0;31,0;1
cust_88;798,0;932,0;1
cust_89;294,0;172,0;1
cust_90;710,0;588,0;1
cust_91;701,0;370,0;1
cust_92;620,0;270,0;1
cust_93;632,0;147,0;1
cust_94;909,0;889,0;1
cust_95;745,0;985,0;1
cust_96;771,0;946,0;1
cust_97;248,0;178,0;1
cust_98;265,0;408,0;1
cust_99;808,0;699,0;1
cust_100;867,0;883,0;1
cust_101;725,0;58,0;1
cust_102;688,0;875,0;1
cust_103;546,0;149,0;1
cust_104;108,0;303,0;1
cust_105;401,0;225,0;1
cust_106;824,0;878,0;1
cust_107;336,0;115,0;1
cust_108;683,0;219,0;1
cust_109;428,0;19,0;1
cust_110;407,0;68,0;1
cust_111;691,0;745,0;1
cust_112;624,0;46,0;1
cust_113;6,0;539,0;1
cust_114;652,0;923,0;1
cust_115;513,0;262,0;1
cust_116;639,0;753,0;1
cust_117;112,0;114,0;1
cust_118;478,0;46,0;1
cust_119;440,0;219,0;1
cust_120;780,0;270,0;1
cust_121;426,0;121,0;1
cust_122;354,0;105,0;1
cust_123;885,0;963,0;1
cust_124;403,0;32,0;1
cust_125;617,0;230,0;1
cust_126;370,0;169,0;1
cust_127;403,0;386,0;1
cust_128;392,0;52,0;1
cust_129;769,0;967,0;1
cust_130;811,0;683,0;1
cust_131;968,0;26,0;1
cust_132;644,0;82,0;1
cust_133;339,0;122,0;1
cust_134;413,0;22,0;1
cust_135;459,0;198,0;1
cust_136;643,0;391,0;1
cust_137;733,0;200,0;1
cust_138;348,0;158,0;1
cust_139;361,0;229,0;1
cust_140;726,0;749,0;1
cust_141;480,0;250,0;1
cust_142;837,0;983,0;1
cust_143;384,0;134,0;1
cust_144;427,0;197,0;1
cust_145;731,0;579,0;1
cust_146;741,0;135,0;1
cust_147;442,0;105,0;1
cust_148;421,0;23,0;1
cust_149;315,0;178,0;1
cust_150;676,0;530,0;1
cust_151;729,0;107,0;1
cust_152;668,0;471,0;1
cust_153;391,0;79,0;1
cust_154;715,0;728,0;1
cust_155;592,0;325,0;1
cust_156;542,0;296,0;1
cust_157;607,0;43,0;1
cust_158;727,0;283,0;1
cust_159;449,0;102,0;1
cust_160;394,0;101,0;1
cust_161;223,0;283,0;1
