Name;Latitude;Longitude;Capacity
facil_1;378,0;220,0;23
facil_2;469,0;585,0;21
facil_3;91,0;695,0;34
facil_4;351,0;130,0;12
facil_5;424,0;101,0;8
facil_6;70,0;693,0;34
facil_7;324,0;133,0;12
facil_8;367,0;215,0;19
facil_9;218,0;906,0;4
facil_10;90,0;688,0;33
facil_11;417,0;223,0;21
facil_12;42,0;693,0;28
facil_13;134,0;482,0;3
facil_14;594,0;488,0;13
facil_15;431,0;269,0;10
facil_16;383,0;606,0;18
facil_17;100,0;597,0;9
facil_18;85,0;697,0;34
facil_19;378,0;218,0;23
facil_20;196,0;640,0;11
facil_21;213,0;635,0;9
facil_22;520,0;537,0;11
facil_23;509,0;542,0;15
facil_24;388,0;549,0;16
facil_25;476,0;583,0;21
facil_26;409,0;565,0;22
facil_27;155,0;828,0;12
facil_28;60,0;690,0;30
facil_29;415,0;269,0;11
facil_30;127,0;578,0;6
facil_31;363,0;304,0;14
facil_32;392,0;329,0;9
facil_33;424,0;660,0;14
facil_34;505,0;683,0;5
facil_35;372,0;120,0;11
facil_36;438,0;620,0;23
facil_37;578,0;421,0;7
facil_38;116,0;716,0;30
facil_39;107,0;719,0;32
facil_40;117,0;677,0;31
facil_41;324,0;275,0;14
facil_42;246,0;789,0;8
facil_43;363,0;223,0;21
facil_44;139,0;682,0;26
facil_45;376,0;197,0;20
facil_46;397,0;52,0;5
facil_47;107,0;727,0;31
facil_48;64,0;671,0;27
facil_49;369,0;275,0;20
facil_50;96,0;659,0;26
facil_51;129,0;627,0;15
facil_52;45,0;581,0;4
facil_53;403,0;585,0;21
facil_54;70,0;731,0;36
facil_55;528,0;736,0;7
facil_56;379,0;320,0;11
facil_57;424,0;608,0;25
facil_58;436,0;607,0;25
facil_59;54,0;687,0;28
facil_60;342,0;544,0;7
facil_61;595,0;525,0;11
facil_62;508,0;336,0;7
facil_63;338,0;90,0;7
facil_64;510,0;165,0;6
facil_65;269,0;820,0;5
facil_66;18,0;776,0;13
facil_67;316,0;293,0;15
facil_68;575,0;485,0;13
facil_69;335,0;179,0;17
facil_70;1,0;727,0;13
facil_71;571,0;436,0;11
facil_72;15,0;696,0;18
facil_73;227,0;760,0;8
facil_74;324,0;538,0;6
facil_75;523,0;519,0;8
facil_76;620,0;500,0;13
facil_77;217,0;427,0;4
facil_78;53,0;809,0;12
facil_79;206,0;622,0;10
facil_80;602,0;506,0;12
facil_81;48,0;771,0;19
facil_82;486,0;347,0;7
facil_83;100,0;740,0;27
facil_84;161,0;660,0;18
facil_85;528,0;559,0;13
facil_86;386,0;460,0;5
facil_87;330,0;295,0;16
facil_88;225,0;345,0;3
facil_89;301,0;729,0;7
facil_90;334,0;243,0;23
facil_91;99,0;819,0;15
facil_92;219,0;610,0;7
facil_93;70,0;560,0;6
facil_94;334,0;161,0;15
facil_95;589,0;420,0;6
facil_96;428,0;605,0;26
facil_97;478,0;509,0;6
facil_98;76,0;753,0;30
facil_99;464,0;167,0;11
facil_100;18,0;327,0;2
facil_101;451,0;63,0;5
facil_102;406,0;145,0;12
facil_103;431,0;608,0;25
facil_104;213,0;707,0;9
facil_105;95,0;635,0;19
facil_106;550,0;573,0;10
facil_107;172,0;811,0;10
facil_108;85,0;789,0;21
facil_109;119,0;788,0;15
facil_110;348,0;210,0;19
facil_111;571,0;227,0;4
facil_112;364,0;347,0;8
facil_113;591,0;428,0;9
facil_114;436,0;611,0;25
facil_115;471,0;928,0;3
facil_116;416,0;528,0;15
facil_117;504,0;383,0;5
facil_118;217,0;255,0;3
facil_119;255,0;720,0;7
facil_120;100,0;830,0;13
facil_121;82,0;693,0;34
facil_122;290,0;209,0;11
facil_123;522,0;281,0;7
facil_124;331,0;406,0;7
facil_125;426,0;244,0;17
facil_126;529,0;618,0;9
facil_127;638,0;99,0;2
facil_128;153,0;648,0;17
facil_129;124,0;719,0;27
facil_130;419,0;70,0;5
facil_131;12,0;653,0;9
facil_132;433,0;169,0;14
facil_133;370,0;686,0;6
facil_134;811,0;620,0;2
facil_135;160,0;691,0;18
facil_136;204,0;673,0;12
facil_137;57,0;666,0;25
facil_138;326,0;401,0;6
facil_139;627,0;541,0;5
facil_140;332,0;114,0;9
facil_141;497,0;575,0;18
facil_142;469,0;605,0;19
facil_143;49,0;648,0;17
facil_144;547,0;588,0;9
facil_145;305,0;746,0;6
facil_146;192,0;805,0;7
facil_147;370,0;621,0;11
facil_148;759,0;660,0;2
facil_149;89,0;757,0;25
facil_150;287,0;223,0;10
facil_151;380,0;129,0;12
facil_152;286,0;386,0;4
facil_153;23,0;745,0;19
facil_154;21,0;738,0;19
facil_155;441,0;683,0;7
facil_156;402,0;577,0;22
facil_157;255,0;442,0;3
facil_158;260,0;288,0;8
facil_159;322,0;693,0;7
facil_160;502,0;313,0;6
facil_161;431,0;473,0;7
facil_162;106,0;701,0;34
facil_163;390,0;398,0;4
facil_164;443,0;175,0;14
facil_165;335,0;272,0;16
facil_166;156,0;178,0;2
facil_167;390,0;225,0;23
facil_168;194,0;867,0;6
facil_169;170,0;621,0;11
facil_170;311,0;241,0;14
facil_171;358,0;323,0;13
facil_172;427,0;911,0;3
facil_173;555,0;239,0;5
facil_174;55,0;781,0;19
facil_175;374,0;566,0;17
facil_176;388,0;263,0;22
facil_177;352,0;701,0;7
facil_178;82,0;671,0;28
facil_179;451,0;565,0;25
facil_180;91,0;833,0;11
facil_181;292,0;609,0;3
facil_182;466,0;592,0;20
facil_183;561,0;488,0;12
facil_184;131,0;779,0;14
facil_185;186,0;699,0;12
facil_186;567,0;525,0;13
facil_187;635,0;481,0;10
facil_188;404,0;512,0;10
facil_189;459,0;694,0;7
facil_190;456,0;399,0;4
facil_191;91,0;725,0;30
facil_192;483,0;196,0;10
facil_193;317,0;460,0;5
facil_194;128,0;824,0;12
facil_195;481,0;179,0;10
facil_196;517,0;442,0;3
