Name;Latitude;Longitude;Demand
cust_1;221,0;542,0;1
cust_2;320,0;456,0;1
cust_3;576,0;827,0;1
cust_4;679,0;994,0;1
cust_5;371,0;461,0;1
cust_6;961,0;844,0;1
cust_7;986,0;379,0;1
cust_8;175,0;540,0;1
cust_9;126,0;517,0;1
cust_10;329,0;626,0;1
cust_11;477,0;890,0;1
cust_12;191,0;356,0;1
cust_13;584,0;917,0;1
cust_14;308,0;653,0;1
cust_15;0,0;7,0;1
cust_16;273,0;302,0;1
cust_17;672,0;381,0;1
cust_18;235,0;415,0;1
cust_19;583,0;149,0;1
cust_20;672,0;124,0;1
cust_21;644,0;646,0;1
cust_22;400,0;544,0;1
cust_23;832,0;999,0;1
cust_24;842,0;964,0;1
cust_25;582,0;965,0;1
cust_26;544,0;311,0;1
cust_27;429,0;2,0;1
cust_28;939,0;849,0;1
cust_29;898,0;605,0;1
cust_30;363,0;130,0;1
cust_31;639,0;874,0;1
cust_32;323,0;201,0;1
cust_33;829,0;350,0;1
cust_34;7,0;53,0;1
cust_35;801,0;92,0;1
cust_36;57,0;330,0;1
cust_37;943,0;0,0;1
cust_38;579,0;275,0;1
cust_39;833,0;402,0;1
cust_40;408,0;940,0;1
cust_41;635,0;871,0;1
cust_42;631,0;630,0;1
cust_43;733,0;313,0;1
cust_44;344,0;619,0;1
cust_45;628,0;291,0;1
cust_46;674,0;92,0;1
cust_47;74,0;602,0;1
cust_48;38,0;354,0;1
cust_49;473,0;107,0;1
cust_50;668,0;279,0;1
cust_51;510,0;811,0;1
cust_52;366,0;16,0;1
cust_53;49,0;182,0;1
cust_54;528,0;946,0;1
cust_55;271,0;745,0;1
cust_56;405,0;872,0;1
cust_57;65,0;893,0;1
cust_58;622,0;488,0;1
cust_59;668,0;978,0;1
cust_60;939,0;73,0;1
cust_61;556,0;632,0;1
cust_62;270,0;446,0;1
cust_63;586,0;348,0;1
cust_64;951,0;167,0;1
cust_65;385,0;308,0;1
cust_66;247,0;997,0;1
cust_67;992,0;460,0;1
cust_68;128,0;590,0;1
