Name;Latitude;Longitude;Capacity;Cost;ClearName;Type;is_copy;added_to_guarantee_coverage
facil_1;36,36180574610834;68,75847122718837;80000;0;facil_1;greenfield;False;False
facil_2;36,23180574662834;68,70763789405837;80000;0;facil_2;greenfield;False;False
facil_3;35,63097241569834;69,19680455876836;80000;0;facil_3;greenfield;False;False
facil_4;36,28847241306834;68,55013789468836;80000;0;facil_4;greenfield;False;False
facil_5;35,81763908161834;69,55930455731837;80000;0;facil_5;greenfield;False;False
facil_6;35,40680574992834;68,23680456260837;80000;0;facil_6;greenfield;False;False
facil_7;36,19013908012834;68,73847122726836;80000;0;facil_7;greenfield;False;False
facil_8;36,44930574575834;68,34930456215837;80000;0;facil_8;greenfield;False;False
facil_9;36,24763907989834;68,87013789340837;80000;0;facil_9;greenfield;False;False
facil_10;36,40430574593834;68,56763789461837;80000;0;facil_10;greenfield;False;False
facil_11;35,57597241591834;68,44680456176836;80000;0;facil_11;greenfield;False;False
facil_12;36,34097241285834;69,27013789180836;80000;0;facil_12;greenfield;False;False
facil_13;35,77347241512834;68,45763789505837;80000;0;facil_13;greenfield;False;False
facil_14;36,18347241348834;69,53347122408837;80000;0;facil_14;greenfield;False;False
facil_15;36,12597241371834;68,62430456105837;80000;0;facil_15;greenfield;False;False
facil_16;35,59680574916834;68,81013789364837;80000;0;facil_16;greenfield;False;False
facil_17;36,49847241222834;68,60763789445836;80000;0;facil_17;greenfield;False;False
facil_18;36,26847241314834;68,74930456055837;80000;0;facil_18;greenfield;False;False
facil_19;36,075972413918336;69,03430455941836;80000;0;facil_19;greenfield;False;False
facil_20;36,50930574551834;68,38847122866837;80000;0;facil_20;greenfield;False;False
facil_21;36,32430574625834;69,14097122565836;80000;0;facil_21;greenfield;False;False
facil_22;36,33763907953834;68,72513789398836;80000;0;facil_22;greenfield;False;False
facil_23;35,97513908098834;68,71680456068836;80000;0;facil_23;greenfield;False;False
facil_24;36,20930574671834;68,59097122785836;80000;0;facil_24;greenfield;False;False
facil_25;36,08263908055834;68,95180455974837;80000;0;facil_25;greenfield;False;False
facil_26;36,16930574687834;69,19180455878836;80000;0;facil_26;greenfield;False;False
facil_27;36,36847241274834;68,52930456143837;80000;0;facil_27;greenfield;False;False
facil_28;36,32930574623834;68,23847122926837;80000;0;facil_28;greenfield;False;False
facil_29;36,26847241314834;68,69180456078837;80000;0;facil_29;greenfield;False;False
facil_30;35,848472414828336;68,86263789343836;80000;0;facil_30;greenfield;False;False
facil_31;36,47347241232834;68,90097122661837;80000;0;facil_31;greenfield;False;False
facil_32;36,01347241416834;69,12263789239836;80000;0;facil_32;greenfield;False;False
facil_33;36,33263907955834;68,53263789475837;80000;0;facil_33;greenfield;False;False
facil_34;35,85430574813834;68,78847122706837;80000;0;facil_34;greenfield;False;False
facil_35;35,97513908098834;68,94097122645837;80000;0;facil_35;greenfield;False;False
facil_36;36,26513907982834;68,99180455958836;80000;0;facil_36;greenfield;False;False
facil_37;35,86847241474834;69,24680455856837;80000;0;facil_37;greenfield;False;False
facil_38;35,76180574850834;68,82180456026836;80000;0;facil_38;greenfield;False;False
facil_39;36,44847241242834;68,72597122731837;80000;0;facil_39;greenfield;False;False
facil_40;36,16597241355834;68,45513789506836;80000;0;facil_40;greenfield;False;False
facil_41;36,37847241270834;68,86597122675836;80000;0;facil_41;greenfield;False;False
facil_42;36,37680574604834;68,94180455978837;80000;0;facil_42;greenfield;False;False
facil_43;36,15680574692834;69,10680455912836;80000;0;facil_43;greenfield;False;False
facil_44;36,36597241275834;68,80097122701837;80000;0;facil_44;greenfield;False;False
facil_45;36,349305746158336;68,80013789368837;80000;0;facil_45;greenfield;False;False
facil_46;35,60347241580834;68,65347122760836;80000;0;facil_46;greenfield;False;False
facil_47;36,24763907989834;68,85347122680837;80000;0;facil_47;greenfield;False;False
facil_48;35,90930574791834;68,94180455978837;80000;0;facil_48;greenfield;False;False
facil_49;35,97097241433834;69,02847122610837;80000;0;facil_49;greenfield;False;False
facil_50;35,40763908325834;68,65763789425837;80000;0;facil_50;greenfield;False;False
facil_51;36,49680574556834;68,34430456217837;80000;0;facil_51;greenfield;False;False
facil_52;35,87180574806834;68,53847122806836;80000;0;facil_52;greenfield;False;False
facil_53;36,02347241412834;68,63847122766836;80000;0;facil_53;greenfield;False;False
facil_54;35,90097241461834;68,75263789387837;80000;0;facil_54;greenfield;False;False
facil_55;36,29763907969834;69,19930455875837;80000;0;facil_55;greenfield;False;False
facil_56;36,23097241329834;68,72597122731837;80000;0;facil_56;greenfield;False;False
facil_57;35,48263908295834;69,78930455639836;80000;0;facil_57;greenfield;False;False
facil_58;36,03763908073834;68,78263789375836;80000;0;facil_58;greenfield;False;False
facil_59;36,29263907971834;68,81680456028836;80000;0;facil_59;greenfield;False;False
facil_60;36,20263908007834;68,91847122654836;80000;0;facil_60;greenfield;False;False
facil_61;35,63430574901834;68,70013789408837;80000;0;facil_61;greenfield;False;False
facil_62;35,92013908120834;69,25763789185837;80000;0;facil_62;greenfield;False;False
facil_63;36,42847241250834;68,90680455992836;80000;0;facil_63;greenfield;False;False
facil_64;36,14847241362834;68,69263789411836;80000;0;facil_64;greenfield;False;False
facil_65;36,00680574752834;69,08680455920836;80000;0;facil_65;greenfield;False;False
facil_66;36,20263908007834;68,82013789360836;80000;0;facil_66;greenfield;False;False
facil_67;36,24097241325834;68,54680456136836;80000;0;facil_67;greenfield;False;False
facil_68;36,29847241302834;69,24597122523836;80000;0;facil_68;greenfield;False;False
facil_69;36,51180574550834;68,90180455994837;80000;0;facil_69;greenfield;False;False
facil_70;36,32847241290834;68,28513789574836;80000;0;facil_70;greenfield;False;False
facil_71;35,81263908163834;68,82180456026836;80000;0;facil_71;greenfield;False;False
facil_72;35,72430574865834;68,76013789384837;80000;0;facil_72;greenfield;False;False
facil_73;36,02347241412834;69,24680455856837;80000;0;facil_73;greenfield;False;False
facil_74;36,00763908085834;68,99180455958836;80000;0;facil_74;greenfield;False;False
facil_75;36,24763907989834;68,71013789404836;80000;0;facil_75;greenfield;False;False
facil_76;36,38680574600834;68,51847122814837;80000;0;facil_76;greenfield;False;False
facil_77;36,47847241230834;68,68347122748837;80000;0;facil_77;greenfield;False;False
facil_78;36,28930574639834;68,76013789384837;80000;0;facil_78;greenfield;False;False
facil_79;36,15847241358834;69,06347122596837;80000;0;facil_79;greenfield;False;False
facil_80;35,77680574844834;68,76263789383836;80000;0;facil_80;greenfield;False;False
facil_81;36,07430574725834;68,85847122678837;80000;0;facil_81;greenfield;False;False
facil_82;36,37013907940834;68,40763789525836;80000;0;facil_82;greenfield;False;False
facil_83;36,12097241373834;68,95430455973836;80000;0;facil_83;greenfield;False;False
facil_84;36,10097241381834;68,58430456121836;80000;0;facil_84;greenfield;False;False
facil_85;36,11430574709834;69,13097122569837;80000;0;facil_85;greenfield;False;False
facil_86;36,15430574693834;68,80680456032837;80000;0;facil_86;greenfield;False;False
facil_87;36,18763908013834;68,76097122717837;80000;0;facil_87;greenfield;False;False
facil_88;36,52763907877834;68,26680456248836;80000;0;facil_88;greenfield;False;False
facil_89;35,91930574787834;68,73097122729837;80000;0;facil_89;greenfield;False;False
facil_90;35,71763908201834;69,38763789133837;80000;0;facil_90;greenfield;False;False
facil_91;36,41430574589834;68,51097122817836;80000;0;facil_91;greenfield;False;False
facil_92;36,52513907878834;68,74097122725837;80000;0;facil_92;greenfield;False;False
facil_93;36,02347241412834;69,01597122615837;80000;0;facil_93;greenfield;False;False
facil_94;36,28097241309834;68,86180456010837;80000;0;facil_94;greenfield;False;False
facil_95;36,34430574617834;68,97430455965836;80000;0;facil_95;greenfield;False;False
facil_96;36,33930574619834;68,59180456118837;80000;0;facil_96;greenfield;False;False
facil_97;36,21263908003834;68,71013789404836;80000;0;facil_97;greenfield;False;False
facil_98;36,39013907932834;68,18513789614836;80000;0;facil_98;greenfield;False;False
facil_99;35,90097241461834;68,96680455968837;80000;0;facil_99;greenfield;False;False
facil_100;35,60013908248834;68,57847122790837;80000;0;facil_100;greenfield;False;False
