Name;Latitude;Longitude;Demand
cust_1;487,0;949,0;1
cust_2;492,0;770,0;1
cust_3;150,0;556,0;1
cust_4;130,0;719,0;1
cust_5;962,0;393,0;1
cust_6;54,0;890,0;1
cust_7;861,0;705,0;1
cust_8;338,0;631,0;1
cust_9;119,0;741,0;1
cust_10;48,0;296,0;1
cust_11;982,0;827,0;1
cust_12;18,0;954,0;1
cust_13;558,0;698,0;1
cust_14;857,0;337,0;1
cust_15;963,0;72,0;1
cust_16;218,0;46,0;1
cust_17;705,0;484,0;1
cust_18;315,0;3,0;1
cust_19;331,0;358,0;1
cust_20;688,0;156,0;1
cust_21;314,0;338,0;1
cust_22;214,0;428,0;1
cust_23;193,0;866,0;1
cust_24;381,0;924,0;1
cust_25;968,0;10,0;1
cust_26;797,0;382,0;1
cust_27;733,0;544,0;1
cust_28;956,0;878,0;1
cust_29;576,0;270,0;1
cust_30;257,0;778,0;1
cust_31;713,0;605,0;1
cust_32;270,0;940,0;1
cust_33;880,0;401,0;1
cust_34;245,0;168,0;1
cust_35;973,0;29,0;1
cust_36;888,0;919,0;1
cust_37;943,0;703,0;1
cust_38;364,0;248,0;1
cust_39;932,0;60,0;1
cust_40;575,0;18,0;1
cust_41;663,0;990,0;1
cust_42;667,0;351,0;1
cust_43;85,0;708,0;1
cust_44;801,0;330,0;1
cust_45;261,0;91,0;1
cust_46;163,0;953,0;1
cust_47;509,0;249,0;1
cust_48;237,0;336,0;1
cust_49;791,0;356,0;1
cust_50;314,0;168,0;1
cust_51;356,0;726,0;1
cust_52;260,0;412,0;1
cust_53;630,0;144,0;1
cust_54;534,0;255,0;1
cust_55;356,0;444,0;1
cust_56;448,0;320,0;1
cust_57;987,0;333,0;1
cust_58;691,0;109,0;1
cust_59;319,0;476,0;1
cust_60;83,0;716,0;1
cust_61;395,0;818,0;1
cust_62;605,0;769,0;1
cust_63;633,0;162,0;1
cust_64;651,0;644,0;1
cust_65;221,0;4,0;1
cust_66;551,0;912,0;1
cust_67;762,0;604,0;1
cust_68;337,0;41,0;1
