Name;Latitude;Longitude;Capacity
facil_1;319,0;475,0;27
facil_2;471,0;281,0;27
facil_3;894,0;615,0;30
facil_4;712,0;832,0;17
facil_5;728,0;813,0;12
facil_6;360,0;217,0;8
facil_7;446,0;264,0;20
facil_8;952,0;650,0;18
facil_9;558,0;224,0;9
facil_10;460,0;397,0;9
facil_11;464,0;342,0;17
facil_12;733,0;921,0;5
facil_13;324,0;316,0;8
facil_14;333,0;497,0;27
facil_15;826,0;821,0;9
facil_16;257,0;385,0;6
facil_17;385,0;244,0;14
facil_18;523,0;249,0;16
facil_19;559,0;370,0;6
facil_20;665,0;866,0;10
facil_21;310,0;583,0;7
facil_22;744,0;792,0;12
facil_23;428,0;638,0;3
facil_24;759,0;804,0;12
facil_25;359,0;515,0;24
facil_26;392,0;213,0;14
facil_27;583,0;380,0;3
facil_28;786,0;400,0;3
facil_29;516,0;833,0;5
facil_30;823,0;692,0;9
facil_31;480,0;330,0;19
facil_32;870,0;690,0;10
facil_33;311,0;76,0;2
facil_34;157,0;434,0;3
facil_35;340,0;558,0;12
facil_36;499,0;905,0;2
facil_37;893,0;667,0;18
facil_38;665,0;781,0;15
facil_39;328,0;499,0;27
facil_40;712,0;744,0;10
facil_41;949,0;498,0;3
facil_42;463,0;266,0;22
facil_43;275,0;564,0;12
facil_44;456,0;323,0;18
facil_45;748,0;727,0;9
facil_46;860,0;607,0;25
facil_47;821,0;554,0;8
facil_48;245,0;542,0;10
facil_49;462,0;420,0;10
facil_50;859,0;662,0;15
facil_51;308,0;399,0;8
facil_52;427,0;246,0;23
facil_53;279,0;414,0;9
facil_54;543,0;841,0;6
facil_55;243,0;333,0;6
facil_56;406,0;498,0;18
facil_57;347,0;509,0;24
facil_58;460,0;593,0;2
facil_59;244,0;536,0;11
facil_60;650,0;703,0;10
facil_61;732,0;115,0;2
facil_62;234,0;661,0;3
facil_63;808,0;720,0;6
facil_64;423,0;216,0;16
facil_65;144,0;390,0;3
facil_66;772,0;633,0;7
facil_67;917,0;645,0;26
facil_68;509,0;345,0;16
facil_69;286,0;449,0;16
facil_70;380,0;488,0;23
facil_71;478,0;333,0;18
facil_72;465,0;310,0;24
facil_73;666,0;858,0;11
facil_74;334,0;369,0;6
facil_75;708,0;815,0;17
facil_76;767,0;610,0;6
facil_77;472,0;326,0;21
facil_78;481,0;449,0;8
facil_79;476,0;215,0;15
facil_80;559,0;265,0;10
facil_81;477,0;79,0;2
facil_82;786,0;646,0;8
facil_83;503,0;255,0;19
facil_84;406,0;226,0;15
facil_85;627,0;709,0;10
facil_86;980,0;570,0;9
facil_87;859,0;611,0;26
facil_88;931,0;648,0;22
facil_89;281,0;315,0;7
facil_90;954,0;665,0;17
facil_91;443,0;295,0;23
facil_92;497,0;359,0;17
facil_93;247,0;542,0;11
facil_94;311,0;468,0;25
facil_95;901,0;603,0;30
facil_96;801,0;847,0;13
facil_97;257,0;131,0;3
facil_98;346,0;637,0;5
facil_99;767,0;855,0;15
facil_100;604,0;305,0;5
facil_101;436,0;206,0;16
facil_102;277,0;345,0;7
facil_103;428,0;257,0;24
facil_104;405,0;530,0;12
facil_105;892,0;802,0;5
facil_106;341,0;663,0;4
facil_107;856,0;527,0;9
facil_108;539,0;861,0;6
facil_109;359,0;298,0;9
facil_110;775,0;869,0;13
facil_111;875,0;642,0;28
facil_112;610,0;772,0;10
facil_113;867,0;658,0;21
facil_114;677,0;832,0;16
facil_115;340,0;456,0;23
facil_116;322,0;444,0;19
facil_117;623,0;825,0;10
facil_118;316,0;483,0;26
facil_119;941,0;597,0;20
facil_120;886,0;768,0;5
facil_121;505,0;255,0;20
facil_122;554,0;806,0;6
facil_123;309,0;502,0;23
facil_124;953,0;659,0;17
facil_125;675,0;828,0;19
facil_126;946,0;627,0;22
facil_127;242,0;560,0;9
facil_128;498,0;334,0;19
facil_129;844,0;511,0;7
facil_130;811,0;691,0;7
facil_131;468,0;522,0;5
facil_132;454,0;510,0;8
facil_133;675,0;733,0;12
facil_134;186,0;347,0;3
facil_135;348,0;474,0;31
facil_136;605,0;756,0;9
facil_137;487,0;362,0;20
facil_138;835,0;517,0;7
facil_139;507,0;409,0;11
facil_140;378,0;458,0;16
facil_141;368,0;319,0;7
facil_142;810,0;928,0;5
facil_143;572,0;844,0;6
facil_144;445,0;255,0;25
facil_145;412,0;244,0;18
facil_146;815,0;948,0;4
facil_147;328,0;509,0;23
facil_148;665,0;841,0;15
facil_149;295,0;534,0;21
facil_150;859,0;585,0;22
facil_151;730,0;846,0;17
facil_152;380,0;437,0;15
facil_153;786,0;719,0;8
facil_154;437,0;458,0;10
facil_155;371,0;276,0;9
facil_156;876,0;594,0;25
facil_157;448,0;298,0;21
facil_158;510,0;236,0;17
facil_159;573,0;230,0;5
facil_160;492,0;203,0;11
facil_161;837,0;903,0;4
facil_162;909,0;630,0;31
facil_163;704,0;257,0;2
facil_164;643,0;809,0;14
facil_165;942,0;583,0;16
facil_166;944,0;623,0;22
facil_167;440,0;448,0;9
facil_168;411,0;551,0;6
facil_169;721,0;584,0;2
facil_170;523,0;195,0;9
facil_171;370,0;474,0;25
facil_172;730,0;809,0;13
