Name;Latitude;Longitude;Capacity
facil_1;-29,0;-38,0;108,0
facil_2;-27,0;67,0;108,0
facil_3;-49,0;-11,0;108,0
facil_4;38,0;-3,0;108,0
facil_5;-27,0;-57,0;108,0
facil_6;73,0;-10,0;108,0
facil_7;73,0;-10,0;108,0
facil_8;66,0;9,0;108,0
facil_9;-70,0;-25,0;108,0
facil_10;46,0;-8,0;108,0
facil_11;-30,0;8,0;108,0
facil_12;-35,0;28,0;108,0
facil_13;-67,0;5,0;108,0
facil_14;51,0;13,0;108,0
facil_15;-19,0;54,0;108,0
facil_16;-25,0;-50,0;108,0
facil_17;-32,0;-19,0;108,0
facil_18;7,0;40,0;108,0
facil_19;52,0;16,0;108,0
facil_20;49,0;-39,0;108,0
facil_21;-13,0;-73,0;108,0
facil_22;41,0;-55,0;108,0
facil_23;29,0;45,0;108,0
facil_24;52,0;-40,0;108,0
facil_25;24,0;35,0;108,0
