Name;Latitude;Longitude;Capacity
facil_1;2848,0;96,0;10000000000
facil_2;3510,0;1671,0;10000000000
facil_3;457,0;334,0;10000000000
facil_4;3888,0;666,0;10000000000
facil_5;984,0;965,0;10000000000
facil_6;2721,0;1482,0;10000000000
facil_7;1286,0;525,0;10000000000
facil_8;2716,0;1432,0;10000000000
facil_9;738,0;1325,0;10000000000
facil_10;1251,0;1832,0;10000000000
facil_11;2728,0;1698,0;10000000000
facil_12;3815,0;169,0;10000000000
facil_13;3683,0;1533,0;10000000000
facil_14;1247,0;1945,0;10000000000
facil_15;123,0;862,0;10000000000
facil_16;1234,0;1946,0;10000000000
facil_17;252,0;1240,0;10000000000
facil_18;611,0;673,0;10000000000
facil_19;2576,0;1676,0;10000000000
facil_20;928,0;1700,0;10000000000
facil_21;53,0;857,0;10000000000
facil_22;1807,0;1711,0;10000000000
facil_23;274,0;1420,0;10000000000
facil_24;2574,0;946,0;10000000000
facil_25;178,0;24,0;10000000000
facil_26;2678,0;1825,0;10000000000
facil_27;1795,0;962,0;10000000000
facil_28;3384,0;1498,0;10000000000
facil_29;3520,0;1079,0;10000000000
facil_30;1256,0;61,0;10000000000
facil_31;1424,0;1728,0;10000000000
facil_32;3913,0;192,0;10000000000
facil_33;3085,0;1528,0;10000000000
facil_34;2573,0;1969,0;10000000000
facil_35;463,0;1670,0;10000000000
facil_36;3875,0;598,0;10000000000
facil_37;298,0;1513,0;10000000000
facil_38;3479,0;821,0;10000000000
facil_39;2542,0;236,0;10000000000
facil_40;3955,0;1743,0;10000000000
facil_41;1323,0;280,0;10000000000
facil_42;3447,0;1830,0;10000000000
facil_43;2936,0;337,0;10000000000
facil_44;1621,0;1830,0;10000000000
facil_45;3373,0;1646,0;10000000000
facil_46;1393,0;1368,0;10000000000
facil_47;3874,0;1318,0;10000000000
facil_48;938,0;955,0;10000000000
facil_49;3022,0;474,0;10000000000
