Name;Latitude;Longitude;Capacity
facil_1;865,0;693,0;7
facil_2;633,0;220,0;4
facil_3;173,0;361,0;6
facil_4;89,0;714,0;4
facil_5;350,0;102,0;5
facil_6;301,0;24,0;6
facil_7;834,0;663,0;6
facil_8;841,0;997,0;2
facil_9;394,0;790,0;2
facil_10;276,0;488,0;4
facil_11;779,0;312,0;5
facil_12;939,0;66,0;3
facil_13;595,0;462,0;3
facil_14;940,0;964,0;4
facil_15;459,0;459,0;3
facil_16;432,0;280,0;6
facil_17;379,0;338,0;6
facil_18;128,0;439,0;8
facil_19;401,0;22,0;3
facil_20;69,0;887,0;3
facil_21;499,0;657,0;9
facil_22;633,0;46,0;2
facil_23;713,0;182,0;4
facil_24;806,0;525,0;5
facil_25;540,0;169,0;5
facil_26;696,0;559,0;7
facil_27;577,0;888,0;5
facil_28;298,0;725,0;4
facil_29;410,0;644,0;8
facil_30;512,0;889,0;4
facil_31;756,0;352,0;8
facil_32;405,0;407,0;5
facil_33;850,0;365,0;7
facil_34;731,0;588,0;7
facil_35;90,0;553,0;3
facil_36;691,0;383,0;6
facil_37;926,0;631,0;4
facil_38;955,0;351,0;5
facil_39;998,0;736,0;3
facil_40;921,0;854,0;4
facil_41;532,0;257,0;5
facil_42;238,0;513,0;5
facil_43;976,0;912,0;6
facil_44;565,0;912,0;5
facil_45;893,0;74,0;3
facil_46;590,0;548,0;5
facil_47;99,0;355,0;8
facil_48;294,0;39,0;6
facil_49;58,0;429,0;6
facil_50;471,0;573,0;4
facil_51;520,0;109,0;3
facil_52;486,0;611,0;7
facil_53;409,0;682,0;6
facil_54;296,0;843,0;3
facil_55;970,0;479,0;5
facil_56;717,0;390,0;6
facil_57;152,0;711,0;5
facil_58;934,0;255,0;4
facil_59;257,0;539,0;6
facil_60;270,0;31,0;5
facil_61;823,0;409,0;5
facil_62;203,0;849,0;3
facil_63;770,0;627,0;6
facil_64;630,0;581,0;6
facil_65;786,0;186,0;3
facil_66;380,0;300,0;5
facil_67;973,0;847,0;4
facil_68;985,0;975,0;4
facil_69;732,0;465,0;7
facil_70;690,0;428,0;5
facil_71;910,0;568,0;5
facil_72;725,0;539,0;7
facil_73;181,0;186,0;3
facil_74;814,0;694,0;6
facil_75;702,0;927,0;4
facil_76;946,0;492,0;6
facil_77;984,0;305,0;4
facil_78;385,0;696,0;6
facil_79;48,0;323,0;3
facil_80;944,0;440,0;6
facil_81;813,0;293,0;5
facil_82;490,0;676,0;8
facil_83;729,0;923,0;4
facil_84;719,0;883,0;4
facil_85;675,0;637,0;5
facil_86;167,0;14,0;2
facil_87;98,0;159,0;3
facil_88;476,0;709,0;7
facil_89;402,0;339,0;6
facil_90;911,0;734,0;4
facil_91;590,0;230,0;5
facil_92;122,0;698,0;4
facil_93;154,0;418,0;6
facil_94;165,0;998,0;2
facil_95;217,0;599,0;5
facil_96;766,0;21,0;2
facil_97;922,0;407,0;7
facil_98;831,0;607,0;8
facil_99;70,0;494,0;5
facil_100;220,0;740,0;4
facil_101;19,0;855,0;3
facil_102;759,0;507,0;7
facil_103;818,0;409,0;5
facil_104;503,0;304,0;4
facil_105;595,0;827,0;4
facil_106;254,0;282,0;2
facil_107;205,0;607,0;4
facil_108;331,0;57,0;7
facil_109;118,0;404,0;7
facil_110;576,0;658,0;6
facil_111;558,0;611,0;7
facil_112;629,0;732,0;3
facil_113;893,0;182,0;3
facil_114;435,0;1000,0;2
